Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
gene:PVX_092185	9	1154029	1161168	+	7140	2534	2800	3873	4411	1780	2090	2485	2846	2056	2065	1479	1791	76	100
gene:PVX_092190	9	1162462	1163417	-	956	351	381	1004	1169	274	353	671	756	295	302	242	247	13	17
gene:PVX_092195	9	1164070	1167288	-	3219	1230	1331	2881	3107	906	1056	2059	2244	1039	1123	780	855	29	80
gene:PVX_092200	9	1169004	1171103	-	2100	959	969	2321	2538	626	744	1561	1757	713	741	604	628	25	51
gene:PVX_092205	9	1173775	1177334	+	3560	1447	1522	3934	4439	1184	1209	2720	2939	1093	1260	980	1103	33	64
gene:PVX_092210	9	1178329	1181217	-	2889	986	1090	1789	2098	715	832	1260	1448	793	850	704	671	23	45
gene:PVX_092215	9	1182972	1185521	-	2550	995	1111	2492	2842	807	828	1791	2031	830	924	708	747	35	62
gene:PVX_092220	9	1189038	1190347	+	1310	548	615	1193	1205	418	487	702	787	432	479	361	397	18	30
gene:PVX_092225	9	1190758	1194539	-	3782	1566	1738	2794	3347	1185	1367	1712	2062	1286	1354	1042	1154	37	72
gene:PVX_092230	9	1196495	1200673	+	4179	1616	1779	3444	4083	1278	1279	2491	2803	1294	1352	1108	1171	41	72
gene:PVX_092235	9	1201103	1202483	-	1381	547	622	1350	1612	384	487	934	1143	398	525	318	441	9	35
gene:PVX_092240	9	1203340	1204281	+	942	400	463	1172	1336	339	352	807	924	320	355	293	313	9	16
gene:PVX_092245	9	1206176	1206952	+	777	321	362	806	982	229	282	563	637	273	304	214	238	6	6
gene:PVX_092250	9	1208177	1209140	+	964	515	567	1506	1572	422	421	952	1023	403	452	346	414	11	23
gene:PVX_092260	9	1212393	1216485	+	4093	1459	1637	2961	3327	1108	1286	2003	2205	1239	1347	1051	1167	67	61
gene:PVX_092265	9	1217117	1221561	-	4445	1769	2046	3028	3393	1406	1521	2070	2174	1464	1518	1220	1355	52	122
gene:PVX_092270	9	1224656	1226106	+	1451	655	711	1551	1816	461	531	1208	1312	447	537	424	464	17	22
gene:PVX_092275	9	1229515	1231203	+	1689	732	841	1873	2168	554	595	1306	1591	565	608	477	494	20	43
gene:PVX_092280	9	1232050	1234656	+	2607	987	1198	2672	3110	817	908	2006	2329	829	943	756	851	31	39
gene:PVX_092285	9	1234594	1236381	-	1788	760	872	2098	2492	591	691	1407	1623	601	657	522	590	14	69
gene:PVX_092290	9	1236980	1239209	+	2230	992	1101	2742	2862	759	882	1733	1884	776	867	668	809	30	64
gene:PVX_092295	9	1239350	1239835	+	486	153	196	250	314	99	138	165	221	118	151	105	113	6	15
gene:PVX_092300	9	1241414	1244565	+	3152	1279	1428	2704	3090	945	996	1819	2028	1053	1111	853	931	28	57
gene:PVX_092305	9	1246065	1250811	+	4747	2128	2284	3156	3473	1639	1749	2262	2368	1596	1842	1421	1522	58	133
gene:PVX_092310	9	1252475	1256590	+	4116	1734	1877	4282	4597	1341	1467	2985	3255	1392	1431	1128	1208	37	97
gene:PVX_092315	9	1257082	1258356	-	1275	576	631	1230	1442	384	499	838	1007	475	558	365	373	15	33
gene:PVX_092320	9	1260571	1266909	+	6339	2799	2935	5329	5684	2133	2309	3712	4082	2335	2427	1829	2010	70	129
gene:PVX_092325	9	1268510	1275142	+	6633	2710	3019	4033	4521	1952	2255	2575	2978	2116	2458	1813	1972	94	129
gene:PVX_092330	9	1275504	1276552	-	1049	400	482	801	914	286	326	544	681	322	350	235	275	15	13
gene:PVX_092335	9	1278058	1283328	+	5271	1760	1971	2846	3360	1281	1470	1917	2239	1400	1553	1192	1274	129	89
gene:PVX_092340	9	1285032	1291550	-	6519	2309	2503	2599	2754	1635	1834	1780	1861	1837	1974	1409	1603	56	120
gene:PVX_092345	9	1297366	1302202	-	4837	2142	2134	4036	4299	1579	1693	2814	2941	1664	1857	1383	1451	142	118
gene:PVX_092350	9	1303942	1305498	+	1557	684	768	1268	1374	525	616	835	934	536	602	556	531	19	32
gene:PVX_092355	9	1306518	1308515	+	1998	763	811	1702	1822	594	583	1191	1303	573	596	451	504	23	46
gene:PVX_092360	9	1309086	1310762	+	1677	652	751	1888	2107	489	569	1247	1413	537	601	399	453	16	27
gene:PVX_092365	9	1311171	1314149	-	2979	1277	1244	2891	3226	963	1067	2068	2203	905	1114	824	910	46	76
gene:PVX_092370	9	1316551	1320001	-	3451	1359	1462	3356	3936	942	1124	2259	2640	1047	1133	878	1060	41	64
gene:PVX_092375	9	1321131	1322360	-	1230	711	785	1753	1969	526	613	1229	1344	543	599	487	510	32	56
gene:PVX_092380	9	1324024	1325165	-	1142	445	452	1155	1329	336	329	838	879	335	357	264	283	16	23
gene:PVX_092385	9	1326278	1327523	-	1246	519	619	1378	1633	401	486	957	1047	435	472	387	415	18	23
gene:PVX_092390	9	1328888	1330985	-	2098	936	936	2096	2199	665	704	1446	1435	736	723	609	686	34	50
gene:PVX_092395	9	1331533	1337624	+	6092	2596	2806	4600	5342	1874	2173	3177	3590	2074	2262	1716	1787	150	149
gene:PVX_092400	9	1337867	1338257	-	391	179	220	594	660	135	155	409	468	133	156	147	132	3	12
gene:PVX_092405	9	1338919	1339386	+	468	214	258	557	634	165	204	318	384	166	188	151	176	8	16
gene:PVX_092410	9	1340373	1343294	-	2922	1074	1224	2498	2709	815	964	1654	2038	867	987	722	778	37	52
gene:PVX_092415	9	1348082	1357492	+	9411	3388	3611	4032	4496	2342	2778	2735	3057	2733	2928	2197	2409	160	207
gene:PVX_092420	9	1358217	1360426	+	2210	905	1054	2218	2426	716	838	1559	1676	691	780	591	642	49	47
gene:PVX_092425	9	1360536	1363665	-	3130	1130	1164	2550	2868	798	883	1887	2065	810	952	760	815	38	63
gene:PVX_092430	9	1366205	1370257	+	4053	1673	1868	3297	3796	1196	1427	2009	2372	1288	1410	1078	1191	68	71
gene:PVX_092435	9	1370550	1373354	-	2805	1121	1248	2331	2722	829	983	1482	1669	867	973	784	874	33	54
gene:PVX_092440	9	1376598	1382252	-	5655	2104	2540	5569	6574	1580	1905	3613	4292	1681	1999	1283	1643	397	134
gene:PVX_092445	9	1385648	1389437	+	3790	1589	1782	4312	4813	1245	1435	2863	3196	1323	1377	1041	1180	41	94
gene:PVX_092450	9	1390507	1393299	+	2793	1214	1348	3200	3448	914	1033	2120	2335	1008	1061	857	930	41	58
gene:PVX_092455	9	1394400	1396156	-	1757	746	860	2039	2411	586	658	1462	1658	574	677	496	561	29	45
gene:PVX_092460	9	1400590	1405782	+	5193	1952	2194	3918	4326	1524	1682	2482	2863	1541	1705	1326	1431	77	109
gene:PVX_092465	9	1407882	1409304	+	1423	563	660	1321	1548	488	541	922	1054	487	519	411	468	22	36
gene:PVX_092470	9	1409947	1411257	-	1311	586	687	1598	1847	485	601	1001	1197	465	541	371	438	18	49
gene:PVX_092475	9	1411985	1417920	-	5936	2213	2395	5028	5552	1666	1828	3760	3957	1793	1943	1466	1630	75	156
gene:PVX_092480	9	1419313	1421265	-	1953	977	997	1652	1733	659	710	1174	1235	692	735	604	658	21	42
gene:PVX_092485	9	1423217	1424587	-	1371	497	655	1211	1505	432	523	953	1120	442	490	398	463	250	26
gene:PVX_092490	9	1426195	1426862	-	668	269	328	879	1041	243	255	515	662	226	263	200	182	6	20
gene:PVX_092495	9	1427867	1429838	-	1972	770	883	1803	2039	565	673	1121	1375	573	642	470	583	19	51
gene:PVX_092500	9	1430048	1432355	+	2308	1086	1195	2513	2817	800	926	1651	1898	792	910	715	784	49	52
gene:PVX_092505	9	1433589	1434227	-	639	297	372	818	976	250	273	500	612	224	246	215	247	9	12
gene:PVX_092510	9	1436385	1439102	+	2718	1130	1263	3217	3702	819	983	2230	2522	875	945	742	894	20	40
gene:PVX_092515	9	1440823	1450217	+	9395	3602	3976	4118	4733	2622	2989	2985	3241	2925	3202	2313	2557	128	177
gene:PVX_092520	9	1450476	1451321	+	846	372	423	1168	1368	304	363	758	942	298	349	253	304	4	27
gene:PVX_092525	9	1451996	1452707	+	712	376	356	868	1044	259	287	613	630	278	279	234	251	10	21
gene:PVX_092530	9	1453076	1454451	-	1376	562	649	1598	1782	408	505	1055	1152	443	508	393	456	12	17
gene:PVX_092535	9	1454993	1466932	-	11940	5261	5608	5612	6177	3907	4230	3798	4174	4122	4480	3480	3699	156	249
gene:PVX_092540	9	1470637	1475094	+	4458	2170	2308	4864	5565	1558	1831	3043	3339	1698	1766	1359	1507	74	126
gene:PVX_092545	9	1476557	1478578	-	2022	931	1029	2148	2318	709	803	1316	1507	702	830	558	636	24	44
gene:PVX_092550	9	1480104	1486475	-	6372	2414	2858	2472	3007	1937	2274	1608	1880	1930	2203	1709	1916	65	143
gene:PVX_092555	9	1488807	1495196	-	6390	2245	2529	4511	5110	1720	1958	3185	3673	1821	1894	1457	1603	116	142
gene:PVX_092560	9	1504872	1510382	+	5511	2102	2318	3457	3966	1544	1837	2883	3158	1706	1842	1333	1590	74	135
gene:PVX_092565	9	1512648	1514109	-	1462	627	678	1497	1672	442	509	1190	1299	525	563	403	419	18	27
gene:PVX_092570	9	1515724	1524557	-	8834	3502	4029	3877	4259	2717	2932	2834	3030	2836	2977	2407	2482	329	190
gene:PVX_092575	9	1537887	1540705	-	2819	1148	1249	2263	2554	813	936	1625	1766	944	1044	796	889	47	57
gene:PVX_092580	9	1542780	1544780	+	2001	779	975	2402	2878	555	781	1649	2017	621	728	542	650	27	38
gene:PVX_092585	9	1545242	1546762	-	1521	40	64	78	200	24	55	63	112	32	50	17	45	2	7
gene:PVX_092590	9	1547843	1554151	-	6309	2850	3025	4859	5361	2226	2302	3332	3694	2202	2439	1840	2024	1054	159
gene:PVX_092595	9	1556145	1557400	+	1256	404	491	973	1263	327	370	747	937	398	468	312	395	24	90
gene:PVX_092600	9	1559855	1562329	-	2475	884	1007	2045	2392	684	676	1590	1739	653	781	553	600	40	50
gene:PVX_092605	9	1563573	1565889	-	2317	954	1143	2689	3127	813	929	1786	2090	732	888	559	689	28	58
gene:PVX_092610	9	1568132	1569416	+	1285	617	697	1535	1725	493	537	973	1109	478	514	425	482	14	24
gene:PVX_092615	9	1571048	1572243	+	1196	493	518	1252	1453	359	431	969	1043	372	411	335	291	26	29
gene:PVX_092620	9	1573426	1579033	+	5608	2382	2639	4313	4865	1915	2024	3185	3400	1844	2074	1631	1772	62	106
gene:PVX_092625	9	1579268	1586131	-	6864	3055	3169	6130	6893	2215	2442	3852	4107	2333	2512	1857	2047	60	137
gene:PVX_092630	9	1588204	1596342	-	8139	3200	3317	4277	4513	2365	2693	2733	2903	2521	2699	2099	2265	86	176
gene:PVX_092635	9	1601982	1604801	+	2820	1155	1300	2523	2860	873	987	1733	2018	894	949	677	798	40	69
gene:PVX_092640	9	1605538	1611655	-	6118	2717	2990	4316	4671	2034	2119	3040	3313	2099	2306	1851	2023	84	190
gene:PVX_092645	9	1613187	1619522	+	6336	2529	2869	4836	5440	2009	2212	3455	3807	2089	2328	1762	1806	76	134
gene:PVX_092650	9	1620743	1623182	+	2440	1021	1061	1669	1842	693	814	1094	1203	808	804	660	744	22	71
gene:PVX_092655	9	1623579	1631672	+	8094	2909	3171	4518	5250	2118	2389	3425	3922	2309	2638	1806	2100	66	145
gene:PVX_092660	9	1632447	1633433	-	987	370	435	1107	1295	251	305	706	878	267	366	217	286	3	16
gene:PVX_092665	9	1634079	1634348	+	270	129	162	389	455	108	139	268	286	115	119	78	96	6	8
gene:PVX_092670	9	1634384	1637526	-	3143	1253	1436	2967	3337	963	1190	2011	2155	1011	1121	877	966	26	91
gene:PVX_092675	9	1638946	1640496	+	1551	636	679	1754	2030	494	554	1185	1362	448	541	414	418	16	42
gene:PVX_092680	9	1640975	1643320	+	2346	894	1075	2542	3096	673	816	1743	2097	705	791	582	681	45	69
gene:PVX_092685	9	1644013	1644735	-	723	283	337	692	826	222	243	460	467	259	273	203	201	9	22
gene:PVX_092690	9	1645401	1647593	+	2193	799	943	2101	2371	611	707	1468	1689	716	762	549	636	21	54
gene:PVX_092695	9	1648469	1650677	-	2209	812	888	2019	2207	549	614	1320	1512	536	654	471	520	29	51
gene:PVX_092700	9	1653408	1655625	-	2218	984	1072	1983	2193	767	801	1480	1588	786	919	655	710	36	51
gene:PVX_092705	9	1656065	1658643	+	2579	1165	1337	2179	2551	916	1060	1414	1610	895	1098	827	850	31	74
gene:PVX_092710	9	1659243	1668168	-	8926	3623	3876	4027	4741	2744	2890	2803	3087	2924	3080	2296	2549	75	157
gene:PVX_092715	9	1670531	1671618	-	1088	453	535	1401	1632	359	400	957	1101	375	429	298	383	14	23
gene:PVX_092720	9	1672900	1678611	+	5712	2102	2517	4111	4565	1691	1972	2910	3122	1745	2042	1522	1700	64	125
gene:PVX_092725	9	1679733	1681542	-	1810	668	755	1713	2058	542	581	1235	1330	572	609	443	557	25	30
gene:PVX_092730	9	1683359	1684659	-	1301	503	557	1349	1531	379	428	872	997	367	454	355	393	3	23
gene:PVX_092735	9	1685609	1687158	-	1550	673	760	1975	2180	493	621	1214	1369	497	581	420	502	15	46
gene:PVX_092740	9	1688280	1690107	-	1828	750	820	2104	2435	536	649	1428	1732	578	665	462	569	28	33
gene:PVX_092745	9	1690825	1692754	+	1930	833	922	2184	2418	593	741	1383	1451	640	732	523	593	22	43
gene:PVX_092750	9	1694640	1696757	+	2118	855	984	2230	2453	656	764	1655	1837	658	721	582	642	32	61
gene:PVX_092755	9	1697888	1699024	+	1137	437	476	867	1003	330	379	605	667	377	443	317	340	11	19
gene:PVX_092760	9	1699263	1706017	-	6755	2212	2442	3715	4012	1554	1793	2484	2768	1787	2092	1433	1605	60	118
gene:PVX_092765	9	1710972	1712867	+	1896	810	949	2313	2732	591	670	1558	1701	577	679	547	577	19	38
gene:PVX_092770	9	1713340	1714341	-	1002	422	488	1188	1290	340	366	789	898	359	371	241	306	8	25
gene:PVX_092775	9	1715853	1718531	+	2679	1132	1314	3039	3624	875	993	2054	2423	925	985	719	843	29	71
gene:PVX_092780	9	1718940	1722088	-	3149	1219	1388	3446	3842	970	1025	2346	2683	1032	1141	803	906	254	57
gene:PVX_092785	9	1722975	1724163	-	1189	401	498	994	1246	299	381	746	884	317	402	281	361	5	22
gene:PVX_092790	9	1724651	1727923	+	3273	1529	1592	3740	4312	1125	1217	2584	2834	1144	1191	931	1024	32	63
gene:PVX_092795	9	1729192	1732364	+	3173	1378	1507	2764	3130	982	1151	1895	2065	1128	1171	888	960	36	91
gene:PVX_092800	9	1732395	1735030	-	2636	704	746	2105	2426	530	602	1471	1545	548	639	462	513	19	42
gene:PVX_092805	9	1735498	1736882	+	1385	512	559	1444	1621	357	458	879	1130	374	464	314	330	23	53
gene:PVX_092810	9	1736907	1737974	-	1068	378	451	981	1172	249	313	663	806	281	343	261	308	8	19
gene:PVX_092815	9	1738320	1739371	-	1052	396	453	1156	1263	291	330	846	937	327	295	229	279	123	16
gene:PVX_092820	9	1739944	1740766	-	823	349	429	819	1025	245	367	489	595	246	268	229	277	12	22
gene:PVX_092825	9	1743164	1747459	+	4296	1542	1761	2836	3276	1108	1312	2048	2314	1238	1442	1121	1295	35	129
gene:PVX_092830	9	1748452	1750171	+	1720	753	836	2197	2472	542	669	1347	1547	605	662	499	524	17	46
gene:PVX_092835	9	1752176	1753309	+	1134	512	583	1598	1827	398	443	1079	1170	413	450	378	398	13	29
gene:PVX_092840	9	1754077	1755909	-	1833	512	570	1437	1609	345	461	893	1112	371	500	292	357	11	25333
gene:PVX_092845	9	1756104	1758146	+	2043	729	862	1765	2092	550	633	1286	1392	585	663	530	553	24	39
gene:PVX_092850	9	1759154	1759995	-	842	279	360	821	1044	260	287	559	697	248	301	224	254	7	15
gene:PVX_092855	9	1762274	1765546	-	3273	1153	1234	2468	2760	769	898	1727	2094	913	1033	699	819	76	45
gene:PVX_092860	9	1766737	1770135	-	3399	1476	1664	2918	3325	1146	1311	1877	2182	1206	1289	993	1059	45	82
gene:PVX_092865	9	1772727	1778837	-	6111	2196	2318	2588	2842	1462	1771	1791	1960	1638	1818	1382	1554	185	71
gene:PVX_092870	9	1783613	1785086	-	1474	524	602	1429	1718	353	483	912	1091	406	470	346	393	14	28
gene:PVX_092875	9	1785675	1788533	-	2859	1161	1238	2498	2756	926	935	1779	1881	896	998	765	826	26	44
gene:PVX_092880	9	1792852	1794981	+	2130	867	953	1831	2026	664	756	1266	1322	650	814	586	612	24	37
gene:PVX_092885	9	1795621	1797868	-	2248	771	889	1825	2048	587	675	1311	1546	632	695	520	586	16	43
gene:PVX_092890	9	1799757	1801073	+	1317	480	498	1276	1521	328	351	814	945	349	414	266	313	16	22
gene:PVX_092895	9	1801484	1804555	-	3072	1333	1503	3419	3830	958	1121	2421	2646	1035	1128	963	1026	26	63
gene:PVX_092900	9	1808717	1810699	-	1983	780	857	1827	2058	599	651	1190	1451	610	707	507	586	15	38
gene:PVX_092905	9	1811316	1813580	-	2265	729	912	2117	2435	551	640	1508	1654	626	703	454	533	58	38
gene:PVX_092910	9	1814224	1814625	-	402	203	228	516	638	149	143	385	431	121	153	109	168	1	9
gene:PVX_092915	9	1816680	1817423	-	744	334	313	889	1093	239	277	599	756	227	262	203	236	4	19
gene:PVX_092920	9	1819169	1820408	+	1240	617	651	1542	1702	480	549	1018	1089	473	531	421	495	17	32
gene:PVX_092925	9	1822899	1826592	+	3694	1371	1571	2874	3266	1074	1255	2061	2287	1158	1320	948	1108	32	70
gene:PVX_092930	9	1827599	1831130	-	3532	1255	1404	2755	3068	976	987	2062	2277	1037	1094	878	919	85	70
gene:PVX_092935	9	1831531	1841094	-	9564	3438	3655	4673	5108	2461	2724	3345	3739	2820	3068	2216	2456	89	142
gene:PVX_092940	9	1842847	1844343	+	1497	693	792	1699	1954	602	660	1236	1365	556	665	478	565	17	34
gene:PVX_092945	9	1846139	1856245	-	10107	3883	3983	4917	5089	2718	3082	3456	3692	3114	3355	2457	2697	83	161
gene:PVX_092950	9	1864599	1873388	+	8790	3650	3914	4662	5296	2577	2849	2924	3316	2811	3184	2296	2454	121	205
gene:PVX_092955	9	1875486	1879989	+	4504	1902	2199	2744	3030	1449	1666	1867	1984	1520	1769	1279	1425	57	115
gene:PVX_092960	9	1881184	1885857	-	4674	1977	2110	4415	4795	1595	1754	2931	3344	1539	1699	1303	1505	54	104
gene:PVX_092965	9	1886527	1888910	-	2384	1269	1353	3269	3719	1048	1069	2303	2540	981	1029	801	920	26	164
gene:PVX_092970	9	1889035	1890985	+	1951	891	1018	2379	2650	716	863	1386	1710	650	850	589	643	31	46
gene:PVX_092975	9	1892698	1899377	+	6680	3070	3511	5268	6184	2384	2691	3921	4585	2362	2628	2036	2314	118	264
gene:PVX_092980	9	1900479	1901135	-	657	379	437	947	1204	280	356	617	718	270	320	215	247	5	24
gene:PVX_092985	9	1902926	1907750	-	4825	2634	2732	4177	4853	2060	2288	3063	3511	2068	2222	1576	1844	50	157
gene:PVX_092990	9	1912378	1917122	-	4745	2301	2721	1094	1276	1894	2171	776	828	1782	2084	1321	1529	89	365
gene:PVX_092995	9	1920985	1923102	-	2118	1291	1500	527	589	987	1094	269	323	974	1064	581	638	64	218
gene:PVX_127260	DS480758	720	1375	+	656	712	523	205	195	529	400	83	85	333	327	125	172	26	72
gene:PVX_128260	DS480803	1	896	-	896	33	176	14	59	33	149	15	37	28	130	31	107	9	21
gene:PVX_025190	DS480811	737	1264	-	528	284	348	107	147	260	309	160	246	661	790	426	678	24	78
gene:PVX_129260	DS480812	1	329	+	329	102	169	51	48	104	147	0	0	0	3	0	2	0	0
gene:PVX_130260	DS480813	1	473	+	473	55	160	28	62	39	142	26	36	89	166	28	62	7	8
gene:PVX_131260	DS480817	1	839	-	839	28	40	7	26	24	19	25	38	71	111	55	85	0	6
gene:PVX_132260	DS480818	1	957	-	957	78	190	22	66	41	143	49	79	179	300	111	176	26	19
gene:PVX_133260	DS480819	1	949	-	949	26	415	9	132	17	339	10	131	31	641	22	451	8	22
gene:PVX_134260	DS480821	1	456	-	456	22	39	7	10	14	25	8	18	65	70	23	26	2	0
gene:PVX_025690	DS480832	1738	3054	-	1317	671	475	219	155	522	418	212	225	842	855	343	414	21	76
gene:PVX_135260	DS480834	1	722	+	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PVX_136260	DS480841	1	824	-	824	0	1	0	7	0	6	0	7	0	1	0	3	0	0
gene:PVX_137260	DS480867	1	985	-	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PVX_141260	DS480938	205	1604	+	1400	1622	1615	564	585	1247	1330	133	135	521	548	256	279	11	19
gene:PVX_026190	DS480951	683	2147	-	1465	495	271	160	97	369	234	85	80	355	233	237	183	69	103
gene:PVX_142260	DS480966	1	253	-	253	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene:PVX_143260	DS480998	603	1472	-	870	1650	1781	562	657	1369	1520	207	185	701	770	286	249	91	180
gene:PVX_006080	DS481050	2391	4124	+	1734	975	994	434	383	923	805	154	178	580	558	438	404	12	27
gene:PVX_145260	DS481068	783	2020	-	1238	1826	1899	628	608	1453	1493	199	229	725	921	273	333	74	154
gene:PVX_026690	DS481069	2088	3716	-	1629	1145	1343	436	496	944	985	251	313	899	1026	603	782	46	89
gene:PVX_146260	DS481083	1083	2241	-	1159	2655	2140	866	707	2207	1831	458	288	1907	1196	648	413	20	43
gene:PVX_147260	DS481098	108	531	-	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PVX_027190	DS481109	1	1108	+	1108	566	727	191	270	440	545	250	324	849	1257	511	667	65	128
gene:PVX_027690	DS481135	1128	2338	+	1211	1464	1698	558	680	1175	1253	263	234	965	818	611	535	55	78
gene:PVX_028190	DS481140	1101	2077	+	977	657	862	259	342	548	693	100	140	386	531	261	441	109	256
gene:PVX_006580	DS481141	2342	4133	+	1792	1122	1125	412	352	967	940	46	25	224	141	118	48	154	215
gene:PVX_148260	DS481145	2109	2720	-	612	975	1044	399	414	767	925	203	211	701	722	502	509	2	9
gene:PVX_028690	DS481151	311	1957	+	1647	345	324	149	134	222	262	115	127	543	432	346	342	64	135
gene:PVX_029190	DS481160	2495	3786	+	1292	48	7	15	2	38	15	493	539	2052	2222	1150	1280	115	189
gene:PVX_029690	DS481169	1036	2678	-	1643	653	711	219	282	436	580	97	175	385	593	276	483	151	263
gene:PVX_007080	DS481197	451	2054	+	1604	72	54	27	16	58	33	118	72	459	226	219	136	9	15
gene:PVX_007085	DS481197	5558	6646	-	1089	708	806	319	322	621	640	3	3	8	1	6	2	0	5
gene:PVX_149260	DS481229	1	1262	+	1262	684	1169	263	507	542	1060	148	230	495	796	318	579	45	86
gene:PVX_030190	DS481243	1	1096	+	1096	323	205	139	72	208	175	168	131	519	401	319	264	18	56
gene:PVX_007585	DS481248	1621	3212	+	1592	501	328	174	103	390	245	139	102	489	431	288	267	12	38
gene:PVX_030690	DS481257	3020	4257	-	1238	1266	1194	425	451	951	992	312	304	1163	1248	621	701	65	121
gene:PVX_031190	DS481260	425	1495	-	1071	171	270	79	110	159	187	40	43	157	143	101	100	19	51
gene:PVX_150260	DS481269	1361	2575	+	1215	1626	1915	711	803	1328	1505	312	402	1035	1273	705	771	62	90
gene:PVX_031690	DS481275	1513	2464	+	952	1395	1111	473	395	1101	890	209	99	826	411	271	215	44	81
gene:PVX_008085	DS481289	3801	5606	-	1806	1650	1823	619	721	1297	1595	321	377	1228	1340	736	764	168	278
gene:PVX_153260	DS481307	537	853	-	317	336	491	130	166	273	355	24	18	93	79	46	58	15	36
gene:PVX_032190	DS481328	187	2378	-	2192	2505	2975	915	1160	1908	2308	354	524	1332	1764	742	999	101	181
gene:PVX_032690	DS481331	2558	3152	-	595	787	835	344	330	591	711	171	212	575	609	402	417	33	63
gene:PVX_009090	DS481380	2227	3539	+	1313	900	703	362	282	640	514	64	56	194	167	149	123	32	80
gene:PVX_033190	DS481404	2112	3447	-	1336	1262	1239	447	445	930	936	190	150	707	596	405	353	41	86
gene:PVX_033690	DS481409	25	456	+	432	187	290	71	99	140	177	64	90	209	286	154	243	61	109
gene:PVX_157260	DS481441	1	947	-	947	408	558	146	216	318	421	120	106	423	390	320	284	20	44
gene:PVX_158260	DS481442	1	1003	-	1003	923	1334	315	460	761	1061	130	175	629	681	451	522	25	29
gene:PVX_034190	DS481456	2046	3535	+	1490	399	412	157	155	339	321	159	139	589	479	439	328	117	183
gene:PVX_034690	DS481489	2014	3435	-	1422	1386	1805	512	708	1008	1433	704	858	2556	3149	1871	2300	117	203
