Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
gene:PF3D7_0833400	8	1432696	1433932	+	1237	47	726	11	94	168	416	168	57	26	25	28	37	30	70	519	1380	357	327	1950	393	141	258	180	355	170	125	187	1032	0	11	2	2	0	1	0	13	0	3	2
gene:PF3D7_0833500	8	1435794	1443449	-	7656	267	4272	51	826	1114	2711	1114	426	143	299	157	341	118	424	2882	10041	2462	2024	17647	3174	1107	1803	1190	2166	1539	692	1283	6720	18	58	46	17	918	1786	34	169	52	147	34
gene:PF3D7_0900100	9	20080	27885	+	7806	299	4149	79	789	1068	2506	1068	554	137	316	166	378	139	465	2974	10031	2797	2056	18017	3248	1107	1853	1192	2160	1197	810	1254	6578	10	69	62	15	734	821	12	102	23	109	40
gene:PF3D7_0900200	9	29797	31157	-	1361	39	544	17	81	180	448	180	88	23	30	42	58	26	61	486	1049	230	326	1765	314	137	305	210	276	150	126	189	1094	7	38	17	23	3	0	1	10	2	5	5
gene:PF3D7_0900300	9	33553	34795	-	1243	32	533	10	112	163	377	163	23	15	33	21	43	12	75	399	2242	383	299	3432	594	150	255	171	289	207	97	177	1037	0	2	4	0	1	1	2	1	1	0	2
gene:PF3D7_0900400	9	39554	40740	+	1187	34	481	13	86	123	301	123	60	13	26	25	30	9	38	400	936	179	320	1690	283	107	197	146	282	118	100	160	844	1	0	0	0	0	0	0	2	1	0	2
gene:PF3D7_0900500	9	42909	44045	-	1137	43	608	18	108	128	357	128	85	25	17	18	61	15	36	497	983	231	301	1425	303	162	248	146	324	117	92	200	901	0	0	3	0	0	0	1	6	2	2	1
gene:PF3D7_0900600	9	45902	47236	-	1335	46	626	8	109	190	410	190	72	10	54	25	40	18	70	482	2906	641	340	4717	840	211	309	192	337	275	97	199	1146	2	1	1	0	0	0	0	2	0	2	6
gene:PF3D7_0900700	9	49612	50971	-	1360	39	664	14	129	213	539	213	67	13	40	28	56	33	91	475	2836	460	381	4376	663	210	331	185	380	173	133	229	1258	0	1	1	0	0	0	6	102	15	2	0
gene:PF3D7_0900900	9	55074	56081	-	1008	20	395	3	61	158	369	158	47	6	19	15	38	12	53	286	1855	405	192	2762	411	118	205	143	229	131	61	104	777	0	2	0	0	1	0	0	4	1	1	0
gene:PF3D7_0901000	9	58162	59240	-	1079	46	593	8	147	188	317	188	45	15	42	26	35	17	64	494	2915	527	336	4322	700	181	266	154	373	223	108	209	1077	1	0	4	0	0	0	1	5	2	1	3
gene:PF3D7_0901100	9	61342	62553	-	1212	18	295	3	48	90	229	90	56	5	18	5	17	11	24	227	1551	252	171	2257	370	66	111	94	179	101	40	118	534	0	0	0	0	0	0	1	1	0	0	0
gene:PF3D7_0901200	9	64216	64428	-	213	23	359	5	49	65	180	65	31	5	6	17	31	8	32	323	1841	351	166	1982	462	43	57	117	224	108	57	114	730	0	1	0	0	1	0	0	1	0	0	0
gene:PF3D7_0901300	9	67334	68625	+	1292	40	550	9	83	175	421	175	63	17	10	27	50	15	85	440	2835	563	301	4355	708	173	267	202	327	181	123	151	1054	0	1	0	1	0	0	0	0	3	0	0
gene:PF3D7_0901400	9	70521	71738	+	1218	56	657	9	129	181	472	181	60	18	64	36	50	24	85	593	3434	645	327	4860	826	160	315	187	364	197	100	236	1228	2	18	4	4	0	0	2	7	1	4	0
gene:PF3D7_0901500	9	74409	75746	+	1338	66	743	12	104	186	499	186	82	20	47	21	55	28	61	627	3643	801	357	5202	867	184	289	209	507	196	121	310	1250	171	1818	213	887	1	3	1	7	0	3	1
gene:PF3D7_0901600	9	77861	78874	+	1014	47	656	9	132	179	417	179	63	24	37	19	66	15	77	596	1077	224	339	1164	284	132	272	222	381	188	106	269	1159	2	1	4	3	0	0	2	2	2	1	1
gene:PF3D7_0901700	9	82002	82998	-	997	49	491	4	77	88	231	88	59	11	28	12	45	18	43	444	207	112	302	158	235	46	96	124	364	98	100	136	743	4	0	1	0	7	3	0	6	5	11	3
gene:PF3D7_0901800	9	84624	85610	+	987	42	433	11	58	98	261	98	35	9	30	18	36	7	31	435	217	92	272	127	154	51	99	131	322	105	74	138	665	2	2	1	0	1	3	1	14	8	12	3
gene:PF3D7_0901900	9	86384	88075	-	1692	67	697	11	139	142	404	142	79	15	24	17	66	24	64	719	319	177	394	182	279	48	114	182	534	198	117	255	1336	0	0	2	0	10	66	2	6	1	3	1
gene:PF3D7_0902000	9	89361	91295	-	1935	83	962	15	164	218	540	218	120	18	62	25	59	30	84	940	314	248	552	256	302	151	258	257	643	209	187	355	1604	0	0	6	0	188	580	1	11	2	21	4
gene:PF3D7_0902100	9	93830	95613	-	1784	90	901	15	172	222	485	222	85	17	73	38	51	34	106	828	261	217	493	219	326	127	249	277	542	175	152	312	1438	5	28	13	12	1	7	0	3	3	18	1
gene:PF3D7_0902200	9	98175	100339	-	2165	74	1072	11	227	183	549	183	115	27	77	33	80	26	61	1004	398	269	608	276	431	139	274	287	778	210	207	371	1776	18	29	23	6	410	1307	3	45	11	469	137
gene:PF3D7_0902300	9	102492	104593	-	2102	81	1092	12	208	238	625	238	83	33	76	29	101	41	81	1031	463	332	665	288	364	157	264	343	717	257	256	396	1708	4	7	11	7	1732	4665	1	8	1	87	33
gene:PF3D7_0902400	9	106514	108406	-	1893	64	863	13	159	134	520	134	45	29	35	21	93	31	81	809	353	213	500	206	359	114	181	260	638	145	211	216	1373	1	7	5	5	6	16	0	5	0	18	0
gene:PF3D7_0902500	9	109334	111329	-	1996	79	1117	16	136	230	633	230	111	30	48	49	83	38	104	1020	353	243	548	199	394	132	320	324	728	363	224	320	1697	25	103	25	64	1427	3399	3	12	3	49	1
gene:PF3D7_0902600.1	9	113409	115549	-	2141	81	1143	19	211	228	601	228	96	21	60	42	92	31	100	1053	366	244	644	254	375	160	358	355	681	367	244	398	1715	27	15	37	21	296	540	1	6	2	137	58
gene:PF3D7_0902800	9	121621	125006	-	3386	127	1760	31	283	193	726	193	341	121	282	25	145	53	52	1583	614	499	909	347	568	306	593	532	1029	419	585	544	2415	4157	4615	2068	1080	58	21	20	284	46	265	54
gene:PF3D7_0902900	9	127416	127724	+	309	14	241	5	29	25	77	25	74	53	127	5	32	5	6	255	85	67	136	54	72	32	60	83	150	64	148	75	282	16686	21335	10918	5831	1	9	1	11	3	10	1
gene:PF3D7_0903000	9	129224	129700	+	477	26	268	6	54	19	111	19	30	44	91	7	26	10	7	284	130	104	198	114	114	49	70	80	214	67	147	92	388	1863	2180	1507	634	12	37	9	148	22	512	807
gene:PF3D7_0903100	9	130140	130937	-	798	23	374	3	69	39	142	39	66	38	77	9	35	27	11	360	121	84	196	105	142	71	73	101	228	35	119	73	542	11	10	16	3	60	219	18	131	38	442	478
gene:PF3D7_0903200	9	133762	135587	-	1826	36	388	3	30	22	106	22	74	46	88	6	35	12	3	425	180	136	228	94	137	33	60	68	289	70	157	68	552	128	567	182	151	150	263	34	856	128	869	938
gene:PF3D7_0903300	9	140977	150588	+	9612	426	5260	66	1026	417	2099	417	437	289	659	135	447	167	107	4488	1915	1157	2752	1109	1988	541	958	1322	3704	1060	1376	1380	7233	229	1278	588	285	92	60	106	2732	291	1477	116
gene:PF3D7_0903400	9	151700	159541	-	7842	362	4474	77	844	354	1995	354	450	266	575	98	369	154	112	3813	1479	855	2339	858	1530	544	1037	1351	3116	950	1263	1476	6283	3369	12135	3116	2512	1352	2998	83	988	184	609	67
gene:PF3D7_0903500	9	162769	166923	+	4155	163	2590	44	458	186	1154	186	330	165	318	88	185	74	65	2227	747	608	1370	534	860	370	669	744	1601	637	757	752	3332	330	1397	468	412	942	1563	91	960	156	447	94
gene:PF3D7_0903600.2	9	168493	169715	+	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0903600.1	9	168493	172887	+	4395	109	1130	13	219	104	410	104	173	172	300	22	73	30	15	1112	490	339	612	276	511	80	193	280	782	203	564	229	1380	461	1276	802	384	35	150	22	649	74	563	73
gene:PF3D7_0903700	9	175542	177442	+	1901	65	936	12	137	96	428	96	133	69	124	31	65	39	25	717	253	192	416	175	203	212	374	274	476	188	297	262	1303	61	453	69	80	319	193	215	3662	434	12632	21742
gene:PF3D7_0903800	9	179187	183991	+	4805	231	2703	47	536	223	1174	223	370	215	363	62	235	83	54	2376	854	581	1442	569	1034	302	587	775	1843	604	859	796	3699	4	1	54	2	0	2	2	35	14	5239	484
gene:PF3D7_0903900	9	185821	186383	+	563	18	230	3	27	25	81	25	46	53	125	11	12	11	10	217	80	41	105	51	61	26	48	79	111	20	138	33	288	399	512	170	175	3677	10454	122	1655	269	1380	1445
gene:PF3D7_0904000	9	187342	188622	-	1281	62	816	7	117	75	414	75	156	67	101	33	65	33	24	719	272	232	402	164	240	125	209	266	500	147	326	233	1005	310	861	416	201	2511	4325	104	1338	240	7898	2597
gene:PF3D7_0904100	9	190858	195827	-	4970	194	2488	27	501	203	1091	203	246	174	392	87	213	93	56	2271	820	519	1465	530	952	322	648	723	1677	408	759	691	3405	35	22	71	4	371	558	65	1159	167	1660	190
gene:PF3D7_0904200	9	197867	198816	+	950	43	510	5	105	39	186	39	41	42	98	15	34	12	13	462	132	102	318	105	153	53	128	154	302	89	169	162	621	0	2	3	0	9	16	13	42	3	21662	11478
gene:PF3D7_0904300	9	199051	207458	-	8408	338	3739	42	647	302	1600	302	482	392	683	85	312	134	103	3390	1732	1003	2073	1155	1509	342	715	1050	2937	747	1422	1073	5195	101	131	92	32	4	5	6	116	25	299	74
gene:PF3D7_0904400	9	208168	208725	-	558	17	378	2	57	36	156	36	71	39	49	6	31	12	8	308	98	98	174	81	104	44	107	116	224	33	174	71	415	11	19	5	0	2	8	9	62	16	82	80
gene:PF3D7_0904500	9	210077	210609	+	533	20	202	3	56	22	59	22	51	28	38	6	19	11	7	203	74	52	86	43	72	25	41	52	137	37	79	29	259	6	6	3	2	17	34	2	56	18	124	98
gene:PF3D7_0904600	9	212515	217983	+	5469	258	2616	33	437	164	1053	164	346	233	427	63	213	107	61	2412	1038	751	1557	606	1144	305	458	663	2028	543	794	701	3902	1010	1151	775	373	935	1641	56	797	109	1356	167
gene:PF3D7_0904700	9	218675	219462	-	788	31	394	5	108	38	100	38	73	72	159	10	14	11	15	483	221	103	282	119	227	46	85	93	306	126	223	125	623	28	138	32	27	8	24	11	228	45	482	412
gene:PF3D7_0904800	9	222271	224156	+	1886	62	987	20	175	93	357	93	132	41	143	25	68	40	27	918	300	256	592	198	355	113	244	298	639	152	289	291	1376	212	724	104	175	47	38	45	389	107	2204	1167
gene:PF3D7_0904900	9	224875	232831	-	7957	376	4564	62	872	335	2013	335	411	388	606	150	323	167	103	3991	1595	1101	2497	880	1624	525	1075	1401	3155	983	1484	1470	6117	88	501	279	123	106	62	182	4337	318	1307	128
gene:PF3D7_0905000	9	234501	235346	-	846	31	328	3	63	25	99	25	81	67	100	6	34	7	6	341	170	45	190	74	147	19	24	73	247	59	218	55	476	6	3	7	1	1	1	5	52	32	47	43
gene:PF3D7_0905100	9	236359	242969	-	6611	261	3467	53	632	301	1523	301	402	269	515	105	292	119	86	2904	1143	852	1892	627	1202	547	1069	1065	2190	643	1273	998	4301	1531	6452	1615	1713	1523	3115	49	853	105	1516	599
gene:PF3D7_0905200	9	245261	248860	-	3600	150	1750	22	361	151	686	151	353	139	295	35	164	65	55	1779	668	352	1126	415	677	223	440	528	1318	472	588	537	2543	185	345	108	68	511	995	7	113	21	333	66
gene:PF3D7_0905300	9	251353	269709	-	18357	766	10779	155	2237	874	4517	874	986	652	1240	322	849	354	292	9003	3802	2681	5599	2337	3793	1116	2369	3065	7327	2338	3133	3185	14121	7	17	40	8	9	16	23	189	31	7293	1319
gene:PF3D7_0905400	9	270740	274789	-	4050	125	1794	24	339	155	749	155	163	109	221	43	139	47	57	1533	647	455	893	364	597	236	437	525	1106	369	485	470	2382	2	65	101	14	946	583	20	469	48	2123	119
gene:PF3D7_0905500	9	278369	279088	+	720	24	386	7	98	34	194	34	77	40	46	6	26	24	9	328	117	75	208	83	106	61	103	115	253	129	146	100	497	0	6	2	2	1	0	0	7	2	10	17
gene:PF3D7_0905600	9	280207	284102	+	3896	185	2089	27	328	156	808	156	267	192	305	69	159	89	60	1874	733	536	1079	465	798	197	417	558	1520	341	701	506	2804	2	7	14	3	3	1	0	15	7	1122	163
gene:PF3D7_0905700.2	9	284200	286640	-	2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0905700.1	9	284200	286640	-	2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0905700.3	9	285479	286640	-	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0905800	9	289050	292897	+	3848	146	1665	22	315	129	734	129	180	183	340	50	162	70	47	1660	621	373	1058	377	702	186	329	413	1248	344	624	552	2356	139	122	99	47	259	548	26	263	46	170	25
gene:PF3D7_0905900	9	293585	296617	-	3033	132	1859	25	372	141	755	141	245	147	218	42	163	58	53	1609	603	348	991	302	631	243	481	587	1260	373	549	495	2528	412	1473	297	488	793	1729	39	525	106	969	84
gene:PF3D7_0906000	9	298665	304179	-	5515	256	2724	28	460	219	1049	219	281	179	364	80	199	104	59	2430	1030	603	1540	572	1073	241	450	642	2036	559	867	772	3802	18	7	38	3	18	18	22	305	22	328	120
gene:PF3D7_0906100	9	305070	306626	+	1557	44	561	5	122	32	207	32	108	83	124	13	45	12	11	463	250	186	247	108	166	55	123	141	338	78	227	123	736	11	5	17	1	48	32	11	313	41	840	1568
gene:PF3D7_0906200	9	307303	309039	-	1737	85	830	13	175	66	316	66	100	63	123	16	76	33	18	811	289	143	512	178	371	67	105	196	697	120	295	252	1161	7	3	7	1	6	18	5	54	18	76	51
gene:PF3D7_0906300	9	310691	311995	+	1305	52	737	7	160	55	306	55	98	65	130	22	54	27	12	669	235	159	413	164	256	88	123	207	544	108	303	222	993	8	7	3	0	49	122	7	44	5	317	76
gene:PF3D7_0906400	9	312474	314987	-	2514	117	1543	24	296	141	630	141	218	124	192	36	126	54	26	1354	507	313	822	313	597	135	234	475	1050	310	564	460	2064	325	809	312	159	1	7	4	113	32	273	50
gene:PF3D7_0906500	9	318311	319546	+	1236	53	719	11	121	73	339	73	153	50	65	26	52	29	17	657	282	142	404	137	257	121	209	225	424	126	260	216	1111	86	192	68	53	1951	3482	27	264	54	5152	5360
gene:PF3D7_0906600	9	320811	323342	-	2532	116	1619	24	319	140	583	140	213	145	233	56	129	65	50	1319	577	335	779	229	477	235	403	420	921	111	619	513	2196	1131	2770	1048	973	2423	7231	70	593	113	923	137
gene:PF3D7_0906700	9	330499	331965	-	1467	74	747	13	120	49	342	49	132	77	129	17	52	23	23	757	342	188	397	150	294	46	110	181	622	89	343	222	1001	86	100	45	37	50	155	2	72	19	77	16
gene:PF3D7_0906800	9	332255	334597	-	2343	82	844	21	202	56	336	56	174	128	267	14	71	27	24	965	401	255	607	241	479	51	107	238	827	122	402	238	1396	151	172	70	66	42	145	6	54	5	91	14
gene:PF3D7_0906890	9	335071	335490	+	420	11	155	3	14	9	57	9	32	46	52	7	10	2	0	188	56	47	95	32	70	5	15	48	122	31	127	21	182	38	40	23	11	18	59	8	34	14	31	16
gene:PF3D7_0906910	9	335982	336770	+	789	27	508	6	71	35	174	35	99	47	58	16	36	14	12	423	178	62	243	68	155	54	117	132	317	128	167	181	616	228	329	162	117	132	575	21	255	38	587	582
gene:PF3D7_0907000	9	337564	337920	+	357	4	112	0	19	6	22	6	18	14	31	4	6	7	4	108	35	5	42	7	13	8	23	34	57	6	57	21	110	40	31	10	35	24	190	9	63	43	40	74
gene:PF3D7_0907100	9	338140	342408	-	4269	157	2352	39	436	158	972	158	365	229	411	55	192	95	39	1987	828	423	1252	478	862	224	466	694	1595	502	893	763	3186	40	43	27	18	12	11	12	122	17	262	64
gene:PF3D7_0907200	9	345892	349293	+	3402	156	1674	15	347	123	792	123	184	170	286	57	107	55	55	1629	617	410	1018	359	687	178	442	554	1203	349	613	583	2214	562	1525	780	286	1004	1625	36	186	37	959	100
gene:PF3D7_0907300	9	350186	350962	-	777	42	435	6	92	28	210	28	106	35	83	14	59	21	13	447	124	93	267	93	176	25	60	113	316	170	181	123	572	7	16	21	4	37	143	4	116	17	47	37
gene:PF3D7_0907400	9	351955	354723	-	2769	113	1618	20	336	134	645	134	214	136	234	33	132	48	37	1373	537	370	842	329	455	180	499	488	1007	283	519	525	2086	607	3461	1275	362	513	815	137	2248	262	3009	364
gene:PF3D7_0907500	9	356536	357683	-	1148	29	287	6	58	18	90	18	81	37	70	14	24	5	11	271	154	161	160	50	109	77	87	106	177	61	116	75	357	10	23	16	6	34	52	5	40	5	1536	1743
gene:PF3D7_0907600	9	360535	363215	+	2681	98	1410	13	221	118	517	118	149	97	232	29	123	48	37	1239	602	366	808	289	522	186	289	416	980	233	539	479	1931	13	16	20	7	398	808	15	303	57	531	92
gene:PF3D7_0907700	9	364069	364908	-	840	38	562	6	117	46	287	46	167	55	84	11	52	15	16	468	152	70	229	95	134	92	155	168	336	155	177	167	723	255	687	172	182	1829	5103	28	321	75	592	373
gene:PF3D7_0907800	9	366925	367500	+	576	26	272	3	47	29	118	29	83	75	119	6	19	11	4	296	100	87	152	46	137	38	63	72	239	58	164	89	369	983	2478	742	695	260	439	38	299	47	2162	2203
gene:PF3D7_0907900	9	367865	368789	-	925	37	339	9	61	36	170	36	85	70	120	11	45	7	3	465	191	117	261	106	154	43	87	136	288	61	220	89	583	279	965	127	191	36	38	34	340	60	786	988
gene:PF3D7_0908000	9	369870	371554	-	1685	56	721	8	119	48	314	48	105	49	110	22	66	17	18	675	238	203	445	158	251	124	173	195	518	135	290	205	1092	12	33	28	11	172	263	7	103	25	331	188
gene:PF3D7_0908100	9	373762	375586	-	1825	54	576	9	112	37	242	37	125	101	108	15	58	26	15	681	326	158	368	138	271	48	126	169	505	125	285	214	848	28	104	165	29	1	3	8	34	23	88	88
gene:PF3D7_0908200	9	378035	382996	+	4962	193	2296	35	478	186	892	186	238	202	410	43	187	61	63	2106	867	529	1268	498	911	289	462	590	1650	418	736	600	3221	1173	2554	784	705	35	18	32	451	43	704	78
gene:PF3D7_0908300.2	9	383650	385716	-	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0908300.1	9	383650	385716	-	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0908400	9	388149	388736	+	588	21	322	8	41	24	110	24	58	67	69	1	18	12	10	292	130	94	166	68	119	19	43	72	247	41	190	120	370	56	280	63	39	5	2	4	25	5	86	79
gene:PF3D7_0908500	9	389605	397843	-	8239	273	3292	57	514	257	1364	257	371	291	553	99	258	102	75	3034	1178	936	1800	727	1397	329	640	890	2445	538	1148	887	4477	30	16	91	8	26	13	17	170	25	403	90
gene:PF3D7_0908600	9	399202	400725	-	1524	68	808	6	164	71	403	71	169	83	154	18	72	18	23	737	309	203	469	148	359	82	243	252	535	185	332	273	1044	23	1	2	1	135	398	7	41	5	151	24
gene:PF3D7_0908700	9	401495	403394	-	1900	38	454	8	58	21	109	21	53	48	105	11	20	14	11	503	168	123	282	88	210	34	39	102	319	62	161	111	565	11	9	10	0	54	137	8	50	5	128	70
gene:PF3D7_0908800	9	404312	406285	+	1974	67	781	11	166	56	318	56	129	104	189	29	65	24	23	863	242	207	531	184	354	99	193	223	518	94	365	186	1019	116	11	23	11	279	743	5	78	13	158	62
gene:PF3D7_0908900	9	406522	409665	-	3144	110	1224	24	248	82	545	82	170	153	283	30	84	46	19	1303	464	326	702	310	522	131	233	350	928	199	598	313	1842	168	233	89	44	31	49	13	105	14	77	16
gene:PF3D7_0909000	9	410326	413841	-	3516	133	1517	19	319	112	727	112	184	174	319	32	110	40	32	1412	561	326	834	343	608	142	286	362	1255	255	639	466	2250	15	44	46	10	6	5	4	341	31	797	107
gene:PF3D7_0909100	9	415205	417433	+	2229	69	829	13	142	58	314	58	115	69	142	23	59	31	20	874	418	196	471	224	429	112	127	196	690	167	287	238	1435	4	8	17	6	15	13	12	148	22	447	101
gene:PF3D7_0909200	9	418208	419895	-	1688	51	685	11	149	59	251	59	83	109	175	18	73	22	17	676	256	197	329	121	296	81	116	178	491	109	365	181	907	267	542	98	105	2	6	7	40	11	81	27
gene:PF3D7_0909300	9	420485	421682	-	1198	23	199	1	22	6	85	6	52	30	73	2	7	6	2	322	115	85	159	48	114	12	22	56	182	8	115	42	370	102	40	34	35	1445	3547	36	294	43	824	1032
gene:PF3D7_0909400	9	424171	428106	+	3936	165	2418	27	485	171	1169	171	276	194	318	75	184	83	50	2075	746	483	1248	409	776	315	659	702	1556	400	750	796	3223	308	180	81	99	1163	2209	106	890	180	2191	277
gene:PF3D7_0909500	9	430578	432047	+	1470	34	556	9	86	56	228	56	80	35	41	18	37	28	17	466	209	152	305	101	183	145	240	169	277	197	186	143	716	4	29	4	8	23	15	6	69	12	2613	3225
gene:PF3D7_0909600	9	433238	435373	-	2136	69	1123	14	221	104	482	104	164	120	248	31	89	29	20	949	339	240	577	194	405	111	210	310	845	126	496	375	1462	309	730	256	207	30	16	11	141	25	362	94
gene:PF3D7_0909700	9	440914	444024	+	3111	137	1433	27	267	113	624	113	179	87	187	39	152	69	54	1602	634	352	1003	349	614	187	330	460	1193	465	362	504	2354	60	103	52	50	529	1253	9	127	33	1341	109
gene:PF3D7_0909800	9	445788	446329	+	542	19	162	1	37	17	48	17	67	13	48	3	8	5	1	129	50	56	63	13	42	16	24	41	88	25	111	58	250	48	10	12	12	528	1756	14	194	36	516	579
gene:PF3D7_0909900	9	447928	452049	+	4122	168	2307	34	455	189	920	189	296	169	355	55	176	69	51	2071	771	460	1205	454	839	315	591	691	1538	512	766	729	2974	79	51	30	40	570	1222	43	413	83	824	187
gene:PF3D7_0910000	9	452399	455743	-	3345	170	1962	32	289	138	745	138	242	164	312	37	158	77	40	1670	560	413	982	359	630	163	321	499	1395	338	626	592	2408	0	1	4	3	1	3	5	50	12	20	6
gene:PF3D7_0910100	9	456959	461318	-	4360	172	2135	25	437	169	1024	169	187	146	257	54	191	64	41	1882	712	555	1126	451	730	258	479	620	1431	477	658	656	2776	76	71	31	33	1035	1661	59	445	93	1102	369
gene:PF3D7_0910200	9	464559	473768	+	9210	376	4410	54	790	374	1870	374	436	396	667	111	337	144	97	4182	1707	1177	2516	965	1867	528	1066	1280	3293	831	1500	1114	6030	2043	3177	1394	1318	990	1626	179	3014	411	1316	169
gene:PF3D7_0910300	9	475671	476969	+	1299	66	692	15	137	49	255	49	160	105	184	21	32	28	13	686	222	141	402	148	253	58	139	183	572	141	413	180	842	40	35	24	26	260	773	32	286	55	299	237
gene:PF3D7_0910400	9	477777	481358	-	3582	169	1696	27	302	148	730	148	243	192	239	54	170	57	36	1545	621	357	1011	383	747	207	363	473	1355	278	649	591	2702	75	111	54	30	36	71	35	427	56	362	63
gene:PF3D7_0910500	9	482461	487554	-	5094	218	2622	42	480	188	1163	188	257	280	438	64	232	96	55	2556	940	619	1627	551	1135	311	550	644	2025	465	961	718	3566	568	348	474	58	173	381	19	270	50	376	58
gene:PF3D7_0910600	9	489467	490865	+	1399	26	300	4	31	17	107	17	76	62	88	16	26	14	6	384	119	107	167	68	119	20	49	63	204	46	143	62	419	113	134	68	26	81	228	4	36	6	640	1039
gene:PF3D7_0910700	9	491275	492906	+	1632	86	1003	25	151	74	413	74	113	94	161	34	115	38	30	810	375	221	510	200	394	116	247	277	644	202	407	296	1368	29	37	37	0	7	16	5	25	6	264	121
gene:PF3D7_0910800	9	494163	495506	+	1344	55	863	13	190	66	360	66	109	58	126	19	102	21	17	722	213	149	427	171	252	132	239	262	485	190	252	181	1090	22	8	25	5	177	526	29	252	35	261	151
gene:PF3D7_0910900	9	495946	497727	-	1782	70	995	15	212	83	453	83	115	70	151	40	90	39	24	848	311	234	492	178	377	149	295	314	625	175	358	314	1308	210	286	97	112	30	32	16	185	45	1502	672
gene:PF3D7_0911000	9	500183	502733	+	2551	63	553	10	83	40	209	40	77	122	214	13	44	20	14	723	286	268	387	191	320	40	82	121	465	87	348	108	832	86	247	73	39	3	6	15	158	36	178	199
gene:PF3D7_0911100	9	504412	508130	+	3719	149	1717	28	315	144	768	144	276	153	322	33	158	70	40	1862	754	492	1079	397	752	187	387	532	1273	353	572	528	2526	8746	18779	7587	6268	91	132	7	109	30	1511	172
gene:PF3D7_0911200	9	509934	510527	+	594	37	315	8	79	15	112	15	101	78	112	8	19	16	7	324	152	127	226	75	168	6	27	90	284	28	192	101	419	152	113	37	37	5	5	6	28	18	119	155
gene:PF3D7_0911300	9	511467	521529	+	10063	461	5374	82	902	420	2375	420	642	463	721	155	457	225	161	4650	2202	1210	2895	1446	2109	551	1107	1466	3692	921	1670	1433	7364	467	3686	318	733	2	4	11	51	11	31	7
gene:PF3D7_0911400	9	522221	526018	-	3798	181	1803	30	320	140	704	140	189	190	367	47	153	54	30	1824	653	455	1127	420	903	161	314	495	1462	356	677	536	2499	39	39	60	13	107	336	9	110	18	176	49
gene:PF3D7_0911500.1	9	526940	527978	-	1039	2	32	0	7	1	3	1	0	3	17	0	0	0	0	13	4	0	3	5	4	0	3	4	12	6	11	13	17	6	3	1	2	1	2	0	6	0	422	510
gene:PF3D7_0911500.2	9	527147	527978	-	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0911600	9	529912	531444	+	1533	75	833	19	170	87	333	87	151	103	193	17	73	32	25	803	274	263	532	195	396	91	176	244	675	160	351	282	1243	198	339	352	56	13	16	15	297	32	664	119
gene:PF3D7_0911700	9	532341	535598	+	3258	128	1759	21	240	132	779	132	281	201	349	47	147	61	41	1558	604	504	939	394	642	209	454	537	1103	463	688	575	2178	136	296	144	71	24	34	15	158	40	109	14
gene:PF3D7_0911800	9	535851	536681	-	831	46	414	3	59	40	201	40	119	49	106	17	51	13	17	397	158	118	226	95	157	43	72	103	329	95	194	127	531	47	94	38	33	20	33	9	135	23	72	108
gene:PF3D7_0911900	9	538221	539872	-	1652	66	706	13	138	62	282	62	207	76	132	21	44	21	19	657	232	135	365	141	229	103	220	216	448	173	295	249	961	6274	28529	4468	6480	2807	8213	380	4462	791	2526	1067
gene:PF3D7_0912000	9	541033	545739	-	4707	209	2146	30	447	153	932	153	265	290	506	61	177	73	52	2234	889	680	1402	503	1077	197	376	598	1907	399	928	588	3240	341	440	348	99	59	88	37	246	80	136	18
