Geneid	Chr	Start	End	Strand	Length	ERR435801	ERR435802	ERR435803	ERR435804	ERR435805	ERR435806	ERR435807	ERR435808
gene:PBANKA_081160	8	513628	516660	-	3033	13	126	9	9	4	2	16	6
gene:PBANKA_081170	8	519200	520778	+	1579	63	603	27	91	83	71	71	59
gene:PBANKA_081180	8	521389	523113	+	1725	30	251	15	23	19	13	13	13
gene:PBANKA_081190	8	523894	525198	+	1305	81	703	57	136	160	144	155	101
gene:PBANKA_081200	8	525581	527380	-	1800	44	383	26	32	27	21	50	33
gene:PBANKA_081210	8	529348	531995	+	2648	41	299	17	45	70	48	35	25
gene:PBANKA_081220	8	533986	536636	+	2651	178	1013	63	61	24	34	96	60
gene:PBANKA_081230	8	538467	539081	+	615	161	1150	90	215	210	191	143	133
gene:PBANKA_081240	8	540100	549724	+	9625	14	156	13	7	9	8	11	15
gene:PBANKA_081250	8	550700	554463	-	3764	12	58	3	7	9	7	9	14
gene:PBANKA_081260	8	555598	557019	-	1422	42	337	30	46	82	77	34	39
gene:PBANKA_081270	8	559091	560320	+	1230	64	492	48	43	84	76	92	48
gene:PBANKA_081280	8	560849	563683	+	2835	141	1129	84	74	85	75	132	103
gene:PBANKA_081290	8	563843	564619	-	777	105	1111	67	78	141	108	203	122
gene:PBANKA_081300	8	565730	567304	-	1575	679	5902	728	945	825	844	1217	943
gene:PBANKA_081310	8	568533	573125	-	4593	449	2932	208	151	100	115	216	148
gene:PBANKA_081320	8	574100	575356	-	1257	174	1288	63	124	137	119	174	131
gene:PBANKA_081330	8	576609	577976	-	1368	172	1766	86	115	76	93	109	112
gene:PBANKA_081340	8	578868	580352	-	1485	76	567	90	95	64	67	95	62
gene:PBANKA_081350	8	581531	583438	+	1908	152	1151	333	466	388	379	390	316
gene:PBANKA_081360	8	584261	587411	+	3151	50	224	33	24	11	30	20	19
gene:PBANKA_081370	8	588030	588290	+	261	18	73	7	19	37	31	25	11
gene:PBANKA_081380	8	588496	590220	-	1725	160	1358	242	214	51	43	63	60
gene:PBANKA_081390	8	591970	593083	+	1114	219	1605	120	185	185	176	273	198
gene:PBANKA_081400	8	594009	594966	-	958	208	1641	197	636	850	659	598	405
gene:PBANKA_081410	8	595716	598046	-	2331	41	339	32	29	24	37	67	49
gene:PBANKA_081420	8	599897	600670	+	774	344	2194	464	719	1947	1772	1432	1173
gene:PBANKA_081430	8	601638	603700	-	2063	501	3356	389	417	206	228	378	263
gene:PBANKA_081440	8	604538	605253	-	716	261	1989	118	335	270	203	177	134
gene:PBANKA_081450	8	605962	607538	-	1577	156	1113	109	158	291	255	188	138
gene:PBANKA_081460	8	608184	611396	+	3213	9	58	4	8	17	10	8	4
gene:PBANKA_081470	8	611930	613786	+	1857	49	282	14	39	58	70	105	87
gene:PBANKA_081480	8	615516	615964	+	449	513	3514	298	528	10950	7796	12880	11266
gene:PBANKA_081490	8	616536	619390	-	2855	167	932	91	124	79	133	196	143
gene:PBANKA_081500	8	620155	622449	+	2295	551	2879	330	199	171	257	473	413
gene:PBANKA_081510	8	622670	625846	-	3177	327	1608	187	87	44	85	166	101
gene:PBANKA_081520	8	627668	629262	-	1595	301	2553	169	235	374	319	743	523
gene:PBANKA_081530	8	631071	633421	-	2351	885	5749	997	823	661	714	1132	941
gene:PBANKA_081540	8	635844	637186	+	1343	616	4133	396	774	1379	1086	1291	1002
gene:PBANKA_081550	8	637918	642524	-	4607	242	1323	95	107	199	194	334	293
gene:PBANKA_081560	8	644242	644715	+	474	116	784	108	172	328	267	251	214
gene:PBANKA_081570	8	646583	648058	+	1476	797	5745	573	970	596	627	896	705
gene:PBANKA_081580	8	649110	649733	-	624	130	1050	96	170	135	114	151	133
gene:PBANKA_081590	8	651222	652715	+	1494	188	1650	117	136	75	103	142	129
gene:PBANKA_081600	8	653550	655187	-	1638	104	741	70	40	38	34	71	37
gene:PBANKA_081610	8	657038	657941	-	904	55	434	29	74	99	67	82	60
gene:PBANKA_081620	8	659661	660602	+	942	332	1998	368	522	137	159	155	146
gene:PBANKA_081630	8	660795	662858	-	2064	124	708	100	163	51	57	86	61
gene:PBANKA_081640	8	663800	667699	-	3900	2245	18129	1658	808	115	162	580	371
gene:PBANKA_081650	8	670208	672271	+	2064	1448	8519	1137	1152	328	403	859	696
gene:PBANKA_081660	8	672894	673598	+	705	67	283	68	86	108	110	80	60
gene:PBANKA_081670	8	674482	675317	-	836	177	1243	93	136	154	120	231	162
gene:PBANKA_081680	8	676569	677222	+	654	333	2647	173	285	439	414	521	423
gene:PBANKA_081690	8	678479	678949	+	471	439	2525	469	543	1114	1128	1660	1109
gene:PBANKA_081700	8	679857	683958	-	4102	144	1213	96	62	65	66	103	58
gene:PBANKA_081710	8	686279	687344	+	1066	305	2475	215	594	830	694	506	458
gene:PBANKA_081720	8	688116	691238	+	3123	314	1934	209	190	141	173	317	252
gene:PBANKA_081730	8	691701	693342	-	1642	86	622	36	81	102	86	84	71
gene:PBANKA_081740	8	695181	700838	+	5658	116	601	56	56	43	41	66	64
gene:PBANKA_081750	8	701427	703195	-	1769	6	36	5	7	8	4	7	8
gene:PBANKA_081760	8	703837	704499	-	663	32	154	19	36	14	13	30	25
gene:PBANKA_081770	8	705882	706916	-	1035	306	2930	166	184	116	107	173	120
gene:PBANKA_081780	8	711408	711554	+	147	20	139	13	31	35	38	26	29
gene:PBANKA_081790	8	713003	713836	+	834	290	2292	287	571	481	476	578	453
gene:PBANKA_081800	8	714241	719769	-	5529	112	775	39	20	7	10	29	23
gene:PBANKA_081810	8	721247	722929	-	1683	63	399	33	29	18	24	53	41
gene:PBANKA_081820	8	723889	724963	+	1075	92	732	32	144	124	96	81	51
gene:PBANKA_081830	8	725924	726937	+	1014	25	185	9	17	23	15	24	20
gene:PBANKA_081840	8	727953	732377	+	4425	3158	22074	2615	570	325	626	2325	1486
gene:PBANKA_081850	8	733942	735939	+	1998	75	527	34	29	17	26	57	36
gene:PBANKA_081860	8	736309	738657	-	2349	8	135	13	20	1	2	3	0
gene:PBANKA_081870	8	740065	741081	+	1017	14	103	10	26	17	12	9	9
gene:PBANKA_081880	8	741920	743245	+	1326	9	75	2	5	2	4	5	8
gene:PBANKA_081890	8	745208	747477	+	2270	1916	21191	963	1378	814	949	2374	1588
gene:PBANKA_081900	8	749214	750401	-	1188	1696	17400	669	1107	759	687	1152	841
gene:PBANKA_081910	8	753110	754401	+	1292	120	1140	63	124	195	181	185	154
gene:PBANKA_081920	8	754495	756196	-	1702	180	1592	97	200	458	456	624	480
gene:PBANKA_081930	8	757537	758558	-	1022	338	2640	415	660	447	469	493	373
gene:PBANKA_081940	8	760104	765466	+	5363	135	1079	59	89	101	94	226	204
gene:PBANKA_081950	8	769678	771579	+	1902	236	1723	108	135	106	151	199	145
gene:PBANKA_081960	8	773462	775581	+	2120	1514	11657	2183	1440	1208	1718	3875	2645
gene:PBANKA_081970	8	776130	777725	-	1596	480	3414	593	580	120	124	216	158
gene:PBANKA_081980	8	780187	783090	+	2904	760	5882	1170	525	131	185	581	429
gene:PBANKA_081990	8	783965	785397	-	1433	137	1131	147	265	125	129	159	121
gene:PBANKA_082000	8	789226	791031	+	1806	147	1124	108	193	162	147	233	185
gene:PBANKA_082010	8	791797	792657	-	861	19	180	10	18	23	30	30	27
gene:PBANKA_082020	8	795394	796314	+	921	14512	117163	14784	26087	105038	91563	132713	114137
gene:PBANKA_082030	8	797500	799266	+	1767	30	289	13	22	13	12	15	22
gene:PBANKA_082040	8	800185	801648	+	1464	9	90	5	11	2	1	10	8
gene:PBANKA_082050	8	802347	803903	+	1557	5	30	6	2	3	5	6	3
gene:PBANKA_082060	8	804655	805383	+	729	301	2262	368	606	147	143	156	109
gene:PBANKA_082070	8	806094	809326	-	3233	431	3376	198	189	54	80	121	104
gene:PBANKA_082080	8	810870	818428	-	7559	468	2900	250	62	38	57	51	50
gene:PBANKA_082090	8	821736	823367	+	1632	38	203	37	48	23	14	27	17
gene:PBANKA_082100	8	823928	825620	-	1693	1598	9677	1535	2970	4522	3848	5789	4617
gene:PBANKA_082110	8	826226	829018	-	2793	189	1450	116	81	52	58	114	86
gene:PBANKA_082120	8	829864	830815	+	952	262	1713	119	268	380	338	411	307
gene:PBANKA_082130	8	831701	836119	+	4419	332	1623	320	300	611	578	672	523
gene:PBANKA_082140	8	837493	838543	+	1051	924	7160	536	1983	6007	4199	4288	3507
gene:PBANKA_082150	8	839231	842707	+	3477	441	2664	280	350	418	578	868	606
gene:PBANKA_082160	8	844042	845550	+	1509	146	663	89	70	75	87	182	117
gene:PBANKA_082170	8	846290	847813	-	1524	137	1194	66	116	68	94	107	66
gene:PBANKA_082180	8	848782	850378	+	1597	209	1820	155	216	328	300	374	310
gene:PBANKA_082190	8	850554	851732	-	1179	143	1232	53	203	490	396	479	370
gene:PBANKA_082200	8	853334	854692	+	1359	28	266	27	46	92	80	61	51
gene:PBANKA_082210	8	854689	861770	-	7082	223	1393	235	201	327	351	467	329
gene:PBANKA_082220	8	862942	864543	+	1602	103	812	79	121	57	57	55	43
gene:PBANKA_082230	8	864927	865860	-	934	79	631	33	78	80	63	41	38
gene:PBANKA_082240	8	866463	867776	+	1314	111	876	74	118	134	133	134	108
gene:PBANKA_082250	8	869079	874057	+	4979	627	4747	635	348	112	179	304	188
gene:PBANKA_082260	8	874407	876464	-	2058	357	2483	289	212	148	183	237	177
gene:PBANKA_082270	8	876928	878284	-	1357	216	1286	114	202	194	170	239	156
gene:PBANKA_082280	8	879559	880221	+	663	124	950	154	153	165	151	167	124
gene:PBANKA_082290	8	880858	884123	+	3266	1088	7388	955	772	1063	1275	3349	2297
gene:PBANKA_082300	8	886015	890650	+	4636	482	3754	556	155	123	124	151	86
gene:PBANKA_082310	8	892660	893868	+	1209	1836	13633	2305	3177	1201	1185	1463	1159
gene:PBANKA_082320	8	894951	897647	+	2697	693	5226	428	784	1547	1291	1727	1408
gene:PBANKA_082330	8	898159	901450	+	3292	637	4526	300	144	101	149	479	313
gene:PBANKA_082340	8	902635	903885	+	1251	115	1096	66	90	85	76	106	78
gene:PBANKA_082350	8	905152	907191	+	2040	73	743	39	86	33	30	52	35
gene:PBANKA_082360	8	907699	909981	-	2283	151	1007	135	174	330	344	428	341
gene:PBANKA_082370	8	911145	922529	-	11385	635	3190	556	252	126	172	473	308
gene:PBANKA_082380	8	923775	925113	-	1339	206	1195	75	234	794	555	499	430
gene:PBANKA_082390	8	926205	927212	-	1008	79	707	29	76	55	38	37	35
gene:PBANKA_082400	8	927968	928663	-	696	48	292	30	51	76	47	50	34
gene:PBANKA_082410	8	930030	932285	+	2256	236	1424	95	162	201	175	241	197
gene:PBANKA_082420	8	933126	935573	+	2448	8013	59298	5091	3808	4397	5368	19508	12051
gene:PBANKA_082430	8	936522	939494	+	2973	477	2895	671	285	31	79	115	90
gene:PBANKA_082440	8	942113	943107	+	995	310	2944	167	231	364	311	412	345
gene:PBANKA_082450	8	943756	944919	+	1164	849	5156	466	862	898	1010	1319	1037
gene:PBANKA_082460	8	945224	946353	-	1130	9	42	4	8	16	15	20	14
gene:PBANKA_082470	8	947203	949131	-	1929	639	5479	562	768	779	788	1541	1063
gene:PBANKA_082480	8	951412	952875	-	1464	193	1826	215	390	373	340	281	241
gene:PBANKA_082490	8	955758	959186	+	3429	617	4399	386	250	180	202	449	300
gene:PBANKA_082500	8	960313	962103	-	1791	1443	7842	2496	1780	778	1339	1939	1456
gene:PBANKA_082510	8	963252	965897	+	2646	571	4286	407	347	103	141	282	184
gene:PBANKA_082520	8	966456	967574	-	1119	434	2528	173	186	110	83	149	136
gene:PBANKA_082530	8	969746	971800	+	2055	1747	11702	1224	1043	317	480	929	637
gene:PBANKA_082540	8	972860	976700	-	3841	654	3903	331	266	422	382	983	675
gene:PBANKA_082550	8	978382	983703	+	5322	1371	8969	977	392	174	259	467	310
gene:PBANKA_082560	8	984834	986564	+	1731	289	2278	564	437	124	190	254	181
gene:PBANKA_082570	8	987253	987985	+	733	311	1805	353	653	3470	2391	3182	2676
gene:PBANKA_082580	8	988707	990308	+	1602	44	269	23	28	73	98	124	112
gene:PBANKA_082590	8	990940	991998	-	1059	2765	21198	1709	2107	3792	3554	7368	6002
gene:PBANKA_082600	8	994331	995628	+	1298	335	2096	233	226	161	195	226	157
gene:PBANKA_082610	8	995801	997468	-	1668	47	291	40	27	5	8	13	10
gene:PBANKA_082620	8	998167	999705	-	1539	250	2496	130	269	260	262	357	247
gene:PBANKA_082630	8	1001856	1002764	+	909	117	773	52	86	126	172	138	109
gene:PBANKA_082640	8	1003678	1004483	+	806	173	1161	182	215	407	349	467	390
gene:PBANKA_082650	8	1005407	1006750	-	1344	1790	14526	1348	1909	951	937	2292	1608
gene:PBANKA_082660	8	1009579	1013688	+	4110	217	1622	154	119	73	119	254	178
gene:PBANKA_082670	8	1015531	1016537	+	1007	69	824	35	62	61	36	101	54
gene:PBANKA_082680	8	1017887	1022245	+	4359	802	4789	547	446	426	523	900	696
gene:PBANKA_082690	8	1023312	1032107	-	8796	422	3044	296	22	10	7	21	8
gene:PBANKA_082700	8	1036048	1036203	+	156	36	277	32	62	13	29	26	39
gene:PBANKA_082710	8	1037609	1042819	+	5211	234	2146	155	228	304	241	303	233
gene:PBANKA_082720	8	1043354	1044998	-	1645	55	429	25	75	60	47	48	36
gene:PBANKA_082730	8	1046996	1051366	-	4371	1093	6406	665	202	40	65	293	178
gene:PBANKA_082740	8	1054376	1058623	+	4248	1233	10495	517	186	118	171	394	259
gene:PBANKA_082750	8	1059231	1061861	+	2631	201	1378	90	37	21	28	98	56
gene:PBANKA_082760	8	1061961	1065272	-	3312	1235	8894	644	153	109	194	525	332
gene:PBANKA_082770	8	1066296	1067161	-	866	267	1271	109	235	605	505	692	569
gene:PBANKA_082780	8	1067922	1068558	+	637	53	405	27	37	30	26	32	26
gene:PBANKA_082790	8	1069244	1069822	-	579	176	1191	52	145	103	112	138	85
gene:PBANKA_082800	8	1076771	1081052	+	4282	2045	16137	1094	287	103	181	613	387
gene:PBANKA_082810	8	1082417	1084444	+	2028	316	2342	166	141	48	65	100	79
gene:PBANKA_082820	8	1084639	1087713	-	3075	189	1281	142	62	62	96	111	81
gene:PBANKA_082830	8	1088117	1089391	-	1275	241	1611	221	715	2500	1585	1860	1536
gene:PBANKA_082840	8	1091609	1093354	+	1746	190	1352	128	151	70	89	155	129
gene:PBANKA_082850	8	1094237	1095163	-	927	102	682	38	52	58	58	72	48
gene:PBANKA_082860	8	1096625	1097637	+	1013	109	886	34	95	96	89	101	73
gene:PBANKA_082870	8	1098092	1099153	-	1062	496	3689	234	224	351	351	721	509
gene:PBANKA_082880	8	1100605	1101503	+	899	286	2737	370	789	4492	2996	2808	2199
gene:PBANKA_082890	8	1101920	1103044	-	1125	46	318	34	22	38	37	105	57
gene:PBANKA_082900	8	1104954	1107294	-	2341	202	1135	134	205	338	298	451	362
gene:PBANKA_082910	8	1108016	1109236	+	1221	156	979	132	211	359	310	288	222
gene:PBANKA_082920	8	1110177	1110848	+	672	1191	8760	974	1439	2211	2242	3424	2701
gene:PBANKA_082930	8	1111035	1111776	-	742	465	3806	573	667	2702	2832	3511	2607
gene:PBANKA_082940	8	1112580	1112906	-	327	114	794	47	116	53	44	46	41
gene:PBANKA_082950	8	1114419	1118087	-	3669	596	2893	220	184	132	177	509	342
gene:PBANKA_082960	8	1119420	1121222	+	1803	800	4904	899	865	818	1126	2062	1547
gene:PBANKA_082970	8	1122095	1122700	+	606	42	232	24	48	55	37	60	40
gene:PBANKA_082980	8	1123395	1124824	+	1430	713	4867	746	789	807	911	1329	835
gene:PBANKA_082990	8	1126043	1127412	+	1370	297	2453	257	294	433	431	894	681
gene:PBANKA_083000	8	1128953	1130371	+	1419	443	3602	376	586	559	598	620	460
gene:PBANKA_083010	8	1131724	1133553	+	1830	62	412	63	57	47	59	88	59
gene:PBANKA_083020	8	1134874	1139786	+	4913	394	2976	145	109	28	46	153	106
gene:PBANKA_083030	8	1140064	1141057	-	994	43	288	25	38	44	52	62	39
gene:PBANKA_083040	8	1142166	1143105	-	940	5227	45599	3649	7590	13605	11747	20800	15598
gene:PBANKA_083045	8	1144700	1145734	-	1035	219	1535	77	151	254	203	369	274
gene:PBANKA_083050	8	1146343	1146639	-	297	17	107	6	17	18	10	10	7
gene:PBANKA_083060	8	1147629	1149631	+	2003	40	438	36	71	132	91	86	78
gene:PBANKA_083070	8	1150222	1151796	+	1575	49	407	36	41	50	60	106	75
gene:PBANKA_083080	8	1151865	1155098	-	3234	1017	6212	1075	704	238	434	1082	770
gene:PBANKA_083090	8	1155683	1158445	-	2763	108	703	88	79	105	101	139	99
gene:PBANKA_083100	8	1161322	1166697	+	5376	171	1922	70	54	74	57	80	75
gene:PBANKA_083110	8	1167888	1170950	+	3063	565	3814	635	474	340	327	481	344
gene:PBANKA_083120	8	1171337	1175237	-	3901	309	2135	310	107	26	25	122	65
gene:PBANKA_083130	8	1176747	1179157	-	2411	280	1974	278	284	114	165	207	148
gene:PBANKA_083140	8	1179776	1181325	+	1550	62	476	94	110	101	87	72	87
gene:PBANKA_083150	8	1182791	1195621	+	12831	140	862	80	24	9	8	16	13
gene:PBANKA_083160	8	1199988	1201250	-	1263	14	109	5	9	4	12	8	7
gene:PBANKA_083170	8	1202803	1203492	-	690	41	203	33	37	39	43	45	43
gene:PBANKA_083180	8	1204473	1206863	-	2391	196	1436	250	350	403	335	392	325
gene:PBANKA_083190	8	1208508	1210148	+	1641	1131	6156	1939	1835	1124	1307	1400	1095
gene:PBANKA_083200	8	1210682	1211368	+	687	114	812	122	167	152	146	156	120
gene:PBANKA_083210	8	1212558	1213850	+	1293	134	1246	68	112	30	39	31	24
gene:PBANKA_083220	8	1215474	1216895	+	1422	1123	6991	1200	1318	5015	5106	6635	5964
gene:PBANKA_083230	8	1217201	1218180	-	980	69	396	130	147	187	168	244	170
gene:PBANKA_083240	8	1220183	1221060	+	878	916	4847	1156	1965	2054	1815	2574	1973
gene:PBANKA_083250	8	1221670	1223877	+	2208	517	3885	420	339	130	168	333	182
gene:PBANKA_083260	8	1224348	1225175	-	828	69	541	29	68	40	36	25	17
gene:PBANKA_083270	8	1226541	1227762	-	1222	269	1552	158	363	215	254	496	398
gene:PBANKA_083280	8	1229564	1230575	+	1012	1821	15880	1877	4087	15827	13308	20048	16319
gene:PBANKA_083290	8	1230728	1234135	-	3408	1632	11307	1829	2861	10880	9317	13700	11622
gene:PBANKA_083300	8	1236658	1237867	+	1210	885	7265	511	1266	3385	2945	5199	3760
gene:PBANKA_083310	8	1238711	1240192	-	1482	371	3059	184	434	233	233	307	284
gene:PBANKA_083320	8	1241468	1242824	-	1357	639	4165	469	312	286	353	715	496
gene:PBANKA_083330	8	1242833	1245272	-	2440	404	2804	363	176	172	197	462	320
gene:PBANKA_083340	8	1246042	1246798	-	757	169	1037	83	90	95	80	110	75
gene:PBANKA_083350	8	1247701	1250565	-	2865	149	721	140	69	33	48	54	39
gene:PBANKA_083360	8	1250998	1255243	-	4246	76	630	52	64	54	55	47	36
gene:PBANKA_083370	8	1256980	1257630	-	651	180	1132	80	146	253	268	350	265
gene:PBANKA_083380	8	1259035	1261212	+	2178	1155	7817	733	583	762	880	1926	1456
gene:PBANKA_083390	8	1262045	1264773	+	2729	217	1417	155	94	148	211	254	194
gene:PBANKA_083400	8	1264968	1266604	-	1637	28	255	16	35	66	67	45	31
gene:PBANKA_083410	8	1267238	1269913	+	2676	284	2034	332	307	95	121	141	127
gene:PBANKA_083420	8	1270568	1271380	+	813	408	2312	297	349	657	616	980	805
gene:PBANKA_083430	8	1271788	1275516	-	3729	419	3018	264	198	177	204	402	308
gene:PBANKA_083440	8	1276747	1278186	-	1440	961	8410	516	601	453	566	1157	762
gene:PBANKA_083450	8	1279882	1280692	-	811	183	1201	89	174	199	176	174	155
gene:PBANKA_083460	8	1281435	1283555	+	2121	594	3966	421	266	179	226	348	275
gene:PBANKA_083470	8	1283624	1284761	-	1138	233	1873	340	261	176	229	310	231
gene:PBANKA_083480	8	1285541	1287202	-	1662	846	5046	843	613	616	651	1253	955
gene:PBANKA_083490	8	1288247	1291195	+	2949	1303	8091	744	638	504	812	2022	1400
gene:PBANKA_083500	8	1291462	1291908	-	447	44	341	17	30	24	36	41	33
gene:PBANKA_083510	8	1292895	1293311	+	417	164	1007	71	173	119	108	83	76
gene:PBANKA_083520	8	1294218	1294853	+	636	213	1900	110	302	289	236	256	173
gene:PBANKA_083530	8	1295211	1296137	-	927	372	2796	249	457	582	441	533	394
gene:PBANKA_083540	8	1297904	1298788	+	885	116	742	35	97	75	59	50	52
gene:PBANKA_083550	8	1299810	1301382	+	1573	287	2097	161	215	172	170	263	172
gene:PBANKA_083560	8	1303615	1305434	+	1820	17	109	6	9	14	15	25	12
gene:PBANKA_083570	8	1306142	1307707	-	1566	588	2911	515	251	237	445	666	524
gene:PBANKA_083580	8	1308419	1308997	-	579	404	2366	257	330	532	511	966	762
gene:PBANKA_083590	8	1309115	1309333	-	219	122	915	99	136	438	470	763	633
gene:PBANKA_083600	8	1310670	1314164	-	3495	149	1187	69	66	117	86	186	140
gene:PBANKA_083610	8	1315137	1315870	+	734	11	92	12	17	19	24	13	20
gene:PBANKA_083620	8	1316789	1319103	+	2315	7	78	3	2	6	3	9	9
gene:PBANKA_083630	8	1320157	1325058	-	4902	95	740	38	36	10	15	43	16
gene:PBANKA_083640	8	1327960	1328545	+	586	1	15	1	6	7	2	8	5
gene:PBANKA_083650	8	1329883	1330551	+	669	8	20	2	0	5	7	7	5
gene:PBANKA_083660	8	1334706	1335367	+	662	0	5	0	1	0	2	1	2
gene:PBANKA_083670	8	1336776	1338691	-	1916	3	20	2	1	4	6	3	4
gene:PBANKA_083680	8	1339963	1341696	-	1734	9	176	2	8	14	17	44	19
gene:PBANKA_083690	8	1349405	1350666	+	1262	1	17	2	2	4	3	6	1
gene:PBANKA_083700	8	1354511	1355637	-	1127	0	28	4	1	2	1	5	3
gene:PBANKA_083710	8	1358834	1359508	-	675	7	54	2	4	9	5	6	5
gene:PBANKA_090005	9	76	745	-	670	0	0	0	0	0	1	0	0
gene:PBANKA_090010	9	2127	2903	+	777	3	32	2	6	10	24	14	7
gene:PBANKA_090020	9	6902	9594	-	2693	0	0	0	0	0	0	1	1
gene:PBANKA_090030	9	12558	14612	-	2055	8	26	7	5	5	7	11	12
gene:PBANKA_090040	9	17246	18518	-	1273	2	20	7	8	0	0	3	2
gene:PBANKA_090050	9	21304	22395	-	1092	5	17	1	5	3	3	4	8
gene:PBANKA_090060	9	24999	26149	-	1151	2	23	1	2	2	5	4	0
gene:PBANKA_090070	9	29231	31734	-	2504	2	28	1	3	2	2	5	0
gene:PBANKA_090080	9	34405	42862	+	8458	169	800	87	7	3	8	6	8
gene:PBANKA_090090	9	45554	47440	+	1887	25	160	14	3	2	3	1	5
gene:PBANKA_090100	9	48717	50336	+	1620	48	521	30	103	82	94	93	89
gene:PBANKA_090110	9	53413	57360	+	3948	140	846	166	50	6	21	50	26
gene:PBANKA_090120	9	58743	59396	+	654	17	157	12	26	34	22	23	20
gene:PBANKA_090130.2	9	60276	66217	-	5942	4	23	3	0	3	1	0	0
gene:PBANKA_090130.1	9	60481	66217	-	5737	0	0	0	0	0	0	0	0
gene:PBANKA_090140	9	67417	68142	-	726	282	2358	153	371	439	383	508	378
gene:PBANKA_090150	9	69613	71900	+	2288	12	78	5	4	9	5	15	6
gene:PBANKA_090160	9	72595	75639	+	3045	17	161	12	8	17	13	20	15
gene:PBANKA_090170	9	76439	76919	+	481	56	683	27	96	138	97	129	114
gene:PBANKA_090180	9	77557	80703	-	3147	185	1235	86	44	11	15	54	32
gene:PBANKA_090190	9	82740	91280	-	8541	477	3928	248	15	10	12	42	17
gene:PBANKA_090200	9	93815	94757	+	943	21	145	8	25	16	21	16	18
gene:PBANKA_090210	9	98580	108512	+	9933	73	514	25	12	16	14	26	13
gene:PBANKA_090220	9	109174	110617	-	1444	57	471	30	83	135	113	102	74
gene:PBANKA_090230	9	112889	117189	+	4301	126	1110	60	4	0	1	1	2
gene:PBANKA_090240	9	118191	121847	+	3657	206	1659	96	7	3	3	4	3
gene:PBANKA_090250	9	122703	125950	+	3248	33	157	31	13	2	6	21	8
gene:PBANKA_090260	9	126525	129768	-	3244	791	5046	530	382	115	169	352	195
gene:PBANKA_090270	9	131647	132561	-	915	1	9	4	1	2	3	5	4
gene:PBANKA_090280	9	134546	135611	+	1066	50	387	28	51	103	118	110	114
gene:PBANKA_090290	9	137091	137704	+	614	13	55	4	8	11	4	15	5
gene:PBANKA_090300	9	138153	139695	+	1543	326	2907	179	518	1030	744	818	712
gene:PBANKA_090310	9	140881	142869	+	1989	57	386	53	61	40	38	40	37
gene:PBANKA_090315	9	143132	145405	-	2274	80	545	44	54	64	76	83	43
gene:PBANKA_090320	9	146839	149652	+	2814	176	1080	151	93	28	63	87	76
gene:PBANKA_090330	9	149901	151028	-	1128	72	470	60	49	16	36	25	19
gene:PBANKA_090340	9	152778	155190	+	2413	247	1707	187	137	88	110	145	113
gene:PBANKA_090350	9	155364	157894	-	2531	58	322	23	26	37	25	36	22
gene:PBANKA_090360	9	160512	163406	+	2895	103	881	32	51	32	29	44	29
gene:PBANKA_090370	9	164159	164827	+	669	42	208	22	53	187	150	135	100
gene:PBANKA_090380	9	168695	171592	+	2898	3598	24726	2175	744	184	365	1280	827
gene:PBANKA_090390	9	174480	177419	+	2940	137	925	63	43	11	28	67	44
