Geneid	Chr	Start	End	Strand	Length	SRR5260544	SRR5260545	SRR5260546	SRR5260547	SRR5260548	SRR5260549	SRR5260550	SRR5260551	SRR5260552
gene:PBANKA_090750	9	279520	281989	-	2470	92	489	94	4844	4699	5790	714	706	767
gene:PBANKA_090760	9	282442	283790	-	1349	191	230	90	757	639	735	171	158	162
gene:PBANKA_090770	9	285003	288004	+	3002	454	749	135	959	1066	1030	920	1022	955
gene:PBANKA_090780	9	289132	289649	+	518	723	903	567	337	336	258	971	840	871
gene:PBANKA_090790	9	290509	296991	-	6483	117	221	87	1738	1441	1413	49162	45217	53121
gene:PBANKA_090800	9	298288	300708	-	2421	1554	1825	1476	707	756	444	937	898	932
gene:PBANKA_090810	9	302979	308882	+	5904	1608	1538	1594	989	811	894	776	683	628
gene:PBANKA_090820	9	309337	311439	-	2103	1100	1212	1024	1599	1617	1811	325	303	259
gene:PBANKA_090830	9	313678	319536	+	5859	2972	2693	2353	3374	3136	3341	855	941	855
gene:PBANKA_090840	9	321494	326092	+	4599	17	29	8	94	58	50	368	317	477
gene:PBANKA_090850	9	326460	331900	-	5441	125	671	122	4502	4007	6925	1011	1068	1145
gene:PBANKA_090860	9	333071	333731	-	661	46	92	15	393	458	641	388	354	373
gene:PBANKA_090870	9	335329	336423	-	1095	886	975	878	2014	1570	1988	731	619	793
gene:PBANKA_090880	9	337846	339215	+	1370	1433	2394	1016	9540	10528	11349	876	787	731
gene:PBANKA_090890	9	340755	341584	+	830	1901	2267	1636	2431	2774	2705	1762	1773	1768
gene:PBANKA_090900	9	342335	344424	-	2090	65	93	56	75	71	48	173	171	199
gene:PBANKA_090910	9	345227	346198	-	972	1294	1447	1322	412	440	218	563	550	531
gene:PBANKA_090920	9	347221	353328	+	6108	916	898	511	1131	755	1117	302	291	293
gene:PBANKA_090930	9	354411	355955	+	1545	549	689	245	478	466	401	276	255	224
gene:PBANKA_090940	9	356540	358324	-	1785	32	106	14	1957	1741	2375	429	389	459
gene:PBANKA_090950	9	360272	362715	+	2444	127	451	127	243	333	138	3618	3302	3618
gene:PBANKA_090960	9	370561	377641	+	7081	8274	7385	6881	10177	9726	9356	2498	2710	2437
gene:PBANKA_090970	9	379084	380368	+	1285	729	725	668	709	650	734	248	248	210
gene:PBANKA_090980	9	380976	385418	-	4443	1055	738	1087	511	386	496	290	292	269
gene:PBANKA_090990	9	390358	396137	+	5780	2807	3461	3347	3925	3210	3634	883	790	777
gene:PBANKA_091000	9	397359	402995	+	5637	1507	1469	928	4269	4387	4789	452	525	419
gene:PBANKA_091010	9	404056	405913	+	1858	1082	1086	760	413	432	267	206	170	161
gene:PBANKA_091020	9	407007	409370	-	2364	6280	6958	8023	3935	3372	3585	2109	1802	1987
gene:PBANKA_091030	9	413895	425474	+	11580	726	1404	355	2731	2194	3237	957	1003	1055
gene:PBANKA_091040	9	426810	427241	+	432	69	83	60	60	81	43	33	28	30
gene:PBANKA_091050	9	427651	428351	-	701	0	0	0	1	4	0	21	16	31
gene:PBANKA_091060	9	428790	429167	-	378	331	303	180	122	132	40	254	274	220
gene:PBANKA_091070	9	430035	437906	-	7872	301	557	139	986	1204	1359	934	986	992
gene:PBANKA_091080	9	439222	441700	-	2479	143	499	91	3606	2890	4390	75	42	91
gene:PBANKA_091090	9	443475	444091	+	617	52	224	30	3442	2833	2950	393	338	393
gene:PBANKA_091100	9	444956	447133	-	2178	88	493	56	5714	4404	6941	28	14	26
gene:PBANKA_091110	9	447772	449144	+	1373	52	442	44	5230	3809	6276	19	8	25
gene:PBANKA_091120	9	449943	450624	+	682	814	973	523	751	833	740	209	165	138
gene:PBANKA_091130	9	451569	452849	+	1281	1828	1506	1771	480	433	261	168	133	65
gene:PBANKA_091140	9	454769	456715	+	1947	1978	1599	1718	937	740	698	517	436	495
gene:PBANKA_091150	9	458853	460193	+	1341	98	192	62	1576	1383	1700	848	892	1007
gene:PBANKA_091160	9	460686	461582	-	897	687	980	745	1368	1472	1589	539	436	511
gene:PBANKA_091170	9	463266	467094	-	3829	706	2189	645	16888	14753	24296	2125	1894	2154
gene:PBANKA_091180	9	470859	472583	+	1725	1788	1851	1775	973	846	865	610	525	608
gene:PBANKA_091190	9	473834	475795	-	1962	1370	1113	1490	501	462	256	151	155	83
gene:PBANKA_091200	9	476530	479604	-	3075	3556	2711	3149	3218	3413	2733	813	818	595
gene:PBANKA_091210	9	484699	486614	+	1916	7591	9271	7360	11018	10225	14644	1906	1621	1630
gene:PBANKA_091220	9	489350	491749	+	2400	1665	1494	1652	441	399	223	284	286	249
gene:PBANKA_091230	9	492359	495649	-	3291	7994	5886	7314	2091	1904	1132	1858	1780	1746
gene:PBANKA_091240	9	497929	500456	+	2528	241	238	150	149	234	82	1708	2018	1776
gene:PBANKA_091250	9	500836	502635	-	1800	27	101	16	357	439	206	12782	12130	14890
gene:PBANKA_091260	9	503559	513589	-	10031	904	1559	440	10221	6979	12317	603	647	767
gene:PBANKA_091270	9	516966	519360	+	2395	3667	4048	3374	3274	2235	2908	865	705	666
gene:PBANKA_091280	9	520149	520592	-	444	360	326	303	95	126	61	132	141	122
gene:PBANKA_091290	9	521381	521854	+	474	331	322	200	250	299	270	193	178	175
gene:PBANKA_091300	9	522144	527754	-	5611	983	1862	772	10394	7132	14715	425	330	472
gene:PBANKA_091310	9	528698	530310	+	1613	550	765	504	1733	1343	2487	407	334	428
gene:PBANKA_091320	9	534155	535402	+	1248	1243	1512	1161	1442	1204	1538	368	331	352
gene:PBANKA_091330	9	536343	539541	+	3199	591	665	530	285	253	280	196	183	183
gene:PBANKA_091340	9	540711	542444	+	1734	12492	11227	13958	4780	3772	2942	1607	1260	959
gene:PBANKA_091350	9	543561	545190	-	1630	578	664	545	143	175	77	58	43	50
gene:PBANKA_091360	9	545819	547681	-	1863	70	371	37	3589	3372	4604	56	49	67
gene:PBANKA_091370	9	548759	550243	-	1485	2876	3059	2695	1039	810	640	490	431	414
gene:PBANKA_091380	9	551621	556133	+	4513	3101	2920	2850	919	834	565	614	528	474
gene:PBANKA_091390	9	557309	562102	-	4794	987	1068	536	1096	1115	1057	820	756	848
gene:PBANKA_091400	9	563586	564713	+	1128	893	979	922	339	337	179	279	319	247
gene:PBANKA_091410	9	565037	571324	-	6288	791	1172	615	323	355	172	1406	1406	1541
gene:PBANKA_091420	9	572921	578455	-	5535	2253	1418	1322	760	835	706	382	493	372
gene:PBANKA_091430	9	581032	582303	+	1272	3035	3028	3111	785	768	358	635	620	612
gene:PBANKA_091440	9	583130	585121	-	1992	16557	13079	18562	4780	5294	2394	3420	3271	2608
gene:PBANKA_091450	9	587888	591986	-	4099	1019	1183	999	1289	951	1364	237	237	287
gene:PBANKA_091460	9	593220	595711	-	2492	1682	1856	1549	806	1054	576	7906	9137	8979
gene:PBANKA_091470	9	596937	599061	-	2125	2373	2223	1639	1564	1464	1402	259	241	146
gene:PBANKA_091480	9	599924	601762	+	1839	542	336	342	334	277	294	73	71	48
gene:PBANKA_091490	9	602070	603355	-	1286	376	261	295	256	274	198	200	275	229
gene:PBANKA_091500	9	605046	606716	-	1671	17	12	10	257	365	80	50	69	14
gene:PBANKA_091510	9	608480	609601	-	1122	39	110	28	68	117	21	14	16	13
gene:PBANKA_091520	9	612415	616380	+	3966	2540	3410	1092	626	807	332	119	176	65
gene:PBANKA_091530	9	616839	620015	-	3177	2432	1953	2239	885	941	528	472	501	434
gene:PBANKA_091540	9	621436	621525	-	90	82	124	65	83	134	50	3419	4135	4236
gene:PBANKA_091550	9	622639	623238	-	600	445	385	283	118	105	60	131	133	116
gene:PBANKA_091560	9	624381	625157	-	777	900	1725	508	1204	1381	891	1829	1341	1393
gene:PBANKA_091570	9	626156	627160	-	1005	1076	1040	715	305	317	181	382	248	243
gene:PBANKA_091580	9	627723	628972	+	1250	755	799	563	278	357	182	360	310	256
gene:PBANKA_091590	9	629399	633427	-	4029	52	73	54	221	201	254	54	63	73
gene:PBANKA_091600	9	635361	638702	+	3342	1440	1104	1164	738	594	551	121	101	58
gene:PBANKA_091610	9	639340	640161	-	822	1947	3213	1578	13122	12987	18252	533	511	578
gene:PBANKA_091620	9	642849	644617	+	1769	11335	12007	13862	6295	5830	5794	1916	1593	1458
gene:PBANKA_091630	9	646348	649086	+	2739	6	1	0	8	5	3	2	5	7
gene:PBANKA_091640	9	650066	652393	-	2328	3474	4289	2831	5280	4109	6211	1393	1142	1316
gene:PBANKA_091650	9	655214	657370	+	2157	19	18	7	66	47	35	18	16	23
gene:PBANKA_091660	9	658862	662452	+	3591	1014	1286	601	1395	1000	1592	980	765	1072
gene:PBANKA_091665	9	663425	664314	+	890	3	5	0	83	67	78	973	821	873
gene:PBANKA_091670	9	666076	666867	+	792	42	128	27	956	1171	851	37099	36649	34639
gene:PBANKA_091680	9	668381	673043	+	4663	208	149	122	132	74	93	44	41	32
gene:PBANKA_091690	9	673625	674962	+	1338	248	295	178	330	304	286	363	291	364
gene:PBANKA_091700	9	676502	678235	-	1734	203	483	117	4094	4409	4361	195	235	240
gene:PBANKA_091710	9	679445	681331	+	1887	92	162	33	658	528	687	507	543	561
gene:PBANKA_091720	9	682453	682887	+	435	624	657	497	813	821	705	1103	1195	1161
gene:PBANKA_091730	9	683347	687092	-	3746	375	332	234	255	213	204	110	105	123
gene:PBANKA_091740	9	687619	689408	-	1790	169	989	125	4139	4238	6337	407	474	513
gene:PBANKA_091750	9	691629	695497	+	3869	575	715	669	1466	989	1545	614	637	876
gene:PBANKA_091760	9	696497	699457	+	2961	933	1119	903	1474	1492	1694	845	866	769
gene:PBANKA_091770	9	699517	702387	-	2871	1748	1645	1305	1350	1296	1357	540	676	590
gene:PBANKA_091780	9	702827	706679	-	3853	747	720	737	315	330	209	401	415	412
gene:PBANKA_091790	9	707804	709159	-	1356	5768	6350	5324	2413	2218	1793	1405	1247	1135
gene:PBANKA_091800	9	711713	712660	-	948	29434	22019	27947	7504	8961	4405	6399	5882	4920
gene:PBANKA_091810	9	714800	715045	+	246	6115	4156	4991	1804	2113	948	761	918	690
gene:PBANKA_091820	9	716454	718667	+	2214	425	340	560	245	95	137	103	59	81
gene:PBANKA_091830	9	719345	720847	-	1503	5622	4801	6921	2679	1862	1823	1731	1442	1711
gene:PBANKA_091840	9	723205	724038	-	834	305	299	329	182	164	156	337	314	317
gene:PBANKA_091850	9	725685	726215	+	531	262	308	379	778	505	596	449	401	523
gene:PBANKA_091860	9	727606	730656	-	3051	213	605	235	6332	6168	7217	1419	1610	1567
gene:PBANKA_091870	9	731581	734008	-	2428	577	559	440	174	206	155	130	149	162
gene:PBANKA_091880	9	735593	737446	+	1854	1936	1263	1380	521	649	236	261	274	185
gene:PBANKA_091890	9	738888	744251	+	5364	284	415	153	153	160	96	409	363	412
gene:PBANKA_091900	9	744581	746452	-	1872	5427	5353	5217	1508	1637	754	678	591	507
gene:PBANKA_091910	9	749423	750589	-	1167	12079	12126	9399	11534	11301	12402	3756	3325	3535
gene:PBANKA_091920	9	752386	753162	+	777	2534	2549	1973	1621	1600	1498	479	459	374
gene:PBANKA_091930	9	753547	754973	-	1427	6261	4938	5991	1722	1927	852	1230	1089	837
gene:PBANKA_091940	9	756214	758480	-	2267	341	493	206	1549	1484	1590	1765	1627	1989
gene:PBANKA_091950	9	759864	761252	-	1389	99	111	64	158	119	167	89	88	100
gene:PBANKA_091960	9	763690	765687	+	1998	3050	3592	3691	1179	1190	832	1008	1152	1074
gene:PBANKA_091970	9	766768	768723	-	1956	824	778	836	410	439	316	320	305	271
gene:PBANKA_091980	9	769541	771951	+	2411	2558	2628	2496	1219	1082	979	1371	1183	1277
gene:PBANKA_091990	9	772653	777353	+	4701	349	1326	278	422	577	256	4725	4560	5368
gene:PBANKA_092000	9	777959	778369	-	411	2126	1961	1910	1075	1080	731	687	626	618
gene:PBANKA_092010	9	779290	780371	+	1082	1711	2019	2047	1710	1636	1890	541	473	481
gene:PBANKA_092030	9	780980	783687	-	2708	805	845	1034	260	211	156	403	355	346
gene:PBANKA_092040	9	785017	791169	-	6153	2371	2037	1486	1411	1382	1116	1202	1253	1251
gene:PBANKA_092050	9	792857	794614	+	1758	441	622	281	1065	1353	848	3571	3679	3905
gene:PBANKA_092060	9	795829	798309	+	2481	1223	1291	1214	2753	3159	2645	461	580	431
gene:PBANKA_092070	9	799025	800729	+	1705	131	834	86	4651	5203	7386	38	34	39
gene:PBANKA_092080	9	801449	803303	-	1855	4498	4995	4877	7889	7007	9649	1454	1232	1031
gene:PBANKA_092090	9	804498	807437	-	2940	5131	5232	3733	2445	2739	1862	3634	3794	3683
gene:PBANKA_092100	9	808029	808772	-	744	136	163	142	62	52	31	107	115	108
gene:PBANKA_092110	9	810201	811058	+	858	646	466	616	163	252	81	869	975	1067
gene:PBANKA_092120	9	811617	811999	-	383	31	41	23	171	144	213	149	126	114
gene:PBANKA_092130	9	814086	814613	+	528	2080	2945	2008	4377	5565	6168	121	105	59
gene:PBANKA_092140	9	816224	817953	+	1730	4265	2156	3014	624	789	313	220	235	150
gene:PBANKA_092150	9	819231	819886	+	656	2566	2690	2408	887	1113	459	557	517	343
gene:PBANKA_092160	9	821047	823233	-	2187	1198	2543	1571	4771	4977	4606	839	839	797
gene:PBANKA_092170	9	826966	831504	+	4539	841	1146	898	2561	2249	2429	5894	5453	6177
gene:PBANKA_092180	9	832545	834323	+	1779	2581	2406	2161	1130	1005	939	246	226	190
gene:PBANKA_092190	9	835025	838531	-	3507	1847	1089	1165	410	526	199	109	138	37
gene:PBANKA_092200	9	840263	842023	-	1761	1353	1394	1207	1239	1232	1334	277	252	248
gene:PBANKA_092210	9	844438	845119	+	682	18190	15629	17309	8618	10667	7032	3515	3480	2387
gene:PBANKA_092220	9	846512	849769	+	3258	719	704	603	367	350	255	438	349	364
gene:PBANKA_092230	9	850436	853108	+	2673	4010	3258	3758	1090	1079	591	1186	1132	1216
gene:PBANKA_092240	9	853398	853694	-	297	1023	988	894	618	664	473	262	238	226
gene:PBANKA_092250	9	856264	858446	+	2183	5144	6143	2823	1948	2328	1343	1322	1259	1076
gene:PBANKA_092260	9	859358	861564	+	2207	30	111	48	187	201	86	389	386	461
gene:PBANKA_092270	9	862770	863299	+	530	541	585	406	484	455	403	452	404	494
gene:PBANKA_092280	9	865027	865398	+	372	2417	1967	2050	1074	977	801	580	528	521
gene:PBANKA_092290	9	866867	868292	+	1426	1553	1733	1752	1512	1492	1683	1458	1210	1298
gene:PBANKA_092300	9	868911	873143	-	4233	2428	2029	2270	871	934	471	1691	1650	1648
gene:PBANKA_092310	9	874657	875969	+	1313	321	212	303	109	100	55	157	129	136
gene:PBANKA_092320	9	877055	878536	-	1482	462	526	472	296	225	292	207	163	226
gene:PBANKA_092330	9	879418	881016	+	1599	1324	1747	1442	677	570	465	14235	13248	14355
gene:PBANKA_092340	9	881665	882529	-	865	9742	8360	9333	3219	4355	1688	2429	2257	1598
gene:PBANKA_092350	9	884497	885525	+	1029	1498	1124	1114	389	460	141	588	612	583
gene:PBANKA_092360	9	886952	887944	+	993	2160	1778	2168	652	705	315	2404	1989	2226
gene:PBANKA_092370	9	889433	890737	+	1305	853	881	525	461	532	385	256	306	276
gene:PBANKA_092380	9	891233	893002	-	1770	96	97	73	13	23	8	3	5	2
gene:PBANKA_092390	9	894364	895223	+	860	1097	849	706	339	332	184	119	116	68
gene:PBANKA_092400	9	896233	897965	-	1733	1876	1691	1299	1198	1060	864	972	859	1066
gene:PBANKA_092410	9	901214	902752	+	1539	703	1655	388	7784	8479	11188	1984	2012	2217
gene:PBANKA_092420	9	903334	907524	+	4191	961	814	899	366	310	252	108	134	117
gene:PBANKA_092430	9	908029	909847	-	1819	1604	2431	1166	4999	4392	6266	1612	1457	1731
gene:PBANKA_092440	9	911616	912333	-	718	2583	2054	2282	908	1096	656	416	346	240
gene:PBANKA_092450	9	913504	917211	-	3708	691	881	318	182	194	100	277	209	272
gene:PBANKA_092460	9	918206	918881	-	676	931	1099	1281	376	331	214	520	375	385
gene:PBANKA_092470	9	919795	921987	-	2193	1777	2233	1465	2418	2095	2702	965	936	1031
gene:PBANKA_092480	9	923865	927443	+	3579	5248	4976	4271	2497	2025	2073	893	906	1004
gene:PBANKA_092490	9	928779	930589	-	1811	8126	6799	7077	2342	2075	1233	2265	1824	2010
gene:PBANKA_092500	9	932576	934348	-	1773	2167	3254	2158	7694	6395	7692	1472	1430	1552
gene:PBANKA_092510	9	934891	937428	-	2538	400	966	196	10720	8744	14098	677	620	724
gene:PBANKA_092520	9	939122	945042	-	5921	6298	5858	5779	3008	3192	2172	2921	2966	2745
gene:PBANKA_092530	9	949383	955244	+	5862	5234	5339	4617	4609	5113	4805	1322	1601	1291
gene:PBANKA_092540	9	955954	971682	-	15729	1021	3896	890	16696	17408	23960	142	103	144
gene:PBANKA_092550	9	972815	978009	-	5195	1957	2284	2098	1769	1358	1577	2025	1691	2024
gene:PBANKA_092560	9	980135	980932	+	798	374	606	136	347	405	317	196	185	183
gene:PBANKA_092570	9	980998	988888	-	7891	388	1235	498	8173	6694	11123	550	434	528
gene:PBANKA_092580	9	989729	994861	-	5133	557	885	304	2182	1839	2969	986	799	860
gene:PBANKA_092590	9	995463	998825	-	3363	2554	2569	2899	795	817	457	757	782	716
gene:PBANKA_092600	9	1000164	1001219	-	1056	300	209	259	83	52	33	113	113	84
gene:PBANKA_092610	9	1002068	1004676	+	2609	1120	947	904	406	310	151	453	417	332
gene:PBANKA_092620	9	1005148	1007109	+	1962	1266	1313	1453	347	289	182	466	351	395
gene:PBANKA_092630	9	1007608	1009298	+	1691	903	1083	1105	788	667	873	730	734	794
gene:PBANKA_092640	9	1009996	1011582	+	1587	542	670	346	409	270	347	385	344	413
gene:PBANKA_092650	9	1017745	1022679	+	4935	22	41	19	225	184	100	7678	8019	9697
gene:PBANKA_092660	9	1022935	1025256	-	2322	2673	2793	2967	890	766	389	1592	1654	1668
gene:PBANKA_092670	9	1027730	1028455	+	726	16954	19296	18264	7110	7459	4722	2350	2094	987
gene:PBANKA_092680	9	1029280	1030857	+	1578	334	321	333	113	73	55	365	371	417
gene:PBANKA_092690	9	1031135	1032884	-	1750	264	543	232	4041	3728	4655	2022	1880	2062
gene:PBANKA_092700	9	1035752	1040167	+	4416	468	648	213	543	444	617	536	514	645
gene:PBANKA_092710	9	1040674	1041543	+	870	418	451	372	454	346	377	217	210	219
gene:PBANKA_092720	9	1042560	1047319	+	4760	2362	1890	1832	688	758	449	759	880	770
gene:PBANKA_092730	9	1047719	1049253	-	1535	48	115	19	619	547	545	4021	3371	3818
gene:PBANKA_092740	9	1050275	1050643	-	369	347	636	243	2420	2905	3203	464	533	436
gene:PBANKA_092750	9	1050648	1050884	-	237	243	376	154	1714	1537	2004	306	297	344
gene:PBANKA_092760	9	1052575	1055820	+	3246	139	334	103	1858	1999	1665	18248	22865	24720
gene:PBANKA_092770	9	1056643	1062820	+	6178	393	1382	461	38221	29805	44391	88	72	108
gene:PBANKA_092780	9	1062919	1065256	-	2338	1460	1270	1283	1403	1248	1543	295	206	173
gene:PBANKA_092790	9	1066996	1068407	-	1412	755	626	558	377	307	191	368	340	340
gene:PBANKA_092800	9	1069598	1070010	-	413	450	459	345	1601	1149	1883	346	321	319
gene:PBANKA_092810	9	1071844	1072903	-	1060	18902	15607	21905	6126	6587	3585	2653	2429	1685
gene:PBANKA_092820	9	1073782	1077088	-	3307	6399	5614	6306	6169	7617	5701	1482	1728	1236
gene:PBANKA_092830	9	1078258	1082253	-	3996	772	849	621	2198	1766	2262	337	346	367
gene:PBANKA_092840	9	1083890	1084966	-	1077	416	435	286	187	155	145	346	265	378
gene:PBANKA_092850	9	1088276	1091191	+	2916	1543	1663	1665	1326	1337	1349	623	678	641
gene:PBANKA_092860	9	1092002	1093506	-	1505	816	942	869	273	283	142	173	187	167
gene:PBANKA_092870	9	1094368	1099698	-	5331	1434	1733	1167	2301	2109	2355	412	385	447
gene:PBANKA_092880	9	1101424	1102338	+	915	1614	1509	1619	1779	1421	2200	349	293	282
gene:PBANKA_092890	9	1103793	1104361	+	569	394	393	362	181	199	75	273	267	185
gene:PBANKA_092900	9	1104710	1105930	-	1221	583	493	435	212	256	94	106	97	62
gene:PBANKA_092910	9	1107227	1108177	+	951	539	900	445	1440	1303	1309	1710	1682	1699
gene:PBANKA_092920	9	1108458	1109729	-	1272	224	773	211	2376	1645	2373	3747	3329	3743
gene:PBANKA_092930	9	1110314	1112284	+	1971	644	1242	510	2124	1997	2161	5238	4872	4760
gene:PBANKA_092940	9	1113522	1117592	+	4071	118	356	91	709	959	592	4081	3855	4555
gene:PBANKA_092950	9	1118672	1120132	+	1461	1082	1151	578	673	507	597	328	312	311
gene:PBANKA_092960	9	1121277	1122776	-	1500	4348	3204	3397	989	1449	773	816	832	652
gene:PBANKA_092970	9	1125422	1126342	+	921	190	271	135	772	988	1231	1536	1732	1502
gene:PBANKA_092980	9	1126971	1130723	-	3753	2960	2600	3014	796	581	413	445	406	461
gene:PBANKA_092990	9	1132541	1134949	+	2409	4912	4525	5630	1673	1437	827	1003	919	818
gene:PBANKA_093000	9	1135604	1136149	-	546	1676	2032	1630	866	877	738	503	428	334
gene:PBANKA_093010	9	1137020	1140704	-	3685	758	1002	366	2184	1980	2454	2135	2182	2294
gene:PBANKA_093020	9	1142233	1144812	+	2580	919	1195	467	2363	2086	3110	935	784	929
gene:PBANKA_093030	9	1147494	1148292	+	799	12758	11415	11678	6306	7030	5912	1734	1594	1016
gene:PBANKA_093040	9	1149026	1150217	-	1192	276	296	183	182	159	151	263	296	301
gene:PBANKA_093050	9	1150590	1152239	+	1650	1025	940	887	376	257	224	209	217	207
gene:PBANKA_093060	9	1152511	1153548	-	1038	1068	1346	949	449	496	249	275	260	197
gene:PBANKA_093070	9	1155503	1155889	-	387	1556	1327	1441	865	757	698	349	286	367
gene:PBANKA_093080	9	1157059	1161816	-	4758	46	317	110	1125	744	1459	88	70	62
gene:PBANKA_093090	9	1162634	1163893	-	1260	2351	2600	1723	3156	2409	2611	496	434	483
gene:PBANKA_093100	9	1165696	1169227	+	3532	546	631	559	671	611	765	303	250	287
gene:PBANKA_093110	9	1170118	1171944	+	1827	360	1368	189	2320	2687	3637	3752	3552	3678
gene:PBANKA_093120	9	1175220	1178317	+	3098	10198	7870	8426	5178	4642	4216	1443	1448	902
gene:PBANKA_093130	9	1181100	1183145	+	2046	18697	17454	20622	12699	13249	12668	4181	3842	2704
gene:PBANKA_093140	9	1184489	1186789	+	2301	1201	1505	1945	502	461	330	141	120	75
gene:PBANKA_093150	9	1187415	1188776	-	1362	1272	1465	1398	464	507	230	9506	10037	11417
gene:PBANKA_093160	9	1191282	1192553	+	1272	1167	1285	1218	430	443	226	2174	1847	2050
gene:PBANKA_093170	9	1192758	1194071	-	1314	1545	1743	1563	1677	1782	1694	900	889	765
gene:PBANKA_093180	9	1194662	1196060	+	1399	1968	1626	2011	926	874	672	690	634	587
gene:PBANKA_093190	9	1197629	1201918	+	4290	1314	1491	1350	2885	2177	2605	765	702	900
gene:PBANKA_093200	9	1203030	1205801	+	2772	325	913	136	636	883	287	2022	1612	2061
gene:PBANKA_093210	9	1206687	1208800	-	2114	1685	2214	1468	1070	1096	1005	2723	2466	2294
gene:PBANKA_093220	9	1211696	1212488	+	793	8411	9622	9339	2605	2931	1615	4032	3925	3616
gene:PBANKA_093230	9	1212997	1214278	-	1282	415	461	397	380	315	364	455	449	396
gene:PBANKA_093240	9	1215670	1217076	+	1407	23927	19892	30241	6411	7415	3272	2205	2136	1038
gene:PBANKA_093250	9	1217778	1221061	-	3284	1686	2733	1342	5153	5919	5403	74657	73386	73877
gene:PBANKA_093260	9	1223771	1225890	+	2120	87	377	94	1129	1348	932	22332	23599	21330
gene:PBANKA_093270	9	1226332	1227139	-	808	745	716	948	205	206	109	157	149	95
gene:PBANKA_093280	9	1227678	1235060	-	7383	315	441	192	777	505	700	434	363	494
gene:PBANKA_093290	9	1236310	1238731	+	2422	40	95	33	199	171	200	169	167	175
gene:PBANKA_093300	9	1238918	1242104	-	3187	6591	8934	6160	12986	12359	15247	3742	3177	3405
gene:PBANKA_093310	9	1244676	1245632	-	957	38	99	20	1019	837	1358	22	27	39
gene:PBANKA_093320	9	1246412	1247626	-	1215	669	838	650	1147	811	1019	185	141	149
