Geneid	Chr	Start	End	Strand	Length	SRR3134662	SRR3134663	SRR3134664	SRR3134665	SRR3134666	SRR3134667
gene:PF3D7_0904600	9	212515	217983	+	5469	13038	5274	5229	4885	6290	4668
gene:PF3D7_0904700	9	218675	219462	-	788	1932	723	695	668	781	629
gene:PF3D7_0904800	9	222271	224156	+	1886	16490	5336	6161	4989	6535	4759
gene:PF3D7_0904900	9	224875	232831	-	7957	12014	5079	4574	4712	5510	4721
gene:PF3D7_0905000	9	234501	235346	-	846	828	343	398	247	408	312
gene:PF3D7_0905100	9	236359	242969	-	6611	8223	2549	2695	2338	2980	1950
gene:PF3D7_0905200	9	245261	248860	-	3600	4138	1854	1764	1543	1986	1486
gene:PF3D7_0905300	9	251353	269709	-	18357	907	445	299	311	309	289
gene:PF3D7_0905400	9	270740	274789	-	4050	8965	4553	3022	4201	3432	3454
gene:PF3D7_0905500	9	278369	279088	+	720	1758	804	744	537	773	572
gene:PF3D7_0905600	9	280207	284102	+	3896	2073	733	663	734	637	688
gene:PF3D7_0905700.2	9	284200	286640	-	2441	0	0	0	0	0	0
gene:PF3D7_0905700.1	9	284200	286640	-	2441	0	0	0	0	0	0
gene:PF3D7_0905700.3	9	285479	286640	-	1162	0	0	0	0	0	0
gene:PF3D7_0905800	9	289050	292897	+	3848	2319	878	846	750	854	732
gene:PF3D7_0905900	9	293585	296617	-	3033	4980	1699	1869	1506	1987	1431
gene:PF3D7_0906000	9	298665	304179	-	5515	2638	1404	920	1133	1131	1093
gene:PF3D7_0906100	9	305070	306626	+	1557	9025	3051	3229	3548	3694	3428
gene:PF3D7_0906200	9	307303	309039	-	1737	702	336	317	283	371	264
gene:PF3D7_0906300	9	310691	311995	+	1305	4317	2003	1784	1825	1911	1855
gene:PF3D7_0906400	9	312474	314987	-	2514	9291	3535	3841	2968	4485	3254
gene:PF3D7_0906500	9	318311	319546	+	1236	45701	21100	16552	21650	18872	20606
gene:PF3D7_0906600	9	320811	323342	-	2532	11192	4130	4201	3641	4595	3315
gene:PF3D7_0906700	9	330499	331965	-	1467	1134	371	381	420	457	382
gene:PF3D7_0906800	9	332255	334597	-	2343	507	202	196	200	212	195
gene:PF3D7_0906890	9	335071	335490	+	420	225	83	59	70	73	83
gene:PF3D7_0906910	9	335982	336770	+	789	4802	1822	1749	1719	1891	1591
gene:PF3D7_0907000	9	337564	337920	+	357	1023	418	442	325	458	361
gene:PF3D7_0907100	9	338140	342408	-	4269	10059	3747	3738	3667	4324	3898
gene:PF3D7_0907200	9	345892	349293	+	3402	5704	2112	2055	2113	2212	1918
gene:PF3D7_0907300	9	350186	350962	-	777	625	302	224	243	229	271
gene:PF3D7_0907400	9	351955	354723	-	2769	11071	2965	3428	3052	3486	2701
gene:PF3D7_0907500	9	356536	357683	-	1148	22906	7338	8188	8504	9499	8619
gene:PF3D7_0907600	9	360535	363215	+	2681	6837	2523	2648	2292	2647	2241
gene:PF3D7_0907700	9	364069	364908	-	840	4764	2296	1955	2074	2264	1955
gene:PF3D7_0907800	9	366925	367500	+	576	26912	9469	10009	10183	11037	10323
gene:PF3D7_0907900	9	367865	368789	-	925	8206	3229	2971	3312	3340	3125
gene:PF3D7_0908000	9	369870	371554	-	1685	3997	1622	1526	1459	1761	1450
gene:PF3D7_0908100	9	373762	375586	-	1825	1703	634	655	597	722	553
gene:PF3D7_0908200	9	378035	382996	+	4962	5105	2456	2082	2161	2450	2212
gene:PF3D7_0908300.2	9	383650	385716	-	2067	0	0	0	0	0	0
gene:PF3D7_0908300.1	9	383650	385716	-	2067	0	0	0	0	0	0
gene:PF3D7_0908400	9	388149	388736	+	588	2338	900	906	817	1022	810
gene:PF3D7_0908500	9	389605	397843	-	8239	3028	2163	1176	1869	1422	1791
gene:PF3D7_0908600	9	399202	400725	-	1524	2162	1077	772	1030	871	1009
gene:PF3D7_0908700	9	401495	403394	-	1900	2294	1065	937	934	944	930
gene:PF3D7_0908800	9	404312	406285	+	1974	2158	978	985	922	999	794
gene:PF3D7_0908900	9	406522	409665	-	3144	2250	1018	921	884	1060	872
gene:PF3D7_0909000	9	410326	413841	-	3516	13420	3698	4642	3652	5089	3649
gene:PF3D7_0909100	9	415205	417433	+	2229	13491	3885	4739	3744	5000	4009
gene:PF3D7_0909200	9	418208	419895	-	1688	3492	1358	1322	1108	1534	1197
gene:PF3D7_0909300	9	420485	421682	-	1198	6985	2331	2480	2539	3081	2471
gene:PF3D7_0909400	9	424171	428106	+	3936	16985	6740	6335	6262	7096	6655
gene:PF3D7_0909500	9	430578	432047	+	1470	48125	15963	15377	19073	17116	18542
gene:PF3D7_0909600	9	433238	435373	-	2136	4662	2105	2133	1543	2327	1633
gene:PF3D7_0909700	9	440914	444024	+	3111	14455	4252	4944	3751	5385	3953
gene:PF3D7_0909800	9	445788	446329	+	542	2482	830	818	890	841	814
gene:PF3D7_0909900	9	447928	452049	+	4122	5697	2501	2259	2182	2775	2158
gene:PF3D7_0910000	9	452399	455743	-	3345	709	399	260	321	307	345
gene:PF3D7_0910100	9	456959	461318	-	4360	9424	4313	4029	3788	4538	3700
gene:PF3D7_0910200	9	464559	473768	+	9210	12221	6451	5046	5900	6138	6138
gene:PF3D7_0910300	9	475671	476969	+	1299	2311	773	802	708	910	662
gene:PF3D7_0910400	9	477777	481358	-	3582	5077	1806	1915	1727	2209	1715
gene:PF3D7_0910500	9	482461	487554	-	5094	2335	930	970	740	1034	733
gene:PF3D7_0910600	9	489467	490865	+	1399	9780	3448	3457	3865	3686	3787
gene:PF3D7_0910700	9	491275	492906	+	1632	1338	651	509	544	532	532
gene:PF3D7_0910800	9	494163	495506	+	1344	1461	628	575	637	638	553
gene:PF3D7_0910900	9	495946	497727	-	1782	6799	2643	2455	2584	2914	2400
gene:PF3D7_0911000	9	500183	502733	+	2551	16754	6193	6257	5835	6960	6486
gene:PF3D7_0911100	9	504412	508130	+	3719	31318	11142	10606	11674	11806	13338
gene:PF3D7_0911200	9	509934	510527	+	594	2450	915	1081	636	1182	781
gene:PF3D7_0911300	9	511467	521529	+	10063	976	456	270	362	299	356
gene:PF3D7_0911400	9	522221	526018	-	3798	1025	451	294	400	318	375
gene:PF3D7_0911500.1	9	526940	527978	-	1039	6632	2848	2472	2671	2622	2842
gene:PF3D7_0911500.2	9	527147	527978	-	832	0	0	0	0	0	0
gene:PF3D7_0911600	9	529912	531444	+	1533	4211	1650	1533	1251	1534	1250
gene:PF3D7_0911700	9	532341	535598	+	3258	4280	1940	1415	1598	1436	1519
gene:PF3D7_0911800	9	535851	536681	-	831	412	171	155	181	149	171
gene:PF3D7_0911900	9	538221	539872	-	1652	25720	8423	9116	9611	10737	10081
gene:PF3D7_0912000	9	541033	545739	-	4707	4106	1572	1525	1155	1671	1280
gene:PF3D7_0912100	9	546800	548101	-	1302	2319	815	822	765	970	775
gene:PF3D7_0912200	9	549085	550446	-	1362	28255	10740	9405	11012	10287	11405
gene:PF3D7_0912400	9	551426	553167	-	1742	8144	3067	2922	2790	3223	2557
gene:PF3D7_0912500	9	556090	557958	+	1869	3219	1199	1192	1195	1294	1181
gene:PF3D7_0912600	9	559144	561979	+	2836	874	458	381	261	437	298
gene:PF3D7_0912700	9	562677	562934	+	258	11104	3942	3988	4322	4588	4386
gene:PF3D7_0912800	9	563329	565179	-	1851	2505	1294	1095	1143	1318	1194
gene:PF3D7_0912900	9	567283	568640	+	1358	7410	2481	2628	2269	2999	2276
gene:PF3D7_0913000	9	569124	570374	-	1251	4892	2196	1925	2341	2141	2273
gene:PF3D7_0913100	9	571031	573349	-	2319	586	369	252	342	319	323
gene:PF3D7_0913200	9	575679	576509	+	831	3066	1420	1192	1351	1355	1364
gene:PF3D7_0913300	9	576960	579026	-	2067	3647	1545	1394	1389	1678	1409
gene:PF3D7_0913400	9	580760	581468	-	709	12654	4403	4661	4851	5297	4948
gene:PF3D7_0913500	9	582340	583968	-	1629	2815	1043	1026	944	1145	956
gene:PF3D7_0913600	9	584726	588421	+	3696	6457	2736	2644	2519	3140	2719
gene:PF3D7_0913700	9	589263	591242	+	1980	8805	3914	3532	3871	4017	3908
gene:PF3D7_0913800	9	593107	593556	+	450	13452	5100	4948	5483	5282	5388
gene:PF3D7_0913900	9	594272	597234	-	2963	8009	2947	3486	2727	3805	3254
gene:PF3D7_0914000	9	597694	600561	+	2868	1085	538	425	408	545	401
gene:PF3D7_0914100	9	601076	604576	-	3501	43708	15865	15922	17045	17734	18016
gene:PF3D7_0914200	9	608361	610075	-	1715	8111	2430	2730	2414	3103	2252
gene:PF3D7_0914300	9	612976	615492	-	2517	3426	1333	1328	1251	1628	1328
gene:PF3D7_0914400	9	617963	619835	+	1873	98863	35574	34965	39392	40548	37800
gene:PF3D7_0914500	9	620788	626149	-	5362	8621	4025	3522	3470	3872	3339
gene:PF3D7_0914600	9	627754	628319	+	566	1714	668	612	712	706	646
gene:PF3D7_0914700	9	630657	632207	+	1551	3465	1436	1324	1242	1482	1261
gene:PF3D7_0914800	9	633574	634200	-	627	8636	2335	2827	2436	3076	2460
gene:PF3D7_0914900	9	636621	638750	+	2130	23497	7503	8672	7085	9352	7227
gene:PF3D7_0915000	9	639658	641259	-	1602	13985	5010	5237	4689	5796	4854
gene:PF3D7_0915100	9	643232	644043	-	812	4886	1789	1683	1949	1772	1772
gene:PF3D7_0915200	9	645632	646600	+	969	605	356	245	292	251	266
gene:PF3D7_0915300	9	646951	649116	-	2166	637	331	227	321	250	306
gene:PF3D7_0915400	9	650585	654841	-	4257	27502	11286	9547	10843	11233	9333
gene:PF3D7_0915500	9	657418	659412	+	1995	440	355	248	159	302	185
gene:PF3D7_0915600	9	660176	660892	+	717	852	465	443	305	453	360
gene:PF3D7_0915700	9	661481	662326	-	846	7182	2326	2227	2529	2376	2573
gene:PF3D7_0915800	9	663918	664571	+	654	78351	34675	28550	31257	29652	33321
gene:PF3D7_0915900	9	665978	666478	+	501	1494	510	656	496	663	562
gene:PF3D7_0916000	9	667255	671725	-	4471	111533	37327	39733	40953	44559	44416
gene:PF3D7_0916100	9	674068	675157	+	1090	3926	1445	1528	1411	1624	1317
gene:PF3D7_0916200	9	675922	679632	+	3711	4189	2068	1729	1792	2107	1735
gene:PF3D7_0916300	9	680231	681984	-	1754	1210	466	370	464	451	413
gene:PF3D7_0916400	9	683562	691121	+	7560	2345	1164	1036	851	1121	945
gene:PF3D7_0916500	9	691568	693570	-	2003	6750	2433	2103	2495	2458	2323
gene:PF3D7_0916600	9	694605	695264	-	660	3158	1174	1093	1143	1297	1145
gene:PF3D7_0916700	9	696863	698029	-	1167	9440	3180	3033	3264	3382	3110
gene:PF3D7_0916800	9	703368	703517	+	150	706	347	263	298	337	294
gene:PF3D7_0916900	9	705357	706355	+	999	2188	1156	1327	554	1323	898
gene:PF3D7_0917000	9	706592	712072	-	5481	13827	5362	5067	4765	5734	4453
gene:PF3D7_0917100	9	713216	715489	-	2274	2150	1003	831	947	931	860
gene:PF3D7_0917200	9	716325	717506	+	1182	5036	2019	1745	1921	1795	1897
gene:PF3D7_0917300	9	718521	719540	+	1020	42	15	5	14	6	12
gene:PF3D7_0917400	9	720990	724865	+	3876	1051	644	376	545	471	593
gene:PF3D7_0917500	9	726703	728748	+	2046	10123	4084	3806	3667	4314	3584
gene:PF3D7_0917600	9	729674	732136	-	2463	2375	1188	819	1206	947	1025
gene:PF3D7_0917700	9	732951	734027	+	1077	369	152	158	142	189	161
gene:PF3D7_0917800	9	734629	735942	+	1314	464	225	215	187	259	226
gene:PF3D7_0917900	9	737985	740276	+	2292	65595	20516	22395	23624	25827	21950
gene:PF3D7_0918000	9	742494	743684	-	1191	29729	8993	9851	9740	10890	9703
gene:PF3D7_0918100	9	747173	748490	+	1318	40209	13060	13451	15780	15187	16531
gene:PF3D7_0918200.1	9	748678	750262	-	1585	3372	1140	1233	1215	1423	1084
gene:PF3D7_0918300	9	751358	752422	-	1065	4453	2037	1869	1781	2093	1649
gene:PF3D7_0918400	9	754297	760269	+	5973	6818	2859	2613	2648	3037	2481
gene:PF3D7_0918600	9	764848	767034	+	2187	4062	1394	1472	1278	1631	1237
gene:PF3D7_0918700	9	769452	772105	+	2654	29117	9479	9878	10325	10868	10446
gene:PF3D7_0918800	9	772646	774379	-	1734	3570	1758	1434	1815	1708	1611
gene:PF3D7_0918900	9	777558	780749	+	3192	30788	9791	10518	9339	12094	8612
gene:PF3D7_0919000	9	781368	782675	-	1308	9609	3572	3662	3741	4299	3575
gene:PF3D7_0919100	9	786156	788212	+	2057	19215	6557	7028	7066	7936	7481
gene:PF3D7_0919200	9	789514	790478	-	965	266	149	109	107	107	103
gene:PF3D7_0919300	9	793217	794167	+	951	8355	2998	2997	3574	3427	3342
gene:PF3D7_0919400	9	795539	797470	+	1932	9598	4422	3603	3738	4079	3254
gene:PF3D7_0919500	9	798498	799928	+	1431	706	344	273	298	279	273
gene:PF3D7_0919600	9	800703	802136	+	1434	759	353	350	279	375	281
gene:PF3D7_0919700	9	803029	803757	+	729	1389	556	523	436	555	377
gene:PF3D7_0919800	9	804417	807920	-	3504	32848	9318	11604	8934	12630	9658
gene:PF3D7_0919900	9	809659	819804	-	10146	28416	11030	10595	10546	12664	10867
gene:PF3D7_0920000	9	822665	824593	+	1929	4539	1997	2020	2112	2408	1983
gene:PF3D7_0920100	9	825336	827140	-	1805	5369	1890	2103	1853	2425	1738
gene:PF3D7_0920200	9	827730	830681	-	2952	8096	3440	2700	3046	3078	2795
gene:PF3D7_0920300	9	831669	832648	+	980	61089	27344	25171	24951	27759	26611
gene:PF3D7_0920400	9	833754	839312	+	5559	2835	1602	1177	1310	1440	1253
gene:PF3D7_0920500	9	841536	842655	+	1120	6825	2250	2209	2553	2501	2525
gene:PF3D7_0920600	9	843541	847605	+	4065	3372	1429	1423	1220	1616	1192
gene:PF3D7_0920700	9	849515	851296	+	1782	6305	2107	2488	1990	2781	1876
gene:PF3D7_0920800	9	852525	854057	-	1533	3717	1840	1436	1940	1654	1703
gene:PF3D7_0920900	9	855516	857286	+	1771	3020	1102	1266	1006	1288	1055
gene:PF3D7_0921000.2	9	857587	858829	-	1243	0	0	0	0	0	0
gene:PF3D7_0921000.1	9	857587	858829	-	1243	0	0	0	0	0	0
gene:PF3D7_0921100	9	861392	862784	+	1393	1396	544	590	401	654	426
gene:PF3D7_0921200	9	862781	870491	-	7711	2371	1392	1047	1109	1109	1060
gene:PF3D7_0921300	9	871826	873450	+	1625	1889	882	649	721	719	685
gene:PF3D7_0921400	9	873971	874957	-	987	1032	531	382	431	404	430
gene:PF3D7_0921500	9	875602	876867	+	1266	27	22	12	18	16	19
gene:PF3D7_0921600	9	878004	883117	+	5114	2561	1286	1047	1151	1184	1132
gene:PF3D7_0921700	9	883515	885592	-	2078	5555	1926	1840	1855	1935	1671
gene:PF3D7_0921800	9	886065	887389	-	1325	4932	1832	1785	1960	2048	1963
gene:PF3D7_0921900	9	888559	889305	+	747	5776	2152	2159	2278	2249	2313
gene:PF3D7_0922000	9	890057	893267	+	3211	1357	584	391	519	379	483
gene:PF3D7_0922100	9	895415	900304	+	4890	19277	7633	7152	7247	8374	6664
gene:PF3D7_0922200	9	903362	904570	+	1209	29265	9926	9698	11793	11901	11299
gene:PF3D7_0922300	9	905998	908357	+	2360	288413	109925	102558	120894	115845	124000
gene:PF3D7_0922400	9	908724	912061	+	3338	5924	1702	1739	1443	1620	1589
gene:PF3D7_0922500	9	913230	914480	+	1251	15772	4031	4022	4166	4133	3984
gene:PF3D7_0922600	9	916603	918674	+	2072	19155	4781	6401	4915	6577	5166
gene:PF3D7_0922700	9	919109	921302	-	2194	17231	7179	6290	7129	6902	6948
gene:PF3D7_0922800	9	922292	935372	-	13081	5426	2338	2174	1927	2583	1821
gene:PF3D7_0922900	9	936868	938345	-	1478	11748	4158	4103	4713	4547	4658
gene:PF3D7_0923000	9	939580	940587	-	1008	2939	1120	1153	1045	1198	925
gene:PF3D7_0923100	9	941830	942498	-	669	1018	500	395	424	473	399
gene:PF3D7_0923200	9	944126	946468	+	2343	5872	2544	2268	2345	2688	2349
gene:PF3D7_0923300	9	947033	949498	+	2466	1471	657	442	610	513	513
gene:PF3D7_0923400	9	950408	953722	+	3315	20038	7806	8105	6818	9308	7757
gene:PF3D7_0923500	9	956605	957835	+	1231	2133	870	882	782	915	698
gene:PF3D7_0923600	9	958763	959917	+	1155	2172	805	806	708	940	715
gene:PF3D7_0923700	9	960181	961390	-	1210	5327	2121	1711	2467	1964	2578
gene:PF3D7_0923800.2	9	961933	963558	-	1626	0	0	0	0	0	0
gene:PF3D7_0923800.1	9	961933	963786	-	1854	15	2	3	4	6	11
gene:PF3D7_0923900	9	966795	968069	-	1275	7622	2679	2835	2789	3387	2592
gene:PF3D7_0924000	9	972548	976637	+	4090	6662	2059	2391	1871	2555	1855
gene:PF3D7_0924100	9	977869	979965	-	2097	1367	768	640	738	711	709
gene:PF3D7_0924200	9	981152	984334	+	3183	2564	1405	1146	1076	1297	1036
gene:PF3D7_0924300	9	984815	986017	-	1203	4432	1832	1798	1670	1945	1760
gene:PF3D7_0924400	9	988977	992915	+	3939	23581	6978	8832	6941	10234	6611
gene:PF3D7_0924500	9	993245	997675	-	4431	16592	4926	5857	4429	6498	4599
gene:PF3D7_0924600	9	999463	1005845	+	6383	253527	111972	99782	105883	117012	111503
gene:PF3D7_0924700	9	1006773	1008542	+	1770	4458	1655	1490	1646	1648	1567
gene:PF3D7_0924800	9	1009063	1009755	+	693	45050	17017	15814	19147	17039	18514
gene:PF3D7_0924900	9	1010380	1011822	+	1443	2596	953	991	818	983	890
gene:PF3D7_0925000	9	1012118	1013863	+	1746	5351	1812	1715	2016	1821	2043
gene:PF3D7_0925100	9	1014478	1015518	-	1041	72264	29638	28220	29798	32577	31257
gene:PF3D7_0925200	9	1017435	1018918	+	1484	9196	3252	3462	3241	3985	3573
gene:PF3D7_0925300	9	1019164	1020903	-	1740	3841	1754	1708	1425	1798	1410
gene:PF3D7_0925400	9	1021858	1023620	-	1763	3791	1615	1564	1446	1693	1194
gene:PF3D7_0925500	9	1025493	1026353	+	861	5289	1756	1810	1775	1932	1550
gene:PF3D7_0925600	9	1027094	1027704	+	611	4822	1809	1657	1823	1959	1787
gene:PF3D7_0925700	9	1028661	1030010	-	1350	8834	3258	3083	3293	3698	2998
gene:PF3D7_0925800	9	1033315	1038579	+	5265	9439	3766	3378	3683	4127	3690
gene:PF3D7_0925900	9	1040713	1041516	+	804	7850	2397	3029	2751	3421	2868
gene:PF3D7_0926000	9	1043542	1047794	+	4253	2843	1104	987	1134	1124	1167
gene:PF3D7_0926100	9	1048280	1057816	-	9537	33901	9834	11782	8651	12583	8114
gene:PF3D7_0926200	9	1063053	1063208	+	156	1083	599	480	327	489	425
gene:PF3D7_0926300	9	1064752	1070317	+	5566	14123	5481	5510	5776	5996	5979
gene:PF3D7_0926400	9	1070965	1072955	-	1991	75793	34474	29952	30280	34688	30133
gene:PF3D7_0926500	9	1075915	1081683	-	5769	12780	5258	5148	5024	5944	5112
gene:PF3D7_0926600	9	1084696	1089093	+	4398	943	705	495	479	552	561
gene:PF3D7_0926700	9	1089911	1092430	+	2520	2373	1189	954	1014	1046	1059
gene:PF3D7_0926800	9	1092844	1096521	-	3678	8477	3540	3399	2769	3796	3205
gene:PF3D7_0926900	9	1097324	1098240	-	917	3654	1326	1228	1308	1339	1345
gene:PF3D7_0927000	9	1099075	1099750	+	676	892	390	317	378	372	394
gene:PF3D7_0927100	9	1100253	1100831	-	579	5928	2159	2562	1953	2761	2073
gene:PF3D7_0927200	9	1107143	1112656	+	5514	30521	6834	8895	6851	9031	6951
gene:PF3D7_0927300	9	1113958	1116003	+	2046	9722	3244	3300	3224	3710	2988
gene:PF3D7_0927400	9	1116416	1119775	-	3360	1970	731	757	761	814	822
gene:PF3D7_0927500	9	1120100	1121331	-	1232	4377	1683	1577	1575	1604	1463
gene:PF3D7_0927600	9	1123861	1125858	+	1998	65548	27286	24758	26905	27606	26795
gene:PF3D7_0927700	9	1126990	1127928	-	939	6648	2565	2305	2481	2619	2269
gene:PF3D7_0927800	9	1128871	1129940	+	1070	19477	6561	6768	7454	7889	7486
gene:PF3D7_0927900	9	1131074	1132135	-	1062	6116	1757	2049	1957	2364	1869
gene:PF3D7_0928000.1	9	1135545	1136391	+	847	0	0	0	0	0	0
gene:PF3D7_0928000.2	9	1135545	1136391	+	847	0	0	0	0	0	0
gene:PF3D7_0928100	9	1136966	1138183	-	1218	9922	3339	3536	3808	3809	3891
gene:PF3D7_0928200	9	1139940	1142387	-	2448	2711	1147	1071	1120	1159	1104
gene:PF3D7_0928300	9	1143184	1144479	+	1296	3654	1391	1352	1337	1525	1355
gene:PF3D7_0928400	9	1145364	1146038	+	675	466	275	175	231	235	250
gene:PF3D7_0928500	9	1146239	1147197	-	959	6153	1962	2263	2398	2405	2444
gene:PF3D7_0928600	9	1148161	1148502	-	342	1732	692	660	609	751	668
gene:PF3D7_0928700	9	1150648	1155153	-	4506	3798	1841	1538	1608	1752	1574
gene:PF3D7_0928800	9	1156247	1158709	+	2463	9443	3567	3492	3479	3608	3557
gene:PF3D7_0928900	9	1159876	1160475	+	600	1564	639	645	576	722	549
gene:PF3D7_0929000	9	1161080	1162539	+	1460	2878	1069	1067	992	1219	951
gene:PF3D7_0929100	9	1163570	1165475	+	1906	3871	1576	1521	1532	1652	1650
gene:PF3D7_0929200	9	1167842	1169577	+	1736	7205	2435	2576	2556	3135	2439
gene:PF3D7_0929300	9	1171339	1173483	+	2145	4624	1974	1685	1832	1739	1761
gene:PF3D7_0929400	9	1175203	1180762	+	5560	10928	4236	4159	4799	4937	4926
gene:PF3D7_0929500	9	1180983	1181996	-	1014	402	161	155	101	166	125
gene:PF3D7_0929600	9	1182687	1183695	-	1009	73149	26084	24340	28628	26011	28359
gene:PF3D7_0929700	9	1185107	1186159	-	1053	221	131	88	59	94	73
gene:PF3D7_0929800	9	1186606	1186902	-	297	5	1	0	2	1	1
gene:PF3D7_0929900	9	1187663	1188850	+	1188	7556	2992	2645	2561	2934	2861
gene:PF3D7_0930000	9	1189646	1191322	+	1677	486446	213988	191114	214991	219363	224515
gene:PF3D7_0930100	9	1191787	1195239	-	3453	1140	621	434	536	490	454
gene:PF3D7_0930200	9	1195693	1198462	-	2770	1502	680	669	597	674	548
gene:PF3D7_0930300	9	1201812	1206974	+	5163	4964	2866	2029	2384	2377	2023
gene:PF3D7_0930400.1	9	1207974	1211703	+	3730	0	0	0	0	0	0
gene:PF3D7_0930400.2	9	1207974	1211703	+	3730	0	0	0	0	0	0
gene:PF3D7_0930500	9	1212169	1216500	-	4332	5326	2278	2143	1763	2295	1837
gene:PF3D7_0930600.1	9	1218393	1221000	-	2608	3802	1674	1621	1443	1822	1524
gene:PF3D7_0930700	9	1221987	1223606	+	1620	953	416	424	318	492	352
gene:PF3D7_0930800	9	1225556	1239575	+	14020	8767	3220	3594	2604	4225	2890
gene:PF3D7_0930900	9	1247268	1247940	-	673	855	419	389	368	378	384
gene:PF3D7_0931000	9	1248866	1251601	-	2736	1232	702	550	620	680	640
gene:PF3D7_0931100	9	1254815	1257292	+	2478	7644	2785	2930	2658	3258	2645
gene:PF3D7_0931200	9	1258549	1259238	+	690	452	224	185	164	218	159
gene:PF3D7_0931300	9	1261027	1261944	+	918	6868	2075	2627	2497	2955	3079
gene:PF3D7_0931400	9	1263347	1264830	+	1484	10596	3827	3940	4384	4237	4736
gene:PF3D7_0931500	9	1264999	1266015	-	1017	17004	5218	5807	6113	6251	5894
gene:PF3D7_0931600	9	1268277	1269415	+	1139	715	327	287	248	313	243
gene:PF3D7_0931700	9	1270155	1272656	+	2502	4484	1646	1659	1675	1655	1751
gene:PF3D7_0931800	9	1273082	1273930	-	849	5248	1626	1982	1810	2299	1711
gene:PF3D7_0931900	9	1275268	1276484	-	1217	5503	1743	1902	1735	2253	1619
gene:PF3D7_0932000	9	1278007	1278896	+	890	11737	3463	4063	4027	4242	3532
gene:PF3D7_0932100	9	1279219	1283879	-	4661	7579	3555	2962	3341	3455	3316
gene:PF3D7_0932200	9	1287008	1288372	+	1365	29834	9426	9921	10949	11723	11158
gene:PF3D7_0932300	9	1289315	1291027	-	1713	10946	4560	4036	4688	4403	4631
gene:PF3D7_0932400	9	1292117	1293643	-	1527	7750	2609	2688	2541	2900	2542
gene:PF3D7_0932500	9	1293832	1296644	-	2813	6060	1968	2110	2113	2346	2109
gene:PF3D7_0932600	9	1297285	1298239	-	955	785	303	256	269	286	246
gene:PF3D7_0932700	9	1298865	1302575	-	3711	1602	721	662	629	803	544
gene:PF3D7_0932800	9	1303390	1307789	-	4400	14160	5024	4958	4514	5774	4042
gene:PF3D7_0932900	9	1309467	1309943	-	477	747	325	381	300	418	327
gene:PF3D7_0933000	9	1311440	1313725	+	2286	6963	3276	2866	3084	3262	2729
gene:PF3D7_0933100	9	1314552	1317597	+	3046	21009	6116	6715	6312	7304	6303
gene:PF3D7_0933200	9	1317827	1319468	-	1642	2980	1065	1382	1119	1578	1071
gene:PF3D7_0933300	9	1320345	1323293	+	2949	3099	1354	1463	1047	1629	1193
gene:PF3D7_0933400	9	1323893	1324699	+	807	1643	607	598	574	661	507
gene:PF3D7_0933500	9	1325248	1329786	-	4539	6196	2342	2545	2389	3048	2454
gene:PF3D7_0933600	9	1331349	1332803	-	1455	8777	2825	2870	3009	3224	2825
gene:PF3D7_0933700	9	1334115	1334794	-	680	14115	5276	5047	5332	5406	5521
gene:PF3D7_0933800	9	1335740	1337947	+	2208	2181	940	797	848	1005	850
gene:PF3D7_0933900	9	1338175	1339295	-	1121	3453	1258	1207	1412	1334	1363
gene:PF3D7_0934000	9	1340065	1341993	-	1929	1769	942	705	809	817	783
gene:PF3D7_0934100	9	1343385	1346555	+	3171	4765	2311	1776	2038	2157	1799
gene:PF3D7_0934200	9	1346858	1347295	-	438	622	281	242	174	320	242
gene:PF3D7_0934300	9	1348022	1348459	+	438	1296	450	430	450	414	448
gene:PF3D7_0934400	9	1349790	1350392	+	603	14108	4797	4686	5602	5278	5277
gene:PF3D7_0934500	9	1350836	1351929	-	1094	11597	3862	3969	3802	4425	3224
gene:PF3D7_0934600	9	1354581	1355495	+	915	848	302	343	292	370	327
gene:PF3D7_0934700	9	1357411	1359262	+	1852	32688	9763	11711	10575	13070	10984
gene:PF3D7_0934800	9	1361935	1363848	+	1914	4408	1715	1443	1678	1599	1711
gene:PF3D7_0934900	9	1364256	1365999	-	1744	1997	840	724	844	864	847
