Geneid	Chr	Start	End	Strand	Length	ERR2216044	ERR2216045	ERR2216046	ERR2216047	ERR2216048	ERR2216049	ERR2216050	ERR2216051	ERR2216052	ERR2216053	ERR2216054	ERR2216055	ERR2216056	ERR2216057
PBANKA_071320	7	470800	473908	+	3109	425	624	7	3	20	10	73	44	110	76	460	340	157	78
PBANKA_071330	7	474260	475598	-	1339	1	2	5	1	272	118	440	410	436	374	117	127	16	6
PBANKA_071340	7	476327	478468	+	2142	2	1	2	0	12	10	100	77	73	23	26	23	7	0
PBANKA_071350	7	481532	485598	+	4067	2	3	3	3	71	28	136	85	87	68	62	42	21	7
PBANKA_071360	7	487609	489489	+	1881	28	51	3	0	10	4	38	19	52	26	22	26	143	148
PBANKA_071370	7	490211	492241	-	2031	4	4	9	0	76	18	155	80	135	77	64	44	14	9
PBANKA_071380	7	492768	493988	-	1221	0	1	0	0	19	1	47	35	36	19	29	18	1	1
PBANKA_071390	7	494680	495507	-	828	1	0	0	0	8	13	83	57	115	87	55	35	7	5
PBANKA_071400	7	497207	498832	+	1626	1	1	0	2	12	5	63	56	81	64	29	41	20	11
PBANKA_071410	7	498899	499721	-	823	0	1	1	2	21	11	50	49	44	52	21	16	12	7
PBANKA_071420	7	500807	503941	+	3135	14	28	5	20	367	232	773	746	668	355	188	155	62	26
PBANKA_071430	7	504847	505788	-	942	372	538	0	0	4	3	46	46	34	48	20	24	2	1
PBANKA_071440	7	507247	508385	-	1139	773	1303	17	9	172	49	242	240	312	203	91	66	15	13
PBANKA_071450	7	509836	513216	+	3381	198	254	1	0	3	6	43	18	33	20	32	26	11	2
PBANKA_071460	7	514907	515536	+	630	9	10	0	2	7	10	43	26	76	59	43	19	15	9
PBANKA_071470	7	516173	517060	-	888	0	0	0	4	11	9	69	67	55	31	26	25	120	193
PBANKA_071480	7	517793	519127	+	1335	4	5	6	5	102	39	115	113	63	69	53	49	115	113
PBANKA_071490	7	519518	521575	-	2058	0	3	1	1	50	32	259	228	177	102	46	50	8	10
PBANKA_071500	7	523815	528281	+	4467	20	36	6	12	127	47	279	196	384	257	281	211	160	137
PBANKA_071510	7	529371	530563	+	1193	0	2	2	0	57	13	100	62	89	63	22	36	10	1
PBANKA_071520	7	531591	533681	+	2091	17	12	12	4	456	195	488	403	470	352	222	224	538	760
PBANKA_071530	7	533755	535702	-	1948	1	1	0	1	14	4	115	120	381	228	156	145	27	17
PBANKA_071540	7	536566	537151	+	586	24	21	3	3	62	18	136	118	158	155	67	72	15	4
PBANKA_071550	7	538608	539504	+	897	1	3	2	1	59	25	310	204	381	254	204	163	35	26
PBANKA_071560	7	540204	541719	-	1516	13	11	5	3	201	111	451	494	681	575	257	253	32	20
PBANKA_071570	7	542998	544041	-	1044	35	48	10	4	68	39	119	96	157	128	75	81	226	241
PBANKA_071580	7	545207	546040	+	834	44	73	3	3	51	18	137	85	179	112	50	54	24	31
PBANKA_071590	7	546403	549321	-	2919	2	6	2	3	88	19	185	197	303	222	151	124	23	12
PBANKA_071600	7	549824	555711	-	5888	12	28	8	5	409	143	635	404	775	446	320	254	61	46
PBANKA_071610	7	556591	561318	-	4728	8	9	4	2	39	9	98	42	58	58	28	24	3	10
PBANKA_071620	7	566379	567272	-	894	2	4	0	0	1	1	65	60	125	101	44	44	6	6
PBANKA_071630	7	569043	569798	-	756	89	114	3	0	19	2	36	40	66	49	24	19	2	5
PBANKA_071640	7	571055	572407	+	1353	1235	1658	0	0	1	0	37	29	36	22	36	19	7	1
PBANKA_071650	7	572862	574678	-	1817	4	1	0	0	45	22	102	101	106	96	37	23	11	10
PBANKA_071660	7	575779	576654	-	876	282	402	1	0	30	13	81	79	107	70	75	50	17	10
PBANKA_071670	7	577693	579498	+	1806	155	276	3	1	105	38	133	85	141	68	79	37	21	4
PBANKA_071680	7	579913	580236	-	324	7	10	0	0	0	0	2	0	1	1	6	3	2	4
PBANKA_071690	7	581957	584046	+	2090	115	182	0	2	7	3	44	38	51	30	635	962	227	161
PBANKA_071700	7	584613	585752	-	1140	5	13	1	4	96	21	153	130	153	108	71	73	27	24
PBANKA_071710	7	586430	587560	+	1131	42	52	2	1	28	6	38	15	32	22	33	31	6	2
PBANKA_071720	7	587606	592402	-	4797	53	29	1	1	25	11	166	131	272	188	168	118	27	25
PBANKA_071730	7	593967	597763	+	3797	48	46	20	16	228	88	779	503	798	420	365	219	289	212
PBANKA_071740	7	598462	599121	-	660	10	22	0	5	19	4	91	59	107	62	50	31	14	8
PBANKA_071750	7	600003	600811	+	809	7	5	6	9	82	27	80	58	99	66	38	47	15	28
PBANKA_071760	7	601153	601833	-	681	1	3	0	2	31	14	26	10	38	20	18	14	6	2
PBANKA_071770	7	602757	604070	-	1314	8	13	6	0	41	21	106	106	144	104	44	37	19	4
PBANKA_071780	7	605279	606166	-	888	92	178	33	53	1244	560	730	811	740	608	308	330	1734	2231
PBANKA_071790	7	609256	611163	-	1908	95	149	4	0	59	22	155	91	266	115	128	65	47	63
PBANKA_071800	7	612384	613967	-	1584	2	2	0	1	19	3	39	22	47	38	39	37	3	6
PBANKA_071810	7	616050	618020	+	1971	4	6	2	1	78	20	152	108	161	120	103	82	39	16
PBANKA_071820	7	618464	619099	-	636	2	2	2	2	17	9	58	44	71	42	29	30	24	41
PBANKA_071830	7	619728	623372	-	3645	17	20	5	0	56	20	230	174	308	164	138	91	33	24
PBANKA_071840	7	625565	628945	+	3381	53	113	8	3	129	66	689	474	1119	736	744	547	117	101
PBANKA_071850	7	629299	630033	-	735	1	0	0	1	0	1	55	28	59	37	19	10	2	6
PBANKA_071860	7	632001	632876	+	876	1	2	0	0	29	13	54	29	41	22	17	11	3	1
PBANKA_071870	7	633567	633833	-	267	6	13	1	0	21	4	51	38	66	28	24	20	2	1
PBANKA_071880	7	635357	636357	+	1001	51	60	7	6	215	89	376	386	679	443	590	600	122	84
PBANKA_071890	7	637126	642426	-	5301	76	72	1	0	40	16	101	71	106	56	58	52	18	13
PBANKA_071900	7	643431	643850	-	420	8	17	3	6	31	25	106	89	64	55	25	34	6	8
PBANKA_071910	7	645334	646322	+	989	2	1	0	0	2	2	4	3	6	6	6	4	1	3
PBANKA_071920	7	646976	648843	-	1868	3917	5928	0	0	2	0	40	29	29	23	32	18	8	7
PBANKA_071930	7	651597	653360	+	1764	237	182	2	2	103	42	189	150	222	136	91	63	20	6
PBANKA_071940	7	654143	656497	-	2355	227	178	3	5	70	28	161	100	153	81	89	65	73	41
PBANKA_071950	7	658728	673220	+	14493	281	328	18	10	249	79	676	346	1097	600	1166	797	720	523
PBANKA_071960	7	673620	675780	-	2161	15	31	1	3	110	24	180	171	139	91	80	72	17	3
PBANKA_071970	7	676653	679499	-	2847	5	23	0	3	5	2	9	12	21	10	24	12	10	18
PBANKA_071980	7	680601	682346	+	1746	10	11	0	0	0	0	7	2	11	5	9	3	0	0
PBANKA_071990	7	683207	684943	-	1737	21	35	1	0	21	4	79	42	68	60	41	39	5	2
PBANKA_072000	7	686627	688810	+	2184	6	5	1	2	3	1	19	8	42	12	49	34	13	10
PBANKA_072010	7	689418	703617	+	14200	1	0	0	2	8	4	19	13	25	18	35	38	19	6
PBANKA_072020	7	704201	707374	-	3174	71	92	8	2	37	27	143	77	149	65	80	42	116	99
PBANKA_072030	7	709598	710902	+	1305	15	21	1	3	141	37	159	149	142	87	46	45	194	187
PBANKA_072040	7	711633	713636	-	2004	837	1138	22	8	151	56	863	648	957	692	885	859	4152	4052
PBANKA_072050	7	719239	719862	+	624	6	6	0	1	54	11	346	266	395	254	107	69	7	11
PBANKA_072060	7	719981	721227	-	1247	2	1	3	1	49	25	134	101	125	98	94	90	27	24
PBANKA_072070	7	722643	726926	+	4284	37	78	0	2	5	2	81	34	89	49	280	187	121	46
PBANKA_072080	7	727577	728896	+	1320	49	61	15	7	106	22	191	91	119	55	175	156	1694	1545
PBANKA_072090	7	729502	731276	+	1775	99	139	3	1	3	2	47	41	143	68	529	532	106	62
PBANKA_072100	7	732667	734330	+	1664	426	669	0	0	0	0	18	16	31	17	38	55	0	4
PBANKA_072110	7	735237	737744	+	2508	4	4	0	0	9	4	29	23	24	21	33	29	113	110
PBANKA_072120	7	738032	739042	+	1011	8	12	0	5	16	8	46	18	26	11	11	10	3	5
PBANKA_072130	7	740382	740792	+	411	57	37	1	2	33	8	49	41	79	49	29	29	56	40
PBANKA_072140	7	741435	742517	-	1083	27	27	0	0	18	0	114	86	115	91	39	36	2	2
PBANKA_072150	7	743489	750367	+	6879	9	17	3	1	84	32	197	114	330	151	124	83	30	40
PBANKA_072160	7	750863	752407	-	1545	6	10	1	2	12	3	68	38	106	84	44	37	6	3
PBANKA_072170	7	754128	755284	+	1157	77	153	19	11	654	233	946	743	967	652	332	283	45	46
PBANKA_072180	7	757119	757898	+	780	24	29	0	0	0	0	21	8	38	40	107	102	9	15
PBANKA_072190	7	759035	759739	-	705	17	32	5	0	56	13	76	73	95	63	24	27	142	133
PBANKA_072200	7	761632	776224	+	14593	163	234	4	7	92	30	241	122	486	245	426	294	110	60
PBANKA_072230	7	788543	789473	+	931	0	1	0	0	9	0	51	44	39	7	9	13	4	1
PBANKA_072240	7	792404	793633	+	1230	0	0	0	0	0	0	0	0	0	0	1	1	4	9
PBANKA_072250	7	796034	797168	+	1135	0	1	0	0	1	0	0	0	2	1	0	4	80	94
PBANKA_072260	7	800238	801177	+	940	1	0	1	0	3	4	16	9	12	4	10	4	2	0
PBANKA_072280	7	807177	808098	+	922	0	0	2	1	10	4	32	44	23	25	18	16	3	1
PBANKA_072300	7	816253	819009	+	2757	1	0	0	0	0	0	4	2	9	4	2	0	0	0
PBANKA_080010	8	2747	3870	-	1124	0	0	0	0	0	0	2	5	2	3	2	2	17	15
PBANKA_080030	8	10418	12094	+	1677	1	1	1	0	4	2	17	16	21	18	24	46	545	614
PBANKA_080040	8	14119	14473	-	355	0	0	5	6	41	14	71	87	158	120	130	110	942	1071
PBANKA_080050	8	17568	19514	+	1947	1	2	3	0	1	0	12	12	35	8	15	14	57	71
PBANKA_080060	8	22430	23319	-	890	0	1	0	0	27	8	86	62	93	54	28	33	3	4
PBANKA_080070	8	24591	29585	+	4995	0	4	1	3	25	9	82	62	146	96	75	53	8	5
PBANKA_080080	8	30450	30983	+	534	47	82	3	1	22	4	36	31	63	49	19	52	9	3
PBANKA_080090	8	31928	35596	-	3669	8	12	5	1	41	22	246	163	299	198	98	93	13	5
PBANKA_080100	8	36949	37389	+	441	30	34	0	3	7	2	21	30	15	19	15	56	8	13
PBANKA_080110	8	38353	40413	-	2061	2	2	3	0	23	2	62	33	53	27	41	37	5	16
PBANKA_080120	8	43743	49856	+	6114	263	379	5	14	300	120	492	450	542	287	231	136	422	462
PBANKA_080130	8	51120	53053	+	1934	2	4	0	0	10	7	90	74	151	153	111	100	16	12
PBANKA_080140	8	53584	54195	-	612	0	0	0	1	3	2	14	13	30	15	11	11	70	116
PBANKA_080150	8	56627	58864	+	2238	0	1	0	1	1	0	44	25	216	99	68	44	7	11
PBANKA_080160	8	59739	71669	-	11931	140	220	12	5	288	88	461	260	393	243	241	159	704	654
PBANKA_080170	8	73069	82098	-	9030	5	17	6	1	68	34	230	158	265	153	115	63	34	16
PBANKA_080180	8	85236	94187	+	8952	3	3	0	4	4	5	30	33	464	292	549	418	69	45
PBANKA_080190	8	94886	98230	-	3345	20	37	6	3	123	53	248	180	250	141	114	71	73	43
PBANKA_080200	8	100850	106989	+	6140	10	17	0	7	139	40	672	549	1634	1039	1160	924	209	124
PBANKA_080210	8	108937	111327	+	2391	2	14	0	8	30	8	91	78	170	123	113	48	32	26
PBANKA_080220	8	112130	116002	-	3873	0	0	0	1	12	6	32	24	384	213	407	272	44	19
PBANKA_080230	8	117379	129021	-	11643	141	230	26	29	478	154	1214	750	1755	1137	857	608	713	659
PBANKA_080240	8	132038	135856	+	3819	28	29	2	1	22	9	59	37	162	86	92	56	24	3
PBANKA_080250	8	136411	139833	-	3423	29	36	0	1	11	2	83	35	99	82	200	171	47	25
PBANKA_080260	8	141233	142225	-	993	0	1	0	0	21	10	90	64	94	67	40	18	3	1
PBANKA_080270	8	143372	146625	-	3254	1	2	2	2	51	25	209	142	247	117	168	121	51	39
PBANKA_080280	8	148208	150943	+	2736	46	65	0	1	25	15	98	63	96	60	98	79	35	17
PBANKA_080290	8	151854	156047	+	4194	145	199	5	2	86	22	91	49	67	25	49	23	20	8
PBANKA_080300	8	157328	159673	+	2346	21	37	1	0	21	10	169	94	281	206	160	112	37	9
PBANKA_080310	8	160365	162848	-	2484	71	116	13	6	253	158	801	602	1189	804	571	405	90	53
PBANKA_080320	8	166155	173784	-	7630	487	825	7	7	135	83	597	344	1000	628	616	460	104	64
PBANKA_080330	8	176398	179433	-	3036	7	11	2	0	84	46	144	99	146	72	38	47	15	10
PBANKA_080340	8	180816	181544	-	729	4	6	24	25	578	308	409	443	411	368	147	155	565	748
PBANKA_080350	8	183572	184587	-	1016	19	8	7	7	299	164	598	716	813	775	282	255	21	33
PBANKA_080360	8	186023	189706	+	3684	24	38	11	33	238	132	436	309	484	303	174	115	297	381
PBANKA_080370	8	190125	195653	-	5529	10	18	4	2	115	51	242	185	255	173	104	82	23	13
PBANKA_080380	8	196690	197000	+	311	0	2	2	0	30	17	49	55	59	73	21	20	2	2
PBANKA_080390	8	197720	198368	+	649	0	0	0	0	3	0	12	16	24	10	140	152	25	29
PBANKA_080400	8	199386	199664	-	279	28	44	20	28	711	375	535	516	583	528	205	231	774	1084
PBANKA_080410	8	201911	206629	-	4719	5	9	20	30	504	200	715	495	638	382	253	197	2001	1651
PBANKA_080420	8	210294	212186	+	1893	0	0	3	1	38	9	65	40	54	27	12	10	1	0
PBANKA_080430	8	212940	215501	+	2562	0	0	0	0	1	0	7	5	5	0	4	1	0	0
PBANKA_080440	8	219159	224588	-	5430	9	24	1	5	43	19	363	274	397	255	296	209	57	65
PBANKA_080450	8	227062	230028	+	2967	6	6	0	1	10	9	33	32	515	295	2821	2850	429	412
PBANKA_080460	8	232071	234020	+	1950	57	57	11	11	141	62	189	144	95	57	41	27	41	46
PBANKA_080470	8	236545	240837	+	4293	3	1	2	5	40	10	304	149	285	161	132	82	139	132
PBANKA_080480	8	241825	242598	+	774	24	42	1	1	39	14	90	84	71	75	35	19	123	118
PBANKA_080490	8	244390	247170	+	2781	11	3	1	7	154	57	345	362	444	278	214	205	67	66
PBANKA_080500	8	248526	252387	+	3862	11	28	1	0	100	52	313	220	322	200	97	92	8	10
PBANKA_080510	8	253579	254358	+	780	98	155	3	3	126	80	221	240	263	173	172	146	754	886
PBANKA_080520	8	255536	258589	+	3054	23	45	4	0	22	14	59	83	82	35	37	23	8	4
PBANKA_080530	8	259502	259810	+	309	28	30	0	0	27	18	57	49	93	77	46	52	100	123
PBANKA_080540	8	260230	260439	-	210	23	16	3	0	34	16	63	56	53	41	37	33	149	173
PBANKA_080550	8	261394	264479	-	3086	4	4	2	5	111	35	191	211	159	110	88	57	13	3
PBANKA_080560	8	265416	266752	+	1337	13	8	7	3	81	31	179	160	187	109	64	58	3	11
PBANKA_080570	8	268690	271847	+	3158	1692	2623	213	210	9655	4837	10325	9963	8728	6391	2781	2301	2738	3151
PBANKA_080580	8	272982	274169	-	1188	1	0	1	3	20	19	91	98	110	60	38	48	7	10
PBANKA_080590	8	275809	280038	-	4230	4	11	1	5	87	50	394	353	1367	1043	592	597	83	39
PBANKA_080600	8	281527	282159	-	633	0	6	2	0	40	7	49	58	47	38	62	42	359	441
PBANKA_080610	8	282984	285458	+	2475	26	37	3	3	104	38	238	170	221	166	106	106	473	570
PBANKA_080620	8	286790	287113	+	324	1	0	0	0	44	39	104	120	129	130	47	55	3	6
PBANKA_080630	8	287879	293215	-	5337	8	5	3	4	5	1	150	122	136	81	49	42	4	10
PBANKA_080640	8	294862	296521	+	1660	3	11	3	2	68	28	130	83	161	100	54	65	17	17
PBANKA_080650	8	297120	298660	-	1541	80	123	1	8	32	16	133	132	106	96	55	26	17	6
PBANKA_080660	8	299617	302520	+	2904	58	72	5	5	62	31	176	143	134	89	49	48	26	7
PBANKA_080670	8	303121	317097	-	13977	545	952	7	1	142	53	691	458	1018	669	716	556	107	54
PBANKA_080680	8	319885	323692	+	3808	2	5	4	0	10	3	33	28	36	35	21	27	13	7
PBANKA_080690	8	324715	327725	+	3011	7	7	1	3	25	5	208	125	173	99	43	21	9	15
PBANKA_080700	8	328644	335576	-	6933	51	72	17	26	336	154	912	747	1057	695	521	359	585	651
PBANKA_080710	8	338211	339401	-	1191	4	2	5	6	127	56	124	129	112	82	37	31	63	52
PBANKA_080720	8	340972	341628	-	657	1	4	0	0	0	0	7	3	21	18	12	7	2	3
PBANKA_080730	8	342204	344513	-	2310	37	61	2	0	71	51	159	137	152	141	41	42	6	0
PBANKA_080740	8	345188	345862	+	675	27	32	3	1	86	32	141	103	124	78	32	25	2	6
PBANKA_080750	8	345960	354213	-	8254	5	7	4	4	131	37	371	203	340	176	129	103	24	31
PBANKA_080760	8	357334	358497	-	1164	137	228	39	23	1016	445	649	723	678	582	247	252	1373	1658
PBANKA_080770	8	361320	365725	+	4406	150	175	4	2	60	33	102	67	210	153	167	149	60	32
PBANKA_080780	8	368361	369979	+	1619	0	1	0	2	22	1	79	86	173	112	73	55	14	14
PBANKA_080790	8	372545	381067	+	8523	139	230	9	14	344	147	934	555	1350	837	1186	882	688	612
PBANKA_080800	8	384964	388992	+	4029	22	38	4	4	219	108	557	405	857	543	409	330	57	47
PBANKA_080810	8	390445	393102	-	2658	835	1257	0	3	12	1	19	9	9	13	13	1	6	6
PBANKA_080820	8	395585	396442	+	858	101	92	3	4	134	53	266	266	391	324	117	127	12	11
PBANKA_080830	8	398198	399890	+	1693	8	11	2	1	49	12	112	52	77	74	74	78	16	22
PBANKA_080838	8	400792	401121	+	330	2	4	0	0	6	4	18	14	27	15	44	23	10	3
PBANKA_080842	8	401220	401966	+	747	7	10	3	1	26	7	69	43	92	38	81	67	12	9
PBANKA_080850	8	402727	403044	+	318	3	5	2	0	29	12	66	34	56	32	18	9	3	2
PBANKA_080860	8	403449	407468	-	4020	3	17	2	4	45	22	176	126	210	117	88	52	26	9
PBANKA_080870	8	409391	412066	+	2676	45	92	1	4	35	11	144	81	129	75	109	95	1119	1175
PBANKA_080880	8	412718	413626	-	909	44	43	2	2	41	13	76	38	37	38	33	10	7	5
PBANKA_080890	8	414297	416624	-	2328	103	157	1	2	247	68	601	397	858	535	321	239	86	57
PBANKA_080900	8	419593	422329	+	2737	36	32	2	3	103	43	295	244	351	229	115	83	22	16
PBANKA_080910	8	422635	423471	-	837	1	1	2	2	43	24	155	103	220	174	89	73	24	18
PBANKA_080920	8	425012	425554	+	543	1	3	0	1	35	15	88	69	118	102	45	24	6	3
PBANKA_080930	8	426057	426846	-	790	21	17	3	1	90	20	181	149	273	166	101	98	20	11
PBANKA_080940	8	427811	429426	-	1616	10	23	0	1	39	9	86	90	684	564	544	543	42	44
PBANKA_080950	8	431091	432904	-	1814	0	1	0	2	10	3	124	66	256	167	274	215	43	17
PBANKA_080960	8	436128	441184	+	5057	36	77	1	3	64	21	246	119	493	279	706	490	93	68
PBANKA_080970	8	441755	443505	-	1751	5	14	1	2	48	12	215	163	323	241	98	102	18	14
PBANKA_080980	8	445083	446549	-	1467	3	3	2	1	31	12	31	36	53	40	23	21	28	29
PBANKA_080990	8	447093	449062	-	1970	4	2	7	2	69	20	145	128	155	135	71	51	15	21
PBANKA_081000	8	449910	451532	+	1623	29	36	3	1	37	12	79	38	70	48	42	25	29	39
PBANKA_081010	8	451627	453991	-	2365	20	23	0	3	20	8	47	45	45	44	43	31	22	3
PBANKA_081020	8	455276	457915	-	2640	3	9	3	3	7	10	48	36	57	37	50	28	21	4
PBANKA_081030	8	459686	461512	+	1827	3	4	0	0	1	1	5	5	17	14	9	9	5	4
PBANKA_081040	8	461916	463505	-	1590	1	1	2	0	1	0	6	2	17	14	11	10	1	3
PBANKA_081050	8	464035	465200	-	1166	18	20	4	2	117	71	154	197	121	136	58	60	428	619
PBANKA_081060	8	466635	470516	+	3882	30	48	9	20	275	114	859	637	1030	593	456	322	1953	1818
PBANKA_081070	8	472258	473247	+	990	0	0	0	0	0	1	47	33	45	32	31	16	4	4
PBANKA_081080	8	474627	476656	-	2030	71	89	0	1	15	0	30	29	160	83	98	68	15	4
PBANKA_081090	8	479956	482745	+	2790	100	192	0	2	21	10	55	40	101	58	124	105	60	61
PBANKA_081100	8	484264	485004	+	741	8	6	1	4	70	24	178	169	148	118	43	48	68	62
PBANKA_081110	8	486290	490381	+	4092	23	26	8	1	80	48	258	179	225	98	78	54	358	422
PBANKA_081120	8	490692	493952	-	3261	0	1	0	1	4	4	14	8	16	13	27	18	4	13
PBANKA_081130	8	494927	499506	-	4580	22	75	0	7	179	81	819	793	1198	838	614	520	294	301
PBANKA_081140	8	502356	509741	+	7386	139	204	9	12	158	62	780	547	2660	1793	2325	1999	3428	2972
PBANKA_081150	8	511596	512885	+	1290	0	4	0	0	12	5	71	43	51	33	16	21	1	5
PBANKA_081160	8	513628	516660	-	3033	8	6	1	2	44	6	88	74	228	141	137	104	17	14
PBANKA_081170	8	519200	520778	+	1579	58	80	0	2	14	15	48	70	58	73	74	94	7	9
PBANKA_081180	8	521389	523113	+	1725	1	0	0	0	0	0	4	2	18	9	8	5	4	2
PBANKA_081190	8	523894	525198	+	1305	16	15	3	2	42	24	156	121	133	78	64	63	61	55
PBANKA_081200	8	525581	527380	-	1800	88	117	0	1	41	14	205	201	376	236	146	110	15	17
PBANKA_081210	8	529348	531995	+	2648	37	90	0	0	22	12	131	113	262	179	201	140	31	19
PBANKA_081220	8	533986	536636	+	2651	10	23	0	2	16	4	139	117	309	227	772	895	168	185
PBANKA_081230	8	538467	539081	+	615	101	139	0	0	35	15	147	152	361	295	152	132	25	15
PBANKA_081240	8	540100	549724	+	9625	4	4	2	0	42	3	96	124	155	89	94	36	25	12
PBANKA_081250	8	550700	554463	-	3764	1	1	10	0	58	17	99	55	48	22	27	24	10	8
PBANKA_081260	8	555598	557019	-	1422	0	0	0	4	0	0	7	5	24	21	11	16	5	1
PBANKA_081270	8	559091	560320	+	1230	10	4	3	0	84	25	237	159	547	371	294	192	22	16
PBANKA_081280	8	560849	563683	+	2835	11	11	1	1	102	46	211	153	192	140	71	62	13	3
PBANKA_081290	8	563843	564619	-	777	6	4	0	2	29	14	92	59	53	40	26	17	2	5
PBANKA_081300	8	565730	567304	-	1575	4511	5849	14	10	265	123	609	660	742	557	475	445	567	708
PBANKA_081310	8	568533	573125	-	4593	267	351	3	7	99	36	350	235	586	383	252	148	38	28
PBANKA_081320	8	574100	575356	-	1257	2	4	4	0	33	6	77	65	78	52	32	24	11	2
PBANKA_081330	8	576609	577976	-	1368	7	19	2	0	5	6	36	8	122	84	65	53	9	2
PBANKA_081340	8	578868	580352	-	1485	36	36	0	1	50	16	159	157	161	69	74	53	18	17
PBANKA_081350	8	581531	583438	+	1908	76	80	7	5	137	56	278	221	312	224	72	114	39	39
PBANKA_081360	8	584261	587411	+	3151	3	1	1	0	2	0	14	20	25	28	38	24	14	4
PBANKA_081370	8	588030	588290	+	261	4	6	2	0	27	7	53	44	62	57	25	17	14	2
PBANKA_081380	8	588496	590220	-	1725	5	6	5	0	46	15	86	52	65	41	56	21	58	79
PBANKA_081390	8	591970	593083	+	1114	1	2	2	0	102	33	192	158	261	184	108	82	15	6
PBANKA_081400	8	594009	594966	-	958	12	9	6	5	71	33	137	132	118	120	83	106	1404	1771
PBANKA_081410	8	595716	598046	-	2331	1	0	2	1	42	12	118	96	78	58	41	34	9	3
PBANKA_081420	8	599897	600670	+	774	1	0	21	9	777	257	644	442	533	312	160	107	49	16
PBANKA_081430	8	601638	603700	-	2063	0	0	6	7	54	24	122	75	84	37	21	29	14	3
PBANKA_081440	8	604538	605253	-	716	14	15	0	5	94	33	139	113	222	156	140	122	19	22
PBANKA_081450	8	605962	607538	-	1577	1	1	0	0	23	8	78	70	101	44	46	29	8	2
PBANKA_081460	8	608184	611396	+	3213	2	4	0	0	25	6	93	51	89	54	32	27	16	4
PBANKA_081470	8	611930	613786	+	1857	12	24	0	0	80	22	175	154	169	133	74	52	14	17
PBANKA_081480	8	615516	615964	+	449	415	555	0	2	30	23	70	95	89	69	477	495	210	188
PBANKA_081490	8	616536	619390	-	2855	3	8	2	1	32	7	103	70	131	83	72	40	13	10
PBANKA_081500	8	620155	622449	+	2295	27	36	4	0	23	10	92	43	64	47	64	51	7	3
PBANKA_081510	8	622670	625846	-	3177	168	296	1	1	9	3	57	17	51	38	500	356	162	107
PBANKA_081520	8	627668	629262	-	1595	9	23	5	2	21	17	153	157	306	209	157	161	25	33
PBANKA_081530	8	631071	633421	-	2351	0	4	4	8	101	40	118	96	119	65	81	60	171	165
PBANKA_081540	8	635844	637186	+	1343	0	2	0	1	6	1	12	11	76	63	340	381	51	69
PBANKA_081550	8	637918	642524	-	4607	22	26	0	1	11	1	89	41	84	40	158	150	57	49
PBANKA_081560	8	644242	644715	+	474	70	78	3	1	25	7	34	27	47	27	47	66	10	14
PBANKA_081570	8	646583	648058	+	1476	1002	1099	26	39	557	215	716	654	598	404	313	270	42	29
PBANKA_081580	8	649110	649733	-	624	78	59	0	0	39	13	58	48	84	54	45	51	6	8
PBANKA_081590	8	651222	652715	+	1494	152	243	4	3	45	15	169	106	293	170	168	106	18	19
PBANKA_081600	8	653550	655187	-	1638	3	4	4	4	79	20	237	137	356	268	206	117	28	24
PBANKA_081610	8	657038	657941	-	904	7	5	6	7	92	54	186	168	217	189	73	92	45	35
PBANKA_081620	8	659661	660602	+	942	231	288	1	1	7	3	56	22	35	35	20	16	7	2
PBANKA_081630	8	660795	662858	-	2064	55	70	1	0	25	11	112	91	104	48	30	22	15	5
PBANKA_081640	8	663800	667699	-	3900	69	120	13	13	401	157	551	417	530	252	251	114	1526	1095
PBANKA_081650	8	670208	672271	+	2064	0	0	0	7	20	2	24	20	34	25	30	24	5	16
PBANKA_081660	8	672894	673598	+	705	1	2	4	3	63	14	106	83	91	70	78	61	218	214
PBANKA_081670	8	674482	675317	-	836	6	9	4	1	17	10	172	122	250	191	116	145	5	14
PBANKA_081680	8	676569	677222	+	654	88	136	2	0	6	2	18	14	39	21	26	22	13	7
PBANKA_081690	8	678479	678949	+	471	2	6	2	6	46	19	117	119	237	179	97	94	10	15
PBANKA_081700	8	679857	683958	-	4102	15	22	0	0	1	1	29	20	105	76	246	188	37	28
PBANKA_081710	8	686279	687344	+	1066	34	47	2	1	10	5	39	27	98	59	52	66	6	7
PBANKA_081720	8	688116	691238	+	3123	11	8	4	7	110	47	169	122	135	85	75	68	44	43
PBANKA_081730	8	691701	693342	-	1642	139	98	0	0	30	23	163	147	211	129	234	223	29	54
PBANKA_081740	8	695181	700838	+	5658	366	533	8	5	103	24	280	174	309	199	319	294	980	938
PBANKA_081750	8	701427	703195	-	1769	7	12	1	0	28	14	110	69	92	59	18	30	8	6
PBANKA_081760	8	703837	704499	-	663	5	2	0	0	45	19	63	60	46	39	39	25	19	21
PBANKA_081770	8	705882	706916	-	1035	476	798	2	6	23	14	115	47	94	82	148	114	983	1236
PBANKA_081780	8	711408	711554	+	147	24	31	2	1	59	22	88	93	112	97	45	46	10	9
PBANKA_081790	8	713003	713836	+	834	6	2	1	9	41	22	185	170	351	253	345	354	1266	1409
PBANKA_081800	8	714241	719769	-	5529	10	36	0	1	43	11	266	135	450	255	254	137	32	16
PBANKA_081810	8	721247	722929	-	1683	13	30	2	0	45	17	55	32	65	40	59	43	6	5
PBANKA_081820	8	723889	724963	+	1075	10	4	1	0	7	3	92	49	73	39	97	100	11	1
