Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_082350	8	905152	907191	+	2040	1063	383	1283	2526	298	608	805	512	971
PBANKA_082360	8	907699	909981	-	2283	1469	696	493	1656	227	656	1479	1072	2005
PBANKA_082370	8	911145	922529	-	11385	478	326	639	2180	773	2675	840	2111	1536
PBANKA_082380	8	923775	925113	-	1339	18	4	29	21	21	82	63	20	112
PBANKA_082390	8	926205	927212	-	1008	481	372	418	887	79	196	104	85	320
PBANKA_082400	8	927968	928663	-	696	60	18	15	18	20	24	367	146	157
PBANKA_082410	8	930030	932285	+	2256	217	135	103	144	38	58	186	160	423
PBANKA_082420	8	933126	935573	+	2448	79	68	34	44	43	49	1201	1209	932
PBANKA_082430	8	936522	939494	+	2973	1099	1301	493	1994	450	2002	1044	3170	1615
PBANKA_082440	8	942113	943107	+	995	714	236	36	39	1014	2015	8509	5959	522
PBANKA_082450	8	943756	944919	+	1164	44	12	33	45	53	152	203	80	846
PBANKA_082460	8	945224	946353	-	1130	111	12	77	138	66	108	252	114	162
PBANKA_082470	8	947203	949131	-	1929	505	104	885	1904	324	967	1572	749	1063
PBANKA_082480	8	951412	952875	-	1464	1514	565	794	1504	181	495	1014	390	2030
PBANKA_082490	8	955758	959186	+	3429	785	449	563	1784	389	894	1438	1420	2542
PBANKA_082500	8	960313	962103	-	1791	1587	1183	619	2517	161	390	379	311	5991
PBANKA_082510	8	963252	965897	+	2646	485	233	295	786	70	158	340	142	1364
PBANKA_082520	8	966456	967574	-	1119	221	93	84	330	91	230	728	454	498
PBANKA_082530	8	969746	971800	+	2055	794	498	348	1198	360	1161	589	595	2133
PBANKA_082540	8	972860	976700	-	3841	467	135	69	91	1353	3196	2138	1493	1142
PBANKA_082550	8	978382	983703	+	5322	492	562	68	103	403	983	8855	21659	1546
PBANKA_082560	8	984834	986564	+	1731	775	557	412	1073	221	650	723	330	1483
PBANKA_082570	8	987253	987985	+	733	386	82	16	8	196	512	6763	3650	678
PBANKA_082580	8	988707	990308	+	1602	226	23	32	18	136	256	1401	530	311
PBANKA_082590	8	990940	991998	-	1059	527	233	23	32	188	150	11693	8204	4902
PBANKA_082600	8	994331	995628	+	1298	1711	849	502	1480	601	2148	402	281	1366
PBANKA_082610	8	995801	997468	-	1668	512	130	236	716	171	647	82	64	596
PBANKA_082620	8	998167	999705	-	1539	271	75	391	991	198	606	1502	841	441
PBANKA_082630	8	1001856	1002764	+	909	59	20	234	331	61	144	505	176	170
PBANKA_082640	8	1003678	1004483	+	806	243	64	289	587	260	552	1081	379	736
PBANKA_082650	8	1005407	1006750	-	1344	1090	205	909	1739	786	2036	505	340	6660
PBANKA_082660	8	1009579	1013688	+	4110	104	93	92	123	132	255	800	896	980
PBANKA_082670	8	1015531	1016537	+	1007	20256	9292	4406	8076	1048	3333	1735	1218	1245
PBANKA_082680	8	1017887	1022245	+	4359	573	387	637	1303	214	351	2106	1814	1932
PBANKA_082690	8	1023312	1032107	-	8796	2401	3168	2495	6469	944	3323	1381	2070	622
PBANKA_082700	8	1036048	1036203	+	156	67	27	44	110	81	122	112	37	88
PBANKA_082710	8	1037609	1042819	+	5211	543	275	310	618	517	933	3464	2784	1384
PBANKA_082720	8	1043354	1044998	-	1645	1055	142	928	1848	1512	4942	217	140	289
PBANKA_082730	8	1046996	1051366	-	4371	169	192	164	312	129	312	353	1132	230
PBANKA_082740	8	1054376	1058623	+	4248	300	188	74	75	227	208	5754	8444	366
PBANKA_082750	8	1059231	1061861	+	2631	1722	1643	1291	3117	670	2290	168	514	233
PBANKA_082760	8	1061961	1065272	-	3312	300	184	318	745	392	1746	646	2420	234
PBANKA_082770	8	1066296	1067161	-	866	221	33	343	831	208	617	271	227	215
PBANKA_082780	8	1067922	1068558	+	637	134	25	157	357	198	585	520	253	76
PBANKA_082790	8	1069244	1069822	-	579	108	17	201	380	130	346	386	145	143
PBANKA_082800	8	1076771	1081052	+	4282	182	136	490	1183	265	445	2265	4714	474
PBANKA_082810	8	1082417	1084444	+	2028	229	77	167	341	641	927	2105	2078	370
PBANKA_082820	8	1084639	1087713	-	3075	282	87	76	99	338	391	2507	2255	771
PBANKA_082830	8	1088117	1089391	-	1275	72	5	20	9	98	155	724	155	373
PBANKA_082840	8	1091609	1093354	+	1746	872	308	341	764	1488	4373	2862	2083	905
PBANKA_082850	8	1094237	1095163	-	927	157	51	222	460	246	400	1516	765	269
PBANKA_082860	8	1096625	1097637	+	1013	332	50	487	1194	466	1316	992	466	255
PBANKA_082870	8	1098092	1099153	-	1062	259	56	426	931	345	1288	404	202	632
PBANKA_082880	8	1100605	1101503	+	899	79	35	109	115	236	330	1477	375	570
PBANKA_082890	8	1101920	1103044	-	1125	335	154	69	80	85	233	1617	1500	355
PBANKA_082900	8	1104954	1107294	-	2341	430	128	435	1178	99	277	878	503	999
PBANKA_082910	8	1108016	1109236	+	1221	643	169	609	1567	162	314	484	239	1027
PBANKA_082920	8	1110177	1110848	+	672	328	87	138	333	565	1077	368	171	834
PBANKA_082930	8	1111035	1111776	-	742	220	70	99	306	177	354	346	190	740
PBANKA_082940	8	1112580	1112906	-	327	180	41	63	155	33	91	494	120	220
PBANKA_082950	8	1114419	1118087	-	3669	981	408	559	1814	195	451	444	332	376
PBANKA_082960	8	1119420	1121222	+	1803	101	18	54	78	25	27	449	323	463
PBANKA_082970	8	1122095	1122700	+	606	1157	732	96	303	30	44	650	309	328
PBANKA_082980	8	1123395	1124824	+	1430	287	76	458	1051	204	609	1057	390	2517
PBANKA_082990	8	1126043	1127412	+	1370	143	24	142	352	74	188	994	314	418
PBANKA_083000	8	1128953	1130371	+	1419	2129	747	745	2048	363	1069	1250	498	813
PBANKA_083010	8	1131724	1133553	+	1830	331	51	310	1008	252	483	978	495	272
PBANKA_083020	8	1134874	1139786	+	4913	5307	1835	9134	15719	12168	48576	2123	2312	634
PBANKA_083030	8	1140064	1141057	-	994	483	206	708	1131	1168	2832	1373	731	112
PBANKA_083040	8	1142166	1143105	-	940	859	350	62	53	328	267	26758	11682	3329
PBANKA_083045	8	1144700	1145734	-	1035	130	29	301	775	153	512	1008	417	327
PBANKA_083050	8	1146343	1146639	-	297	33	6	83	191	25	134	176	55	65
PBANKA_083060	8	1147629	1149631	+	2003	140	11	173	245	192	359	350	102	118
PBANKA_083070	8	1150222	1151796	+	1575	229	142	145	347	73	105	3330	1938	320
PBANKA_083080	8	1151865	1155098	-	3234	864	508	1183	2678	227	874	645	429	1555
PBANKA_083090	8	1155683	1158445	-	2763	261	80	46	27	164	238	3285	1130	210
PBANKA_083100	8	1161322	1166697	+	5376	10709	6776	170	117	63124	158409	1923	2858	2391
PBANKA_083110	8	1167888	1170950	+	3063	1081	569	578	1809	636	1106	2063	1599	1941
PBANKA_083120	8	1171337	1175237	-	3901	675	441	227	377	3091	7849	1452	2514	700
PBANKA_083130	8	1176747	1179157	-	2411	622	410	406	1111	270	837	378	312	834
PBANKA_083140	8	1179776	1181325	+	1550	196	76	244	500	57	178	438	221	500
PBANKA_083150	8	1182791	1195621	+	12831	353	177	2050	5005	453	1432	769	1868	330
PBANKA_083160	8	1199988	1201250	-	1263	80	43	18	17	65	49	1622	1270	83
PBANKA_083170	8	1202803	1203492	-	690	47	13	106	193	47	92	477	135	317
PBANKA_083180	8	1204473	1206863	-	2391	395	171	326	739	201	441	916	433	739
PBANKA_083190	8	1208508	1210148	+	1641	1654	1084	472	1586	227	573	699	490	16275
PBANKA_083200	8	1210682	1211368	+	687	249	107	157	349	44	166	1121	478	435
PBANKA_083210	8	1212558	1213850	+	1293	257	153	18	24	121	660	111	127	782
PBANKA_083220	8	1215474	1216895	+	1422	2058	880	1278	5536	533	2968	192	237	7139
PBANKA_083230	8	1217201	1218180	-	980	192	32	143	213	154	221	535	175	957
PBANKA_083240	8	1220183	1221060	+	878	123	26	37	66	105	187	1354	488	6375
PBANKA_083250	8	1221670	1223877	+	2208	184	77	204	319	168	510	1384	1614	1560
PBANKA_083260	8	1224348	1225175	-	828	521	60	703	1032	214	609	242	106	103
PBANKA_083270	8	1226541	1227762	-	1222	63	10	10	5	61	83	655	169	252
PBANKA_083280	8	1229564	1230575	+	1012	330	197	230	311	1063	1971	142	206	735
PBANKA_083290	8	1230728	1234135	-	3408	883	413	541	1065	2864	6341	409	549	1150
PBANKA_083300	8	1236658	1237867	+	1210	2020	389	1192	1211	3452	8364	1850	795	2760
PBANKA_083310	8	1238711	1240192	-	1482	1194	288	1175	2241	214	408	740	357	943
PBANKA_083320	8	1241468	1242824	-	1357	723	176	460	1202	589	1844	1183	790	1685
PBANKA_083330	8	1242833	1245272	-	2440	420	113	122	225	528	1452	1174	709	1383
PBANKA_083340	8	1246042	1246798	-	757	398	107	410	841	348	637	340	155	1110
PBANKA_083350	8	1247701	1250565	-	2865	370	306	319	934	163	401	266	174	1650
PBANKA_083360	8	1250998	1255243	-	4246	1219	589	809	2038	1093	3254	1003	639	2962
PBANKA_083370	8	1256980	1257630	-	651	166	28	39	102	62	88	639	209	835
PBANKA_083380	8	1259035	1261212	+	2178	266	117	251	594	246	605	632	402	304
PBANKA_083390	8	1262045	1264773	+	2729	289	82	296	732	128	295	656	823	346
PBANKA_083400	8	1264968	1266604	-	1637	274	83	388	675	251	510	687	403	444
PBANKA_083410	8	1267238	1269913	+	2676	104	45	161	348	160	470	842	1226	1220
PBANKA_083420	8	1270568	1271380	+	813	44	12	136	412	42	133	342	228	422
PBANKA_083430	8	1271788	1275516	-	3729	418	161	671	1796	458	1795	1059	1180	527
PBANKA_083440	8	1276747	1278186	-	1440	1126	321	1156	2438	697	1896	1724	1225	1048
PBANKA_083450	8	1279882	1280692	-	811	50	7	51	75	62	85	439	152	385
PBANKA_083460	8	1281435	1283555	+	2121	609	231	327	658	324	686	1269	1044	1709
PBANKA_083470	8	1283624	1284761	-	1138	834	395	469	1013	329	1050	698	402	1370
PBANKA_083480	8	1285541	1287202	-	1662	277	126	165	343	93	195	679	203	891
PBANKA_083490	8	1288247	1291195	+	2949	797	356	789	1983	304	897	932	746	1074
PBANKA_083500	8	1291462	1291908	-	447	37	19	99	186	61	95	240	114	77
PBANKA_083510	8	1292895	1293311	+	417	73	8	161	338	143	377	224	88	103
PBANKA_083520	8	1294218	1294853	+	636	235	32	714	1382	371	1114	492	265	504
PBANKA_083530	8	1295211	1296137	-	927	747	286	554	1149	257	602	1099	590	1890
PBANKA_083540	8	1297904	1298788	+	885	194	84	36	72	320	132	1994	716	675
PBANKA_083550	8	1299810	1301382	+	1573	1827	451	472	1775	1282	3869	7062	6876	1790
PBANKA_083560	8	1303615	1305434	+	1820	356	77	104	89	1570	2617	1010	329	155
PBANKA_083570	8	1306142	1307707	-	1566	285	183	124	278	171	360	173	93	452
PBANKA_083580	8	1308419	1308997	-	579	374	138	359	512	148	380	202	83	1055
PBANKA_083590	8	1309115	1309333	-	219	217	73	168	417	94	268	104	45	600
PBANKA_083600	8	1310670	1314164	-	3495	488	330	782	1724	438	1064	430	410	478
PBANKA_083610	8	1315137	1315870	+	734	217	71	134	243	141	248	159	61	184
PBANKA_083620	8	1316789	1319103	+	2315	1375	893	903	1922	361	390	175	121	337
PBANKA_083630	8	1320157	1325058	-	4902	1456	380	2280	4071	2780	6463	1988	1050	339
PBANKA_083640	8	1327960	1328545	+	586	143	26	612	1273	62	249	105	20	19
PBANKA_083650	8	1329883	1330551	+	669	175	103	85	137	16	44	277	132	19
PBANKA_083660	8	1334706	1335367	+	662	303	136	79	185	164	170	52	26	51
PBANKA_083670	8	1336776	1338691	-	1916	447	169	425	699	373	918	277	75	123
PBANKA_083680	8	1339963	1341696	-	1734	1533	1283	1558	4035	142	663	467	601	134
PBANKA_083690	8	1349405	1350666	+	1262	39	17	16	29	8	8	328	91	11
PBANKA_083700	8	1354511	1355637	-	1127	56	17	16	26	6	7	303	91	12
PBANKA_083710	8	1358834	1359508	-	675	136	0	7	0	5	0	20	6	40
PBANKA_090005	9	76	745	-	670	36	9	3	6	2	1	10	2	6
PBANKA_090010	9	2127	2903	+	777	27	12	9	2	0	1	364	202	12
PBANKA_090020	9	6902	9594	-	2693	114	103	26	85	7	6	13	10	25
PBANKA_090030	9	12558	14612	-	2055	1550	809	121	401	42	60	242	152	213
PBANKA_090040	9	17246	18518	-	1273	151	52	47	177	5	50	80	65	31
PBANKA_090050	9	21304	22395	-	1092	124	53	32	119	7	27	129	78	44
PBANKA_090060	9	24999	26149	-	1151	84	27	44	76	4	20	275	156	20
PBANKA_090070	9	29231	31734	-	2504	87	60	24	37	29	21	31	24	59
PBANKA_090080	9	34405	42862	+	8458	297	1049	260	1047	1208	4647	180	925	189
PBANKA_090090	9	45554	47440	+	1887	58	158	34	163	114	520	54	126	35
PBANKA_090100	9	48717	50336	+	1620	848	266	471	918	184	307	1221	494	287
PBANKA_090110	9	53413	57360	+	3948	359	144	622	1207	725	2757	336	443	179
PBANKA_090120	9	58743	59396	+	654	114	21	222	349	189	449	596	208	79
PBANKA_090130.2	9	60276	66217	-	5942	15	7	8	63	9	36	57	95	33
PBANKA_090130.1	9	60481	66217	-	5737	0	0	0	0	0	0	0	0	0
PBANKA_090140	9	67417	68142	-	726	271	58	614	1167	255	882	848	407	296
PBANKA_090150	9	69613	71900	+	2288	305	40	261	704	170	659	318	165	158
PBANKA_090160	9	72595	75639	+	3045	212	109	324	600	106	188	230	90	116
PBANKA_090170	9	76439	76919	+	481	98	33	157	269	129	326	600	254	113
PBANKA_090180	9	77557	80703	-	3147	288	172	1085	3533	1382	4211	186	632	181
PBANKA_090190	9	82740	91280	-	8541	714	1656	494	1372	1440	3202	7291	59148	232
PBANKA_090200	9	93815	94757	+	943	47	10	4	2	92	153	647	155	63
PBANKA_090210	9	98580	108512	+	9933	171	219	183	321	88	153	306	246	181
PBANKA_090220	9	109174	110617	-	1444	277	31	198	319	296	507	1370	295	183
PBANKA_090230	9	112889	117189	+	4301	24	55	88	152	123	154	573	1045	53
PBANKA_090240	9	118191	121847	+	3657	40	86	159	198	213	195	558	1691	101
PBANKA_090250	9	122703	125950	+	3248	110	65	50	63	118	156	981	792	76
PBANKA_090260	9	126525	129768	-	3244	582	410	416	1705	876	3397	1257	2857	1022
PBANKA_090270	9	131647	132561	-	915	51	9	4	7	30	27	718	220	17
PBANKA_090280	9	134546	135611	+	1066	53	26	9	5	58	142	623	591	431
PBANKA_090290	9	137091	137704	+	614	39	23	62	92	61	76	136	61	57
PBANKA_090300	9	138153	139695	+	1543	1049	382	230	727	752	1305	26054	9987	902
PBANKA_090310	9	140881	142869	+	1989	1262	967	540	1574	163	328	1223	1061	2389
PBANKA_090315	9	143132	145405	-	2274	144	34	63	71	78	73	1157	532	506
PBANKA_090320	9	146839	149652	+	2814	258	253	248	586	61	156	665	414	774
PBANKA_090330	9	149901	151028	-	1128	96	28	33	95	61	207	462	449	338
PBANKA_090340	9	152778	155190	+	2413	1664	576	547	1467	920	1712	989	684	1999
PBANKA_090350	9	155364	157894	-	2531	261	78	176	440	317	911	464	263	385
PBANKA_090360	9	160512	163406	+	2895	1216	194	1833	3838	697	2025	1463	918	374
PBANKA_090370	9	164159	164827	+	669	249	41	414	950	330	612	1429	433	294
PBANKA_090380	9	168695	171592	+	2898	1524	1372	164	266	3926	7385	27435	41440	2625
PBANKA_090390	9	174480	177419	+	2940	634	250	702	1204	852	1939	350	259	316
PBANKA_090400	9	178209	180633	+	2425	259	82	67	148	271	349	2021	766	878
PBANKA_090410	9	181624	182782	+	1159	1001	267	375	607	1199	2347	701	354	3584
PBANKA_090420	9	183446	184924	-	1479	567	387	123	333	224	308	8398	6993	306
PBANKA_090430	9	185844	187141	+	1298	94	26	293	374	86	117	1276	356	116
PBANKA_090440	9	187532	188455	-	924	336	151	194	493	76	271	434	256	540
PBANKA_090450	9	189905	191002	-	1098	280	57	355	768	194	495	435	247	885
PBANKA_090460	9	192101	195676	-	3576	360	266	122	234	104	201	2969	2998	1333
PBANKA_090470	9	197669	198080	+	412	4355	969	2412	3070	347	839	1766	652	4004
PBANKA_090480	9	198834	199806	+	973	795	223	61	151	76	137	1129	484	227
PBANKA_090490	9	200249	200878	+	630	245	65	200	364	72	144	399	138	110
PBANKA_090500	9	201372	201853	-	482	2808	1090	1443	2496	276	693	670	230	2461
PBANKA_090510	9	203319	204592	+	1274	117	46	182	407	78	181	251	141	243
PBANKA_090520	9	205003	207360	-	2358	398	92	497	1020	651	821	1351	877	1177
PBANKA_090530	9	208560	211740	-	3181	115	18	26	25	118	95	1616	680	1434
PBANKA_090540	9	212374	213090	+	717	64	10	7	8	30	20	884	358	80
PBANKA_090550	9	213805	216449	+	2645	106	40	37	42	129	198	751	566	1771
PBANKA_090560	9	216950	218270	-	1321	3745	1557	1573	4679	325	1060	4616	2135	6611
PBANKA_090570	9	220089	221093	+	1005	479	222	278	493	80	116	339	205	598
PBANKA_090580	9	221931	223065	-	1135	1200	297	430	1058	583	1717	864	436	1544
PBANKA_090590	9	227028	231317	+	4290	937	1132	166	222	1002	1564	15884	40699	356
PBANKA_090600	9	232055	233101	-	1047	26	8	29	39	49	59	207	95	176
PBANKA_090610	9	234079	235278	-	1200	67	43	23	17	199	378	276	160	140
PBANKA_090620	9	236429	237256	-	828	746	218	402	978	226	791	804	432	532
PBANKA_090630	9	238256	239860	+	1605	436	189	204	443	93	327	198	138	411
PBANKA_090640	9	241022	241716	+	695	4915	2160	1674	3016	368	981	1109	475	1591
PBANKA_090650	9	242895	243700	+	806	10250	4344	2056	6221	596	2799	1514	744	3900
PBANKA_090660	9	245414	247055	+	1642	1186	633	355	854	202	353	861	646	1068
PBANKA_090670	9	247678	252540	-	4863	708	371	763	2253	919	3020	2234	2269	1884
PBANKA_090680	9	254521	255480	+	960	32	7	16	19	16	12	312	130	1794
PBANKA_090690	9	258304	265314	+	7011	1955	3564	2598	9103	1348	6464	1848	4534	1012
PBANKA_090700	9	266211	268109	-	1899	170	43	136	363	68	72	1039	998	265
PBANKA_090710	9	269462	271069	+	1608	684	383	45	55	327	245	20223	16089	468
PBANKA_090720	9	273694	275833	+	2140	564	110	72	51	1109	2360	1355	678	477
PBANKA_090730	9	276435	277805	-	1371	669	141	484	1775	470	1954	788	591	186
PBANKA_090740	9	278470	279240	+	771	104	26	64	75	91	178	579	312	89
PBANKA_090750	9	279520	281989	-	2470	184	51	29	27	94	88	1763	738	196
PBANKA_090760	9	282442	283790	-	1349	97	15	56	58	130	301	612	156	138
PBANKA_090770	9	285003	288004	+	3002	577	257	120	188	1117	4307	1103	1814	391
PBANKA_090780	9	289132	289649	+	518	91	20	156	196	153	319	397	156	114
PBANKA_090790	9	290509	296991	-	6483	961	2155	177	264	773	1252	11387	75007	276
PBANKA_090800	9	298288	300708	-	2421	147	144	960	3537	427	1668	306	894	176
PBANKA_090810	9	302979	308882	+	5904	173	100	1054	2390	262	838	864	1451	347
PBANKA_090820	9	309337	311439	-	2103	761	444	323	1100	199	605	714	527	2032
PBANKA_090830	9	313678	319536	+	5859	805	1619	1045	3236	363	1278	684	1637	679
PBANKA_090840	9	321494	326092	+	4599	39	142	129	98	94	166	359	938	167
PBANKA_090850	9	326460	331900	-	5441	186	158	99	75	217	302	1158	2954	149
PBANKA_090860	9	333071	333731	-	661	23	11	10	9	125	180	411	71	531
PBANKA_090870	9	335329	336423	-	1095	156	43	332	698	265	750	1228	654	363
PBANKA_090880	9	337846	339215	+	1370	1000	220	568	1644	898	3422	3577	2286	1063
PBANKA_090890	9	340755	341584	+	830	406	99	314	470	167	283	862	376	2075
PBANKA_090900	9	342335	344424	-	2090	63	10	66	99	61	69	247	77	207
PBANKA_090910	9	345227	346198	-	972	264	84	338	548	120	240	426	127	60
PBANKA_090920	9	347221	353328	+	6108	275	137	635	1301	324	1088	689	773	429
PBANKA_090930	9	354411	355955	+	1545	102	23	178	251	198	362	267	254	76
PBANKA_090940	9	356540	358324	-	1785	92	20	24	16	78	98	1267	657	1104
PBANKA_090950	9	360272	362715	+	2444	106	36	47	40	179	94	1927	1084	588
PBANKA_090960	9	370561	377641	+	7081	1701	3769	2794	7384	624	1861	1532	4074	251
PBANKA_090970	9	379084	380368	+	1285	217	93	223	325	54	78	297	106	56
PBANKA_090980	9	380976	385418	-	4443	103	42	562	1423	55	222	159	372	1895
PBANKA_090990	9	390358	396137	+	5780	1171	778	983	2232	601	1846	1108	842	799
PBANKA_091000	9	397359	402995	+	5637	902	1461	1003	2927	1209	2216	1194	3609	663
PBANKA_091010	9	404056	405913	+	1858	848	245	449	1078	303	955	371	214	223
PBANKA_091020	9	407007	409370	-	2364	1218	345	2122	6684	546	2503	1172	1232	1010
PBANKA_091030	9	413895	425474	+	11580	533	379	282	185	3304	9923	1129	3053	132
PBANKA_091040	9	426810	427241	+	432	39	9	32	65	18	24	30	30	10
PBANKA_091050	9	427651	428351	-	701	3	0	11	3	21	6	20	5	5
PBANKA_091060	9	428790	429167	-	378	87	34	73	133	65	187	179	91	125
PBANKA_091070	9	430035	437906	-	7872	238	358	127	112	3284	9064	342	1574	267
PBANKA_091080	9	439222	441700	-	2479	66	35	32	45	57	115	494	521	97
PBANKA_091090	9	443475	444091	+	617	71	10	5	3	45	66	720	419	715
PBANKA_091100	9	444956	447133	-	2178	68	34	14	11	46	68	881	550	115
PBANKA_091110	9	447772	449144	+	1373	85	24	17	18	32	56	805	415	53
PBANKA_091120	9	449943	450624	+	682	149	27	221	320	238	509	253	68	264
PBANKA_091130	9	451569	452849	+	1281	428	137	458	941	75	223	92	32	70
PBANKA_091140	9	454769	456715	+	1947	1157	578	793	1783	232	606	507	413	230
PBANKA_091150	9	458853	460193	+	1341	128	60	41	59	571	950	1220	1013	109
PBANKA_091160	9	460686	461582	-	897	147	38	177	523	167	472	688	356	119
PBANKA_091170	9	463266	467094	-	3829	605	468	292	589	1154	1987	3355	3704	1952
PBANKA_091180	9	470859	472583	+	1725	1065	433	349	883	253	732	652	411	1395
PBANKA_091190	9	473834	475795	-	1962	451	116	582	1356	560	923	180	137	228
PBANKA_091200	9	476530	479604	-	3075	2633	3588	1073	4943	281	954	873	1879	3387
PBANKA_091210	9	484699	486614	+	1916	2718	732	1410	3294	1611	4500	2285	906	1165
PBANKA_091220	9	489350	491749	+	2400	983	610	891	2074	139	453	414	367	180
PBANKA_091230	9	492359	495649	-	3291	2359	2888	3275	9778	684	2801	495	1393	618
PBANKA_091240	9	497929	500456	+	2528	608	498	50	57	1058	1796	1944	1482	348
PBANKA_091250	9	500836	502635	-	1800	443	319	32	39	400	489	10652	8685	117
PBANKA_091260	9	503559	513589	-	10031	432	636	661	1193	1220	4974	801	3326	121
PBANKA_091270	9	516966	519360	+	2395	945	235	579	1422	829	1791	841	333	321
PBANKA_091280	9	520149	520592	-	444	84	31	60	213	25	80	132	94	872
PBANKA_091290	9	521381	521854	+	474	449	209	182	580	107	301	439	238	2729
PBANKA_091300	9	522144	527754	-	5611	292	150	481	819	269	652	1191	1996	399
PBANKA_091310	9	528698	530310	+	1613	71	26	182	325	62	112	633	273	106
PBANKA_091320	9	534155	535402	+	1248	587	142	345	753	344	761	715	369	289
PBANKA_091330	9	536343	539541	+	3199	171	74	338	667	174	628	170	187	235
PBANKA_091340	9	540711	542444	+	1734	3074	1431	2543	4393	1035	1725	569	365	619
PBANKA_091350	9	543561	545190	-	1630	68	5	265	409	86	212	35	17	35
PBANKA_091360	9	545819	547681	-	1863	99	42	26	34	52	85	841	658	33
PBANKA_091370	9	548759	550243	-	1485	662	292	554	1584	261	1069	318	218	564
PBANKA_091380	9	551621	556133	+	4513	1973	1042	992	2247	311	1034	493	472	965
PBANKA_091390	9	557309	562102	-	4794	836	452	545	1521	1933	5412	961	1535	645
PBANKA_091400	9	563586	564713	+	1128	338	117	306	587	309	610	200	173	192
PBANKA_091410	9	565037	571324	-	6288	326	360	383	996	1556	5530	669	2359	228
PBANKA_091420	9	572921	578455	-	5535	1976	2754	924	2423	458	873	625	1012	1439
