"Geneid" "Chr" "Start" "End" "Strand" "Length" "SRR1571697" "SRR1571698" "SRR1571699" "SRR1571700" "SRR1571701" "SRR1571702" "SRR1571703" "SRR1571704" "SRR1571705" "SRR1571706" "SRR1571707" "SRR1571708" "SRR1571709" "SRR1571710" "SRR1571711" "SRR1571712" "SRR1571713" "SRR1571714" "SRR1571715" "SRR5298122" "SRR5298123" "SRR5298124" "SRR5298125" "SRR5298126" "SRR5298127" "SRR5298128" "SRR5298129" "SRR5298130" "SRR5298131" "SRR5298132" "SRR5298133" "SRR5298134" "SRR5298135"
"PVX_114920" "11" 521906 523224 "+" 1319 97 79 133 71 31 46 51 137 129 81 202 45 24 42 82 172 158 177 32 507 609 1229 1462 373 437 996 1155 412 489 328 384 10 24
"PVX_114922" "11" 511491 521238 "+" 9748 942 641 848 228 71 115 221 1025 1045 612 859 102 59 202 497 834 839 980 144 4051 4396 6559 7192 3198 3404 4706 5134 3151 3429 2721 2897 127 248
"PVX_114925" "11" 507140 510382 "+" 3243 169 135 155 60 74 118 113 229 153 94 179 78 60 142 219 292 238 284 37 1423 1522 3879 4557 1090 1234 2664 2945 1092 1212 983 948 46 66
"PVX_114930" "11" 503248 506023 "+" 2776 63 95 287 206 117 172 347 143 90 131 344 82 83 157 296 319 335 344 50 1058 1239 3155 3607 788 935 2165 2447 837 916 670 824 31 57
"PVX_114935" "11" 499701 502703 "-" 3003 243 250 313 76 38 74 146 369 390 256 346 44 36 95 209 312 342 335 54 1277 1360 2356 2681 913 980 1605 1771 1017 1107 878 990 117 64
"PVX_114940" "11" 494563 496663 "+" 2101 1200 887 1087 706 806 986 664 1966 1794 930 1652 638 470 1044 1269 1972 2028 2224 328 897 1039 2835 3127 712 821 1855 2069 686 755 546 645 28 51
"PVX_114945" "11" 490342 491276 "-" 935 27 7 29 18 20 60 101 24 27 25 50 15 17 43 101 69 77 80 10 415 482 847 964 289 300 607 684 332 356 247 300 14 25
"PVX_114950" "11" 474310 480324 "-" 6015 393 1509 4226 1865 1843 1858 1804 1780 1482 2287 3878 1473 1010 1445 2344 4281 4104 4461 697 2536 2636 3606 3867 1777 1922 2637 2732 2034 2051 1566 1626 57 111
"PVX_114955" "11" 461952 471731 "-" 9780 138 98 185 543 749 600 668 644 152 79 626 458 310 407 889 928 940 1001 177 3513 3951 5416 5858 2718 2829 3651 3780 3022 3177 2418 2582 82 155
"PVX_114960" "11" 459813 460727 "-" 915 8 2 7 32 99 92 51 83 12 4 26 54 41 46 74 90 88 101 19 371 451 1096 1251 298 346 652 844 305 328 265 341 9 21
"PVX_114965" "11" 452080 458333 "-" 6254 288 313 402 255 102 140 178 457 454 332 600 152 68 123 334 514 535 560 95 2690 2813 3997 4308 2074 2251 2597 2883 2188 2284 1836 1982 61 145
"PVX_114970" "11" 450797 451776 "+" 980 44 134 272 145 42 67 140 130 196 193 335 50 29 68 100 254 242 254 41 383 440 1102 1464 305 361 751 914 327 372 232 289 20 41
"PVX_114975" "11" 447703 449378 "+" 1676 202 123 134 51 87 219 245 241 183 93 124 57 76 228 302 314 269 303 47 641 690 1903 2255 521 584 1263 1489 471 610 463 468 14 40
"PVX_114977" "11" 445244 446881 "+" 1638 86 81 132 84 28 29 35 190 146 96 181 47 11 35 44 145 125 138 25 561 704 1588 1920 439 480 1035 1234 460 520 420 431 22 30
"PVX_114980" "11" 442927 444045 "+" 1119 18 24 43 5 9 15 19 46 51 34 34 2 3 7 18 41 50 59 5 537 600 1336 1507 387 437 793 989 400 478 343 349 15 22
"PVX_114985" "11" 441003 442286 "-" 1284 101 82 137 38 20 38 60 131 117 87 93 18 9 35 79 128 134 122 16 490 637 1307 1572 357 450 957 1136 452 467 320 431 15 21
"PVX_114990" "11" 428112 439718 "-" 11607 254 63 93 74 147 448 1044 161 158 72 129 63 103 360 862 438 486 472 72 4460 4907 6809 7499 3449 3707 5057 5585 3535 3890 2869 3230 389 261
"PVX_114995" "11" 420690 425531 "+" 4842 588 401 696 414 389 515 814 944 688 444 979 331 246 478 900 1098 1095 1191 180 1934 2171 3750 4551 1461 1592 2762 3263 1436 1690 1224 1412 59 85
"PVX_115000" "11" 411123 414920 "-" 3798 1926 2187 3212 1899 1082 754 582 4015 3565 2520 3811 1037 566 611 989 3727 3826 3987 592 1683 1803 3531 3638 1348 1373 2420 2538 1358 1435 1203 1299 47 110
"PVX_115005" "11" 406144 410153 "+" 4010 865 464 536 198 135 157 219 1319 880 396 573 136 84 180 336 626 660 699 100 1314 1579 3314 4132 1039 1246 2302 2667 1076 1275 855 1078 41 91
"PVX_115010" "11" 400440 402753 "+" 2314 184 102 57 14 12 17 34 223 156 66 50 12 7 28 54 103 104 112 22 942 1127 2062 2268 728 822 1508 1677 740 811 664 682 35 58
"PVX_115015" "11" 393327 396525 "-" 3199 561 545 941 714 875 882 597 1417 840 607 1373 660 473 761 834 1733 1647 1812 282 1150 1272 1938 2312 858 904 1427 1513 950 1044 722 748 25 52
"PVX_115020" "11" 383886 391053 "-" 7168 552 537 829 585 530 574 517 972 806 537 1177 396 267 436 712 1233 1283 1379 207 2634 2731 4623 5057 1880 2071 3191 3410 2098 2194 1669 1910 98 104
"PVX_115025" "11" 380885 383057 "-" 2173 271 61 80 53 69 347 975 176 150 85 107 53 80 278 809 376 370 393 62 808 947 2258 2674 575 695 1543 1734 604 761 558 690 48 43
"PVX_115030" "11" 379654 380742 "+" 1089 23 8 2 11 29 109 118 20 21 5 26 19 32 60 108 84 64 92 20 442 444 1011 1127 332 341 726 769 313 340 276 330 9 16
"PVX_115040" "11" 374668 375069 "+" 402 45 52 123 51 28 62 107 63 66 81 120 22 17 44 108 122 138 113 16 179 236 603 676 149 211 389 514 140 166 124 142 7 16
"PVX_115045" "11" 371726 373274 "-" 1549 79 110 226 139 92 144 173 193 158 143 351 99 60 113 197 303 327 296 42 708 832 1645 1836 533 572 1053 1185 503 621 429 533 31 29
"PVX_115050" "11" 362229 369962 "-" 7734 776 213 464 1591 4532 7393 6169 3027 564 274 1712 2158 2465 6073 6886 6256 5964 6317 989 3194 3472 6421 6958 2542 2613 4505 4780 2650 2885 2125 2306 119 150
"PVX_115055" "11" 359826 361322 "+" 1497 200 388 903 528 343 755 931 476 669 608 1291 322 180 555 653 1189 1204 1265 207 643 665 1464 1759 475 513 1026 1177 517 539 401 457 20 49
"PVX_115060" "11" 356276 356875 "-" 600 36 79 201 162 116 103 112 148 116 129 329 130 55 66 123 262 269 294 61 236 289 607 766 161 199 414 552 210 243 159 191 6 14
"PVX_115063" "11" 353258 355301 "+" 2044 64 23 21 14 14 53 126 35 20 17 26 8 17 52 126 65 67 59 11 850 986 2100 2541 626 740 1375 1710 675 796 512 600 28 38
"PVX_115065" "11" 349328 351541 "+" 2214 367 216 354 187 172 186 334 620 478 250 506 139 111 187 366 575 553 596 101 925 1118 2465 2793 678 812 1636 1826 813 871 670 712 37 59
"PVX_115070" "11" 347463 349277 "-" 1815 244 112 208 94 68 110 124 335 212 125 297 79 56 94 214 316 278 320 35 785 885 2396 2714 629 731 1616 1704 635 746 525 575 22 36
"PVX_115075" "11" 338725 345120 "-" 6396 1560 688 783 442 587 953 1012 1805 1252 533 1018 383 366 943 1652 1629 1605 1720 268 2401 2630 2712 3030 1826 2005 1892 2161 2070 2105 1611 1784 85 124
"PVX_115080" "11" 334665 337254 "-" 2590 3 74 191 75 20 45 22 32 75 103 223 34 12 24 39 157 141 155 25 1132 1180 2375 2580 823 868 1542 1682 886 907 754 787 43 51
"PVX_115085" "11" 332985 334127 "-" 1143 391 132 211 78 120 478 1284 318 281 164 247 92 148 550 1420 685 643 699 109 470 524 1464 1671 375 393 961 1067 392 379 306 342 18 28
"PVX_115090" "11" 325227 329462 "-" 4236 19 269 820 501 294 285 226 230 269 478 1098 277 179 173 351 861 793 806 138 1717 1872 3686 3928 1259 1406 2524 2614 1414 1470 1180 1240 68 103
"PVX_115095" "11" 316496 323161 "-" 6666 121 64 205 680 496 291 296 500 99 60 713 389 195 212 289 672 642 746 123 3120 3280 4411 4694 2358 2431 2999 3254 2374 2507 1989 2183 127 135
"PVX_115100" "11" 310855 315543 "-" 4689 460 166 240 122 151 571 1720 400 378 220 394 142 204 870 2415 934 877 980 153 1843 2077 4503 4689 1410 1519 2968 3262 1558 1644 1228 1339 88 95
"PVX_115105" "11" 307273 310494 "-" 3222 162 113 125 26 22 17 36 184 207 102 101 14 16 32 80 146 123 151 24 1347 1476 3337 3627 978 1107 2323 2476 1096 1098 922 974 39 60
"PVX_115110" "11" 302708 306496 "-" 3789 164 188 390 168 61 54 77 259 300 277 462 118 40 63 133 366 389 375 59 1727 1789 4128 4625 1317 1301 2919 3153 1314 1425 1120 1275 44 74
"PVX_115115" "11" 301588 303167 "+" 1580 10 39 85 18 8 10 11 33 52 66 111 17 5 16 30 57 65 76 13 576 677 1414 1650 412 563 1035 1202 521 578 443 460 28 31
"PVX_115120" "11" 299859 301603 "-" 1745 7 63 129 31 10 15 16 56 108 103 116 17 14 22 30 100 96 92 15 805 823 2033 2159 629 694 1231 1493 554 684 541 543 19 34
"PVX_115125" "11" 296663 299239 "+" 2577 15 23 70 28 16 17 14 33 27 42 69 16 8 10 18 55 56 56 9 38 58 68 182 22 36 42 98 31 56 21 42 6 26
"PVX_115130" "11" 292548 294765 "-" 2218 48 113 241 126 107 61 68 160 161 143 266 102 45 53 106 266 220 269 36 965 1054 1845 2103 709 770 1255 1372 801 831 608 629 33 29
"PVX_115135" "11" 290580 291459 "+" 880 114 112 223 94 29 32 46 243 203 121 253 39 15 42 77 190 184 199 21 338 355 1021 1020 263 282 574 655 269 331 223 246 9 16
"PVX_115140" "11" 287828 290189 "-" 2362 87 117 252 110 45 28 38 149 199 149 307 52 24 35 70 224 252 269 39 872 1038 1709 1873 698 789 1158 1337 765 812 586 643 49 52
"PVX_115145" "11" 282784 286635 "-" 3852 59 34 68 24 53 112 194 74 79 37 50 17 23 76 167 118 130 104 31 1579 1815 4025 4700 1171 1334 2900 3226 1297 1398 1008 1195 43 117
"PVX_115155" "11" 279137 280942 "-" 1806 979 854 1898 2183 1179 630 552 3294 1664 1200 4164 1537 562 491 613 3062 3256 3298 516 812 884 2306 2472 596 651 1486 1546 637 658 523 524 13 34
"PVX_115160" "11" 274386 276935 "-" 2550 143 99 231 180 106 83 111 306 206 165 370 109 65 92 181 327 357 343 50 1069 1280 2151 2483 851 840 1392 1662 914 1036 762 829 34 54
"PVX_115165" "11" 270454 272775 "-" 2322 3 3 2 221 199 94 39 224 1 4 151 153 81 52 30 218 187 205 33 891 955 2039 2337 642 730 1548 1663 706 819 666 668 40 32
"PVX_115170" "11" 263946 269459 "+" 5514 412 319 594 384 311 241 250 877 589 405 905 303 205 264 392 825 830 874 135 2165 2359 3574 3942 1695 1786 2421 2690 1775 1884 1396 1569 311 126
"PVX_115175" "11" 258526 261909 "+" 3384 348 241 373 149 79 114 211 335 368 223 327 74 57 126 301 436 430 451 78 1472 1628 2026 2250 1133 1238 1504 1608 1196 1263 970 1038 47 67
"PVX_115180" "11" 245542 255756 "-" 10215 1232 865 1299 319 129 366 678 1585 1527 990 1336 191 162 547 1119 1463 1397 1526 236 4410 4658 6436 6772 3310 3631 4497 4876 3552 3781 2849 3152 173 191
"PVX_115185" "11" 242710 244468 "-" 1759 113 96 123 43 16 23 34 212 180 84 142 24 5 39 65 147 126 137 21 845 859 2096 2221 646 711 1423 1506 639 679 490 605 23 31
"PVX_115190" "11" 239175 241340 "-" 2166 18 44 115 130 81 56 47 60 65 70 152 42 10 25 39 144 131 155 19 1020 1114 2092 2214 800 727 1435 1452 842 821 676 669 31 45
"PVX_115195" "11" 237519 238655 "-" 1137 14 24 48 29 25 25 24 12 15 19 46 13 8 10 21 40 43 49 9 519 558 1543 1641 374 406 1023 1099 398 395 313 342 20 25
"PVX_115200" "11" 234840 237403 "+" 2564 295 218 286 108 38 58 79 444 407 249 353 48 28 72 165 319 296 332 53 954 1046 2887 3286 725 809 1894 2195 756 838 589 671 18 53
"PVX_115205" "11" 232379 234721 "+" 2343 38 81 119 48 14 20 41 68 81 54 145 30 10 19 63 104 99 102 22 915 1014 2205 2642 653 792 1451 1664 742 804 561 675 23 60
"PVX_115210" "11" 230925 232214 "-" 1290 38 31 82 43 18 26 13 75 69 49 125 29 8 13 24 86 101 103 17 548 624 1582 1652 476 460 991 1135 442 477 391 403 20 24
"PVX_115215" "11" 229090 231041 "+" 1952 113 138 271 81 47 46 76 187 242 171 288 40 20 52 127 249 224 241 39 697 843 2175 2467 546 628 1469 1703 556 701 465 581 41 31
"PVX_115220" "11" 227927 228846 "-" 920 222 155 275 85 24 39 58 331 285 232 284 40 12 42 87 299 253 283 45 414 411 1230 1392 361 348 805 837 367 362 315 296 15 11
"PVX_115225" "11" 225024 227684 "+" 2661 188 103 173 80 33 39 69 233 188 146 288 47 31 55 113 228 212 224 34 1184 1274 3250 3563 939 1000 2283 2349 1006 1039 856 900 43 52
"PVX_115230" "11" 221976 224075 "+" 2100 98 74 97 19 16 14 23 154 132 85 110 19 9 27 48 91 81 101 16 840 935 2019 2317 663 779 1225 1506 726 768 577 624 26 53
"PVX_115235" "11" 218966 221345 "-" 2380 131 211 386 71 19 17 24 290 326 248 307 30 10 22 63 288 274 285 53 946 1119 1793 2080 632 771 1224 1311 808 812 660 651 41 59
"PVX_115240" "11" 216001 218821 "-" 2821 116 54 75 80 81 137 205 184 116 50 127 46 52 121 248 188 159 191 37 1136 1407 2939 3350 837 1013 2019 2285 914 1024 754 876 63 55
"PVX_115245" "11" 213885 215572 "+" 1688 304 183 266 162 173 277 297 595 321 179 357 177 94 294 408 539 486 496 84 567 634 1254 1404 399 463 922 1051 459 571 380 418 18 26
"PVX_115250" "11" 208048 209583 "-" 1536 96 79 153 40 31 117 170 174 145 129 178 35 42 179 240 228 214 218 45 706 791 2353 2393 554 633 1714 1683 578 609 521 574 24 37
"PVX_115255" "11" 205175 206842 "+" 1668 1535 932 1306 807 370 530 563 2718 1789 927 1827 492 238 487 681 1795 1726 1827 268 753 812 2065 2369 553 649 1420 1587 617 643 485 573 21 44
"PVX_115260" "11" 203589 203858 "-" 270 25 18 24 16 17 19 22 49 29 16 44 13 2 12 21 38 44 40 7 131 175 385 513 111 134 248 323 108 127 88 121 6 9
"PVX_115265" "11" 201622 202205 "-" 584 41 15 19 5 22 88 122 27 30 6 21 13 25 92 154 82 78 65 12 219 247 565 640 176 190 424 503 198 206 159 175 8 3
"PVX_115270" "11" 199298 200424 "-" 1127 108 161 339 112 67 65 80 190 263 164 312 54 25 54 112 283 269 257 29 425 493 1078 1246 329 375 728 863 371 460 308 338 12 22
"PVX_115275" "11" 186306 199454 "+" 13149 1251 970 1493 421 192 356 657 1715 1676 1026 1235 184 158 408 901 1421 1425 1533 232 5095 5538 5851 6345 3828 4010 3916 4245 4043 4376 3376 3669 156 397
"PVX_115280" "11" 179797 183156 "+" 3360 238 426 569 160 95 82 102 403 499 330 452 99 54 79 169 446 477 479 82 1294 1374 2300 2627 940 1064 1664 1894 1076 1130 917 916 58 65
"PVX_115285" "11" 175850 176663 "-" 814 30 207 439 76 60 125 113 169 404 360 406 34 44 72 117 317 307 324 44 323 305 847 948 258 259 570 615 257 257 212 224 12 16
"PVX_115290" "11" 172656 174464 "+" 1809 378 159 283 209 200 200 345 519 295 192 362 134 106 228 489 510 459 535 95 828 858 1673 1952 577 705 1091 1132 638 697 563 570 45 38
"PVX_115295" "11" 169826 171495 "-" 1670 114 81 114 22 16 19 44 194 150 95 107 14 16 26 60 121 149 132 19 739 802 1910 2206 500 568 1257 1405 507 561 426 550 23 24
"PVX_115300" "11" 166652 169423 "+" 2772 318 130 154 50 32 132 138 395 269 134 158 38 37 147 251 216 238 247 31 1081 1282 2644 2996 819 909 1874 2127 844 938 743 822 31 44
"PVX_115305" "11" 158472 162414 "-" 3943 1305 1068 1500 740 560 525 490 2170 1844 981 1785 534 346 458 715 1858 1793 1984 338 1357 1493 3404 3712 994 1063 2286 2490 1129 1173 979 974 35 53
"PVX_115310" "11" 155192 156516 "+" 1325 411 332 627 361 235 324 231 516 474 369 831 192 152 226 388 739 673 707 122 329 356 723 799 220 283 546 608 298 310 185 258 10 16
"PVX_115315" "11" 151867 153901 "-" 2035 351 238 269 142 156 255 190 530 428 202 373 123 121 226 380 486 470 524 70 691 778 1612 1770 637 637 1138 1287 662 685 503 552 27 52
"PVX_115320" "11" 149625 150805 "-" 1181 43 6 19 12 32 76 167 20 34 21 24 17 30 71 152 72 60 83 10 519 524 1199 1371 344 377 771 889 385 394 295 348 16 27
"PVX_115325" "11" 146819 148782 "+" 1964 93 74 72 23 34 89 148 42 35 47 64 24 16 64 156 119 128 100 21 669 795 1617 1970 493 573 1153 1304 589 655 471 473 30 33
"PVX_115330" "11" 142435 145548 "-" 3114 317 150 222 136 55 87 184 292 206 151 308 71 56 102 254 319 325 339 51 1121 1236 2216 2388 806 828 1520 1639 908 971 743 787 26 58
"PVX_115335" "11" 139880 141545 "-" 1666 291 110 160 71 69 238 749 267 196 105 144 39 65 268 581 384 380 376 64 698 765 2042 2491 520 609 1444 1556 524 598 462 446 29 23
"PVX_115340" "11" 137917 139449 "+" 1533 200 123 160 56 13 20 43 359 252 157 223 34 24 35 94 170 176 174 33 681 731 1924 2136 456 525 1368 1436 510 563 463 505 18 21
"PVX_115345" "11" 132995 137071 "-" 4077 1260 973 1393 647 269 178 254 1622 1541 900 1336 262 156 190 434 1410 1373 1538 206 1687 1833 2628 2740 1266 1373 1729 1918 1352 1457 1068 1125 60 81
"PVX_115350" "11" 128184 131624 "-" 3441 86 59 77 22 7 10 19 91 90 44 79 8 9 7 50 80 68 82 10 1472 1544 3066 3256 1082 1147 2053 2154 1110 1266 1043 1052 51 105
"PVX_115355" "11" 125696 126448 "-" 753 3 0 4 0 0 1 3 0 3 2 3 0 0 0 7 1 1 3 0 332 335 673 793 258 272 494 490 241 271 238 248 7 18
"PVX_115360" "11" 124706 125973 "+" 1268 4 17 30 64 24 25 21 38 29 18 77 43 15 11 27 52 66 68 8 460 563 1188 1445 351 487 796 977 364 452 320 390 11 29
"PVX_115365" "11" 122014 123950 "+" 1937 327 367 688 523 268 247 239 845 664 464 1178 303 169 196 328 898 891 961 139 732 799 1786 1974 519 604 1251 1341 557 652 470 522 19 37
"PVX_115370" "11" 118743 120731 "+" 1989 273 172 197 139 199 163 141 541 246 129 289 151 83 130 169 363 368 453 65 782 910 1856 2082 619 655 1299 1370 679 787 541 558 20 35
"PVX_115375" "11" 114709 116644 "-" 1936 156 170 232 114 131 185 269 257 222 135 294 96 69 167 313 361 351 411 61 635 761 1723 2170 479 587 1206 1478 477 611 434 478 17 34
"PVX_115380" "11" 112471 114740 "+" 2270 426 222 292 158 310 441 817 732 389 204 471 235 198 464 994 784 827 850 130 909 986 2699 2788 625 708 1722 1862 697 750 563 558 29 52
"PVX_115385" "11" 108819 111269 "-" 2451 86 114 192 87 72 77 83 173 171 134 339 82 40 58 124 232 245 287 45 1230 1306 2786 3016 956 1008 1830 1930 942 991 733 794 42 50
"PVX_115390" "11" 107866 108144 "+" 279 96 65 84 22 19 34 64 141 128 54 51 9 14 30 62 83 94 99 16 176 238 486 581 115 160 336 414 140 172 134 130 4 10
"PVX_115395" "11" 104066 106139 "+" 2074 56 82 122 9 5 10 19 115 123 93 76 7 5 14 46 96 95 93 21 837 944 2159 2351 679 682 1565 1578 656 675 518 605 37 72
"PVX_115400" "11" 98032 102924 "+" 4893 95 233 480 94 39 65 97 229 331 301 376 51 31 76 136 348 364 366 67 1941 2167 2554 2690 1546 1714 1854 2060 1661 1833 1394 1554 70 219
"PVX_115405" "11" 92941 95230 "-" 2290 367 320 512 377 333 467 871 638 496 340 793 266 204 447 843 865 996 964 149 876 997 2463 2848 650 737 1779 1940 707 813 564 665 18 48
"PVX_115410" "11" 88691 91576 "-" 2886 26 84 211 73 31 46 73 42 94 110 216 40 9 25 59 157 171 186 33 1191 1281 2219 2585 878 1025 1638 1865 966 1050 770 884 28 62
"PVX_115415" "11" 86696 88054 "+" 1359 40 58 50 23 20 29 65 76 94 68 67 22 10 36 75 89 92 86 19 824 856 1729 1844 630 674 1154 1371 588 614 515 565 31 52
"PVX_115420" "11" 78545 85513 "-" 6969 320 236 337 156 81 98 147 412 402 239 417 107 57 106 229 409 388 433 66 2924 3031 4769 4956 2301 2371 3073 3362 2362 2378 1913 2013 79 133
"PVX_115425" "11" 76404 78884 "+" 2481 291 85 127 74 55 226 643 256 208 110 167 50 91 323 813 367 375 390 64 1156 1328 3028 3456 920 1045 2082 2469 930 1039 753 818 19 68
"PVX_115430" "11" 66872 74753 "-" 7882 240 233 423 210 110 123 210 324 299 241 436 91 47 112 249 435 418 432 52 3399 3702 4753 5157 2690 2789 3362 3530 2719 2872 2272 2482 137 172
"PVX_115435" "11" 60523 65000 "-" 4478 455 375 602 264 88 114 251 680 610 435 652 111 48 117 303 642 611 666 84 2199 2357 3842 4096 1687 1866 2679 2920 1703 1810 1448 1548 74 105
"PVX_115440" "11" 56836 60220 "+" 3385 114 227 450 194 72 77 107 401 478 339 632 117 56 89 186 428 429 488 76 1458 1781 3004 3543 1200 1416 2172 2442 1176 1317 968 1105 52 75
"PVX_115445" "11" 55010 56182 "+" 1173 80 48 70 35 26 17 20 116 99 67 118 38 17 22 68 106 91 96 16 641 664 1516 1695 457 476 1083 1215 429 513 390 406 19 31
"PVX_115450" "11" 42277 45306 "-" 3030 4730 1721 1829 751 314 801 1500 5544 4131 2026 2805 570 410 1379 2215 3126 3333 3379 529 1719 1900 1459 1485 1378 1478 1898 1919 1309 1419 884 919 120 200
"PVX_115455" "11" 40196 41215 "+" 1020 9 9 39 47 39 47 62 73 30 52 134 53 23 47 94 100 125 102 23 619 640 334 405 433 525 382 431 454 511 382 423 52 74
"PVX_115460" "11" 33031 34938 "+" 1908 723 430 537 365 205 210 278 1821 1108 571 1068 273 177 259 494 1092 1102 1220 193 1086 1281 498 537 865 1009 402 412 795 806 552 561 117 178
"PVX_115465" "11" 27493 29676 "+" 2184 693 357 350 57 38 280 606 974 953 502 418 68 125 551 843 748 786 789 120 1217 1249 480 548 935 952 308 314 825 885 739 783 95 127
"PVX_115470" "11" 20956 23863 "+" 2908 4018 1299 998 104 65 205 629 4111 2874 1322 941 147 144 543 1235 1589 1682 1842 268 1390 1635 602 620 1159 1187 342 355 1086 1154 790 938 109 182
"PVX_115475" "11" 13947 14882 "-" 936 3 3 1 8 7 14 12 13 7 9 5 6 8 14 27 14 19 19 3 628 695 270 284 499 519 140 150 432 512 361 404 66 115
"PVX_115480" "11" 8158 9131 "-" 974 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 1 2 0 0 582 603 222 188 509 526 94 91 345 383 131 119 63 93
"PVX_115485" "11" 6242 7150 "-" 909 8 2 3 1 0 0 3 16 3 2 6 0 0 3 11 5 6 7 0 640 687 254 235 533 539 137 154 527 548 226 267 85 133
"PVX_115985" "DS483427" 6002 7982 "-" 1981 2 1 2 0 0 0 0 3 2 3 1 0 1 3 6 1 1 1 0 3 1 0 1 0 0 0 1 0 2 0 0 0 1
"PVX_115990" "DS483427" 11324 12276 "-" 953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"PVX_116490" "12" 1022937 1025507 "-" 2571 249 245 256 57 24 19 38 403 475 264 285 29 15 45 98 319 326 301 46 1484 1609 2216 2442 1296 1254 1459 1605 1122 1204 871 911 41 90
"PVX_116495" "12" 1027532 1028824 "+" 1293 6 33 92 21 4 2 8 71 123 110 121 14 5 11 27 73 70 93 8 690 705 1438 1650 497 564 981 1100 507 534 412 429 19 40
"PVX_116500" "12" 1029629 1031186 "-" 1558 75 167 284 138 71 138 180 161 307 221 456 77 55 102 265 326 326 324 49 689 833 1356 1657 493 554 971 1086 550 612 461 520 17 32
"PVX_116505" "12" 1031977 1035003 "-" 3027 111 68 159 130 210 230 301 252 148 88 257 149 129 247 388 382 404 372 58 1250 1505 3153 3324 1006 1083 2134 2285 1090 1173 874 896 32 98
"PVX_116510" "12" 1035900 1037543 "+" 1644 157 241 460 312 214 163 128 448 388 278 711 216 128 166 225 549 603 587 99 699 759 1717 1888 481 574 1102 1205 576 562 418 473 20 50
"PVX_116515" "12" 1038407 1043220 "-" 4814 934 315 401 245 402 2210 3993 721 776 350 630 290 669 2880 5639 2355 2250 2443 381 1721 1943 3630 3857 1250 1484 2443 2748 1385 1523 1164 1304 38 120
"PVX_116520" "12" 1045409 1047505 "-" 2097 221 141 189 76 41 82 203 244 233 141 249 41 29 101 250 237 244 274 37 873 1003 2599 2850 659 779 1753 1843 646 739 608 626 816 56
"PVX_116525" "12" 1047511 1051283 "+" 3773 452 147 194 89 114 482 1429 304 288 142 225 82 141 529 1322 630 614 721 97 1121 1295 3405 3701 880 1012 2245 2493 988 1017 736 873 38 125
"PVX_116530" "12" 1051267 1054739 "+" 3473 269 240 212 38 16 38 62 396 397 178 178 33 18 48 145 219 245 280 38 1219 1339 3405 3985 945 1084 2274 2525 985 1113 786 916 30 78
"PVX_116535" "12" 1054743 1058850 "+" 4108 186 161 285 40 22 38 74 242 251 161 210 29 21 62 113 225 187 238 32 1271 1438 3483 3935 1002 1154 2324 2596 1050 1226 903 1056 95 71
