Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
PF3D7_0815700	8	733279	734573	-	1295	55	576	6	85	33	206	33	82	53	90	15	55	23	17	533	202	87	315	100	247	37	43	144	481	106	248	172	832	0	0	17	0	1	11	0	6	1	2	7
PF3D7_0815800	8	735680	741181	-	5502	208	2787	29	577	255	1229	255	235	239	409	86	205	133	70	2645	806	639	1541	535	1034	364	690	878	2042	627	940	813	3805	10	46	292	7	1	4	11	62	16	13	6
PF3D7_0815900	8	743505	745505	+	2001	100	1284	16	250	99	542	99	207	154	226	47	74	33	30	1196	469	278	680	242	433	170	364	386	784	324	630	258	1600	1	2	86	0	2	9	1	8	3	7	4
PF3D7_0816000	8	746013	747488	-	1476	70	842	13	158	71	409	71	108	54	119	31	57	25	25	761	257	212	482	194	285	124	300	265	550	190	321	260	1221	1	0	42	0	4	15	1	15	2	9	18
PF3D7_0816100	8	748653	749623	+	971	27	253	2	46	24	127	24	36	63	72	6	25	10	4	343	106	91	166	57	115	29	51	71	245	60	157	62	377	11	28	22	10	2	4	0	24	10	8	5
PF3D7_0816200	8	750082	750711	-	630	26	392	3	49	21	164	21	76	87	98	11	35	14	13	367	109	92	184	76	132	64	93	114	255	31	229	117	509	5	13	27	3	0	0	1	5	3	7	11
PF3D7_0816300	8	751942	756173	-	4232	138	1708	23	320	126	673	126	240	245	349	42	133	70	50	1702	632	496	1022	399	712	137	225	458	1292	266	743	421	2224	1	1	97	1	0	3	6	19	4	15	14
PF3D7_0816400	8	757224	758207	+	984	33	375	8	93	44	190	44	95	91	146	15	46	14	5	371	151	119	214	84	161	56	136	98	234	79	285	130	555	2	0	17	0	0	0	2	4	1	2	2
PF3D7_0816500	8	760138	761031	+	894	36	371	4	58	26	162	26	67	45	90	9	17	10	16	325	141	114	160	76	150	54	111	89	242	118	133	90	485	0	0	8	0	1	0	1	9	4	23	41
PF3D7_0816600	8	762118	765330	-	3213	152	2108	30	448	201	939	201	256	110	201	82	184	65	73	1680	622	532	1028	366	652	305	685	658	1237	528	594	771	2863	2	3	68	4	4	3	5	40	18	4	7
PF3D7_0816700	8	767110	767880	+	771	13	163	4	25	9	42	9	20	26	19	1	7	4	4	157	34	44	57	23	47	8	28	33	105	2	86	24	161	2	4	0	0	0	1	2	6	0	1223	1407
PF3D7_0816800	8	767916	769792	-	1877	45	549	9	122	43	200	43	47	64	51	21	26	18	6	456	198	182	221	86	138	102	186	169	247	66	155	133	566	3	2	14	0	4	5	5	33	8	105	168
PF3D7_0816900	8	770946	771773	+	828	33	413	6	61	28	172	28	56	35	46	6	33	6	8	399	135	67	250	90	200	21	38	74	297	58	140	84	556	0	0	14	0	0	0	1	3	1	0	4
PF3D7_0817000	8	772568	773737	+	1170	64	708	8	113	52	298	52	160	79	170	31	35	28	12	607	280	125	341	123	252	69	114	202	520	176	344	193	992	1	2	7	0	0	1	1	2	1	3	2
PF3D7_0817100	8	774299	776791	+	2493	90	1287	20	240	92	601	92	201	159	262	52	93	52	28	1096	407	408	717	281	518	151	292	383	974	275	616	342	1718	8	21	44	21	0	2	1	4	2	6	5
PF3D7_0817200	8	777257	779647	-	2391	130	1172	19	164	101	455	101	247	182	290	29	119	53	36	1211	473	325	683	269	572	124	269	328	1049	248	537	334	1736	1	7	18	5	0	2	1	7	2	1	5
PF3D7_0817300	8	782909	789616	-	6708	248	3691	63	665	295	1549	295	361	215	433	89	299	145	88	3256	1272	829	1986	702	1306	541	950	1081	2441	532	957	1028	5438	9	23	40	5	4	5	3	25	10	13	4
PF3D7_0817400	8	794287	797806	-	3520	88	945	5	166	65	336	65	153	127	212	16	84	24	21	968	411	286	528	212	351	65	121	211	658	147	334	205	1109	43	77	49	24	4	4	1	14	4	8	9
PF3D7_0817500	8	798777	800205	+	1429	41	395	5	78	22	155	22	92	69	85	7	31	12	12	404	138	83	162	84	128	63	71	97	264	56	217	118	493	4	45	18	8	2	8	0	13	4	30	59
PF3D7_0817600	8	800920	804034	-	3115	112	1998	30	388	171	757	171	271	168	374	69	130	78	48	1656	529	366	1006	383	618	319	599	569	1128	348	695	616	2590	4	31	163	4	11	14	4	26	7	29	37
PF3D7_0817700	8	805797	813465	-	7669	177	2275	29	398	149	947	149	234	199	340	68	180	78	40	2137	884	567	1117	401	744	242	458	584	1640	354	689	571	3109	3	6	148	1	3	6	8	58	10	60	72
PF3D7_0817800	8	815150	815451	+	302	14	145	2	16	14	71	14	41	13	28	4	8	2	2	179	89	69	135	66	94	24	32	46	108	7	64	18	216	9	7	14	5	4	2	0	4	0	12	36
PF3D7_0817900	8	816803	817102	-	300	12	196	0	33	16	118	16	33	33	20	2	26	3	2	153	68	34	95	38	52	33	69	49	102	41	68	17	247	0	1	6	1	2	4	0	4	1	39	82
PF3D7_0818000	8	821334	822452	+	1119	55	685	12	112	69	281	69	162	69	125	22	44	38	19	578	232	153	404	136	234	110	260	185	412	178	237	230	936	12	29	22	9	13	20	2	18	9	31	11
PF3D7_0818100	8	824564	826518	+	1955	78	1037	18	175	98	466	98	191	130	300	24	100	36	24	897	330	264	555	230	344	148	283	351	755	173	439	407	1363	3	9	55	0	6	12	1	2	1	27	35
PF3D7_0818200	8	830006	831454	+	1449	28	514	12	69	55	251	55	160	105	102	21	29	14	12	490	165	118	242	75	141	84	183	155	283	106	233	120	697	1	4	5	7	14	31	0	22	10	27	58
PF3D7_0818300	8	833185	835334	+	2150	94	947	11	176	62	409	62	146	132	212	22	59	37	23	982	293	236	615	225	387	92	156	240	782	223	465	240	1184	3	1	37	2	3	3	0	6	4	4	1
PF3D7_0818400	8	835978	836848	-	871	29	421	5	68	26	170	26	103	51	90	10	31	13	11	433	124	68	244	64	151	66	119	122	268	69	193	127	516	1	1	18	0	1	8	0	3	0	4	8
PF3D7_0818500	8	842317	843215	+	899	28	393	5	93	26	146	26	95	67	97	9	44	11	6	407	170	152	221	79	136	54	109	111	232	102	182	105	494	1	3	31	7	8	27	1	12	1	28	42
PF3D7_0818600	8	845253	847380	-	2128	67	570	12	94	35	238	35	112	83	116	12	26	23	10	614	282	157	334	147	303	49	106	142	435	106	254	154	820	0	10	8	2	1	3	0	22	5	7	7
PF3D7_0818700	8	848277	852947	-	4671	162	2320	33	390	211	892	211	259	188	365	87	165	76	59	2084	726	419	1242	459	864	295	534	641	1548	449	721	584	3035	119	216	237	92	6	18	3	27	6	24	9
PF3D7_0818800	8	855654	856742	-	1089	48	615	6	119	57	203	57	136	78	113	23	70	22	11	600	199	146	362	121	220	56	116	203	444	167	272	224	878	0	1	2	0	3	7	0	0	1	3	13
PF3D7_0818900	8	860384	862417	+	2034	89	1292	24	253	148	554	148	181	88	172	45	85	37	54	1174	311	307	723	261	384	292	608	499	716	268	406	406	1841	9	21	62	7	95	317	20	85	17	105	151
PF3D7_0819000	8	863505	868137	-	4633	203	2464	28	494	226	1148	226	334	265	437	56	190	76	56	2146	795	521	1416	496	929	280	557	650	1751	421	988	754	3385	7	4	144	2	9	11	6	28	8	6	6
PF3D7_0819100	8	869562	870574	+	1013	35	512	2	92	52	256	52	30	57	108	17	37	22	12	513	237	106	330	93	217	62	113	169	431	100	224	163	762	0	0	16	1	0	2	0	3	0	1	0
PF3D7_0819200	8	871410	873440	+	2031	93	1253	25	280	98	585	98	157	95	228	43	110	48	40	956	347	228	607	198	358	140	279	409	864	174	493	386	1580	0	0	16	1	0	1	2	15	3	3	10
PF3D7_0819300	8	874367	877498	+	3132	139	1594	24	293	107	598	107	160	156	285	27	109	46	34	1378	602	372	868	328	738	85	164	385	1285	364	657	391	2041	1	1	21	1	0	0	5	9	3	2	0
PF3D7_0819400	8	878495	880459	+	1965	89	1231	23	253	120	577	120	160	58	133	34	112	46	28	1042	437	269	666	250	489	183	382	366	825	189	374	416	1780	0	3	25	2	0	2	2	5	2	10	12
PF3D7_0819500	8	881590	884390	+	2801	52	759	5	125	45	193	45	117	104	165	17	45	17	12	754	282	202	387	136	296	50	102	155	522	80	320	144	866	2	2	30	0	1	2	2	21	3	3	4
PF3D7_0819600	8	885198	886136	-	939	44	498	9	146	42	203	42	84	61	78	18	30	16	11	446	157	138	252	92	175	62	160	150	333	85	200	179	633	3	1	68	0	1	0	0	2	2	4	3
PF3D7_0819700	8	888126	890471	-	2346	89	1055	19	193	70	472	70	182	124	220	28	70	33	25	972	365	245	650	216	417	95	200	277	833	270	461	248	1545	9	21	16	6	1	3	3	11	5	59	43
PF3D7_0819800	8	891658	898502	-	6845	247	2505	47	486	184	981	184	309	338	622	71	192	75	79	2699	1110	850	1515	661	1158	218	383	620	2047	290	1226	678	3429	7	12	279	7	2	2	6	44	12	37	61
PF3D7_0819900	8	899004	899657	-	654	9	111	2	15	2	23	2	24	23	36	2	4	4	1	108	35	25	51	20	34	8	22	21	65	5	55	4	118	0	0	1	1	0	3	0	1	0	5	5
PF3D7_0820000	8	900742	907714	-	6973	285	3826	66	754	267	1637	267	352	315	524	109	288	140	83	3198	1316	861	1847	719	1283	488	966	1128	2474	766	1270	1005	4944	4	2	117	0	4	25	5	30	9	24	4
PF3D7_0820100	8	909207	910716	-	1510	50	533	11	85	50	187	50	46	36	103	22	56	24	9	544	197	108	345	135	218	68	89	182	390	127	177	162	721	2	6	42	2	0	2	3	7	2	5	3
PF3D7_0820200	8	912264	914249	-	1986	70	1056	17	284	95	491	95	116	89	153	35	96	38	21	1131	375	238	625	239	397	144	299	335	717	235	387	279	1499	0	3	43	1	0	2	1	12	4	3	9
PF3D7_0820300	8	919055	920896	+	1842	79	861	11	154	56	332	56	214	107	227	13	49	31	24	896	285	135	523	206	440	87	177	218	660	183	346	275	1190	1	1	45	0	5	16	1	2	2	2	4
PF3D7_0820400	8	922208	923932	+	1725	44	497	10	82	31	158	31	82	49	118	8	49	17	6	685	286	174	386	148	342	52	77	128	528	74	140	125	877	3	2	4	2	2	4	1	4	1	7	21
PF3D7_0820500	8	925113	927671	+	2559	85	1260	22	245	103	555	103	292	193	303	44	108	47	38	1229	416	246	735	275	468	187	344	378	935	169	692	446	1935	4	10	11	7	4	20	2	6	1	24	24
PF3D7_0820600	8	929145	930861	+	1717	69	695	11	165	44	334	44	162	115	206	27	69	24	20	699	347	155	409	161	302	78	177	237	523	97	343	160	958	446	1647	307	697	1	3	3	69	14	131	131
PF3D7_0820700	8	932321	935626	+	3306	147	2082	39	415	199	867	199	242	191	331	57	141	81	43	1606	603	469	930	391	588	388	700	629	1170	414	708	703	2463	15	23	22	8	2	4	1	24	4	12	23
PF3D7_0820800	8	936426	938876	-	2451	92	1036	15	221	74	400	74	200	114	232	22	65	44	25	1040	353	296	662	237	417	89	205	253	883	159	442	257	1570	1	7	14	1	0	0	6	28	15	5	9
PF3D7_0820900	8	939583	944645	-	5063	229	2291	28	437	136	1009	136	371	282	507	49	194	67	44	2203	861	624	1285	499	1016	185	304	599	1993	364	1001	705	3108	0	1	211	3	0	4	4	20	3	4	7
PF3D7_0821000	8	948745	950899	+	2155	82	782	10	138	67	348	67	148	123	218	27	83	30	14	749	316	201	449	149	266	87	179	250	543	177	347	219	1193	0	7	9	3	1	4	23	47	21	3	5
PF3D7_0821100	8	953448	956314	+	2867	120	1468	13	292	124	649	124	231	158	277	41	136	64	31	1463	534	371	819	301	602	166	328	444	1013	261	526	405	2101	16	5	44	3	12	27	4	34	11	6	14
PF3D7_0821200	8	957498	958073	+	576	30	431	3	68	43	158	43	65	43	74	13	23	18	9	352	116	96	234	79	153	68	134	123	215	54	210	129	481	0	1	21	0	1	7	0	9	2	8	5
PF3D7_0821300	8	958531	961740	-	3210	103	1649	14	244	110	740	110	244	253	369	36	166	55	34	1450	542	470	882	302	566	222	475	479	1081	274	961	416	2093	3	2	74	0	5	12	1	9	2	2	2
PF3D7_0821400	8	965822	966657	+	836	36	282	5	42	27	77	27	45	48	111	11	27	6	9	397	139	61	236	92	169	39	95	86	231	57	142	75	460	1	0	21	0	2	8	2	8	2	154	310
PF3D7_0821500	8	967901	968740	-	840	29	487	11	78	40	183	40	64	55	130	7	49	18	13	488	144	97	262	83	149	57	124	153	342	127	163	159	535	0	0	24	0	2	6	0	0	3	5	2
PF3D7_0821600	8	969690	971714	+	2025	78	1057	25	189	91	420	91	137	73	182	35	57	47	13	960	335	203	566	186	353	137	300	348	680	225	361	299	1363	3	2	94	0	18	25	1	20	4	5	1
PF3D7_0821700	8	973586	974267	+	682	16	224	2	36	14	68	14	51	30	46	7	26	5	3	200	64	16	89	24	42	26	40	40	148	81	82	69	298	0	2	14	1	5	19	2	5	1	6	7
PF3D7_0821800	8	976074	976644	+	571	18	150	1	32	15	107	15	49	42	71	6	17	9	13	208	76	60	96	54	81	18	37	61	135	29	128	50	244	0	2	0	2	1	10	0	5	3	4	9
PF3D7_0821900	8	977432	978188	-	757	12	278	4	54	17	62	17	46	41	111	5	32	4	6	261	128	69	124	55	127	23	44	57	142	22	139	35	285	4	4	10	2	1	8	1	7	1	3	2
PF3D7_0822000	8	978798	980634	+	1837	77	1063	13	150	91	422	91	127	134	192	35	71	45	20	937	354	192	610	228	376	142	316	329	698	188	460	287	1351	0	3	60	2	6	25	4	28	3	9	25
PF3D7_0822100	8	981018	981722	-	705	39	384	7	72	30	204	30	54	57	101	16	37	24	9	406	180	76	259	91	178	23	78	107	360	106	226	145	533	1	4	99	1	0	1	3	5	2	4	6
PF3D7_0822200	8	982570	987696	+	5127	183	1690	22	276	83	546	83	190	211	325	36	157	63	35	1930	719	525	1154	461	999	136	182	370	1615	325	766	409	2381	1	2	70	1	5	11	7	15	2	16	45
PF3D7_0822300	8	988281	988763	-	483	7	181	2	48	15	75	15	34	32	50	3	12	2	2	159	47	56	76	28	59	21	41	48	112	10	76	36	203	0	0	1	0	0	3	0	2	1	3	7
PF3D7_0822400	8	990250	992608	+	2359	79	711	11	124	58	298	58	164	126	212	19	57	25	14	802	334	288	483	193	370	69	80	142	631	86	389	153	988	6	6	58	0	2	3	2	30	6	105	200
PF3D7_0822500	8	992655	993965	-	1311	45	509	6	109	34	173	34	132	75	98	6	33	8	8	488	176	67	264	80	156	54	93	135	336	100	275	151	621	6	0	27	0	12	18	4	9	1	229	104
PF3D7_0822600	8	997055	999529	+	2475	101	1581	23	270	175	720	175	184	101	208	61	128	60	44	1315	403	322	758	261	422	375	624	522	888	282	492	541	2272	273	272	137	88	25	44	5	117	12	186	398
PF3D7_0822700	8	1000981	1003755	-	2775	111	1441	18	206	110	534	110	282	219	398	40	105	39	30	1369	497	244	826	316	504	154	224	370	1155	264	768	403	2094	0	3	68	1	4	2	0	7	1	4	2
PF3D7_0822800	8	1005836	1006810	+	975	35	672	15	117	62	325	62	150	88	108	28	45	26	18	571	241	85	358	114	185	78	210	181	392	95	322	177	900	2	3	15	0	6	7	3	17	8	13	7
PF3D7_0822900	8	1007777	1011307	-	3531	140	1908	18	286	145	830	145	276	143	228	46	156	71	52	1879	704	423	1042	381	761	204	429	623	1379	387	685	511	2547	0	1	256	0	0	7	2	11	4	4	3
PF3D7_0823000	8	1012927	1017376	-	4450	171	1862	31	333	141	668	141	333	193	283	55	126	68	31	1753	774	448	994	405	695	190	350	485	1339	315	809	435	2298	3	3	126	0	2	2	0	14	0	5	2
PF3D7_0823100	8	1018089	1019268	-	1180	44	684	8	124	52	221	52	124	75	77	14	49	21	14	653	213	135	340	139	236	54	114	205	467	132	237	235	912	0	0	11	0	4	5	0	12	2	5	7
PF3D7_0823200	8	1022629	1023846	-	1218	30	508	2	82	44	235	44	104	88	122	18	49	19	12	455	187	118	293	92	129	123	236	174	271	74	275	137	735	15	53	31	19	16	36	2	21	7	31	65
PF3D7_0823300	8	1028752	1033514	+	4763	197	2328	35	436	195	937	195	239	189	371	65	214	95	71	2206	749	692	1279	429	811	309	642	671	1548	483	696	665	3268	5	8	71	2	7	18	3	20	3	17	37
PF3D7_0823400	8	1034417	1036428	+	2012	79	911	12	156	68	377	68	141	134	221	26	89	16	14	869	285	256	519	224	372	101	243	277	618	152	417	279	1035	2	2	4	1	1	0	1	10	3	7	4
PF3D7_0823500	8	1037100	1038608	-	1509	56	1049	15	183	100	421	100	122	74	111	39	80	39	26	888	309	183	503	186	324	135	334	327	645	217	327	364	1377	1	0	22	0	0	4	2	20	2	9	23
PF3D7_0823600	8	1039907	1041211	-	1305	57	803	7	135	51	300	51	182	89	122	18	58	26	19	701	285	199	403	163	305	76	144	230	600	154	353	219	978	0	0	46	2	0	2	1	4	0	0	5
PF3D7_0823700	8	1041832	1042327	-	496	12	108	2	17	13	53	13	9	32	22	2	18	5	3	157	99	44	72	32	75	7	12	20	93	0	67	36	115	0	0	0	0	0	1	0	4	0	0	0
PF3D7_0823800	8	1043813	1045780	+	1968	83	1023	13	184	80	421	80	130	84	152	20	82	34	24	1042	350	205	608	205	380	125	229	295	774	193	320	275	1413	1	2	8	1	3	5	2	7	1	14	15
PF3D7_0823900	8	1047551	1048507	+	957	43	671	8	114	50	275	50	74	45	68	18	50	24	15	525	156	114	296	122	155	111	203	214	324	86	203	183	902	3	2	1	2	2	7	2	10	3	23	28
PF3D7_0824000	8	1049282	1051705	-	2424	105	1560	18	321	133	706	133	133	159	333	57	150	58	44	1422	583	336	823	317	558	220	414	470	1037	339	735	435	2110	1	1	399	0	0	0	3	12	2	1	1
PF3D7_0824100	8	1052771	1053991	+	1221	57	793	14	164	68	378	68	159	81	148	28	65	39	20	752	273	261	440	177	234	118	213	216	503	127	307	186	907	1	1	17	0	0	1	0	3	0	17	18
PF3D7_0824200	8	1055135	1059003	+	3869	149	1778	25	350	121	777	121	192	186	290	46	136	50	31	1691	523	371	938	342	608	179	345	510	1329	302	753	477	2278	5	17	24	10	4	3	3	26	8	39	8
PF3D7_0824300	8	1059246	1061567	-	2322	94	1435	27	234	103	531	103	175	120	191	42	91	53	26	1148	480	360	652	280	532	167	348	401	943	249	519	416	1780	0	3	60	0	0	1	0	8	4	0	0
PF3D7_0824400	8	1062304	1064061	-	1758	99	1093	17	217	73	399	73	201	131	148	34	88	34	14	867	290	241	526	197	372	132	249	301	652	183	555	279	1205	75	176	64	68	10	0	2	19	1	104	195
PF3D7_0824500	8	1066154	1067472	+	1319	54	636	11	126	49	293	49	109	76	139	15	47	32	8	665	287	222	358	134	280	58	160	205	482	149	330	203	914	0	3	3	1	2	1	0	1	0	0	1
PF3D7_0824600	8	1068563	1069902	+	1340	32	402	10	67	30	196	30	63	56	66	18	27	6	7	442	150	185	256	102	170	32	67	95	298	23	189	124	535	2	1	21	0	1	2	0	5	1	3	2
PF3D7_0824700	8	1070988	1074417	+	3430	93	884	12	110	37	336	37	126	93	160	21	102	28	23	846	321	268	442	180	320	75	106	221	669	112	382	188	1080	8	4	16	4	5	6	1	9	1	5	10
PF3D7_0824800	8	1075800	1079630	+	3831	141	1722	22	322	137	745	137	230	241	326	61	151	62	38	1898	721	513	1089	398	874	145	288	475	1412	391	805	520	2342	8	3	222	0	0	5	0	15	3	4	6
PF3D7_0824900	8	1080055	1082991	-	2937	160	1439	25	268	97	553	97	263	221	355	34	136	51	39	1517	573	256	894	354	701	117	235	379	1238	279	702	461	2074	4	5	101	0	1	10	7	40	11	3	1
PF3D7_0825000	8	1086048	1091248	+	5201	227	2925	35	611	212	1209	212	240	235	445	99	238	103	51	2642	929	631	1682	556	1073	252	613	858	2082	474	1007	805	3778	3	32	188	7	2	3	3	22	2	64	5
PF3D7_0825100	8	1091998	1093221	+	1224	44	436	3	67	25	173	25	46	45	102	13	27	9	11	431	211	74	234	79	125	31	65	99	303	67	152	77	508	0	4	9	3	0	0	1	13	3	0	4
PF3D7_0825200	8	1093690	1094489	+	800	24	278	3	53	20	93	20	48	24	34	5	19	4	7	314	108	53	160	72	96	36	33	71	230	63	118	83	412	0	0	11	1	0	1	0	1	0	17	49
PF3D7_0825300	8	1095116	1095562	-	447	19	224	3	47	17	97	17	81	43	66	5	29	9	3	198	50	85	136	56	85	25	39	55	176	40	131	102	285	0	0	3	0	0	0	0	6	2	6	16
PF3D7_0825400	8	1096423	1097363	+	941	23	222	3	29	25	60	25	43	57	154	3	12	9	6	315	137	61	208	64	109	28	35	51	232	19	151	36	259	7	7	4	4	11	18	1	2	1	3	4
PF3D7_0825500	8	1098484	1100376	+	1893	73	1044	22	217	92	441	92	139	105	208	27	69	31	39	1044	374	270	628	249	464	92	196	291	783	296	403	285	1453	2	5	103	1	1	10	0	6	2	2	3
PF3D7_0825600	8	1100816	1101073	-	258	16	222	2	26	12	107	12	41	21	56	11	13	7	5	219	93	75	148	65	96	26	55	57	144	49	106	63	307	12	23	20	12	2	4	1	1	0	2	0
PF3D7_0825700	8	1101887	1102804	-	918	36	460	8	62	47	205	47	75	58	98	12	38	27	8	476	149	54	260	82	151	28	72	128	361	82	215	160	700	1	1	48	0	0	1	1	4	2	9	10
PF3D7_0825800	8	1103768	1105108	+	1341	62	793	13	190	61	330	61	94	105	172	21	69	32	9	720	253	240	435	143	291	70	136	248	573	246	402	229	970	2	0	39	0	0	1	1	7	3	130	77
PF3D7_0825900	8	1106048	1107961	+	1914	78	970	12	187	81	400	81	79	91	152	32	65	33	29	1100	369	279	592	211	419	77	166	307	643	174	303	257	1180	2	3	56	5	0	0	1	5	1	3	1
PF3D7_0826000	8	1109276	1112794	+	3519	121	1744	27	357	140	752	140	176	154	330	54	145	64	39	1730	722	459	1072	418	847	182	304	453	1398	320	615	472	2434	0	0	101	0	0	1	2	12	4	1	0
PF3D7_0826100	8	1113369	1139144	-	25776	1133	14602	208	2906	1146	5980	1146	1326	966	1954	409	1175	533	339	12903	5133	3233	7725	2906	5539	1689	3138	4152	10366	3087	4224	4427	20237	17	50	599	34	12	66	16	145	31	17	9
PF3D7_0826200	8	1142499	1144307	-	1809	86	891	16	227	70	422	70	182	149	202	32	71	36	18	1026	417	248	614	197	382	93	200	277	691	174	442	280	1289	6	3	33	0	0	1	1	9	2	0	3
PF3D7_0826300	8	1146167	1147504	+	1338	52	790	8	152	66	311	66	123	79	84	13	65	32	20	694	273	197	432	148	299	89	230	247	521	194	313	279	1007	17	22	44	5	1	0	1	5	2	22	86
PF3D7_0826400	8	1148010	1149830	-	1821	52	420	10	100	39	99	39	57	59	79	8	24	15	10	602	246	159	287	132	260	51	64	79	260	55	216	61	593	4	4	5	2	2	0	2	13	0	18	29
PF3D7_0826500	8	1152302	1156282	+	3981	204	2487	26	475	213	1050	213	222	208	375	53	211	83	51	2110	684	572	1282	419	811	393	673	714	1530	431	823	745	3286	3	3	45	2	0	9	4	11	5	15	18
PF3D7_0826600	8	1157321	1158151	-	831	43	419	6	78	36	174	36	65	39	82	14	30	21	5	479	153	152	284	99	185	52	85	107	360	50	192	139	613	3	1	2	0	0	0	2	5	2	5	13
PF3D7_0826700	8	1160164	1161708	-	1545	59	852	11	161	66	414	66	121	56	119	23	71	21	15	782	247	179	412	148	228	150	261	239	430	145	274	207	1091	11	4	13	7	36	92	7	45	11	227	782
PF3D7_0826900	8	1164655	1167205	+	2551	92	1417	21	261	112	555	112	202	130	255	26	80	61	28	1200	591	319	693	307	524	134	304	371	972	284	504	409	1827	2	3	234	2	0	3	1	12	2	9	3
PF3D7_0827000	8	1167579	1171448	-	3870	159	2200	34	367	177	942	177	306	222	378	49	156	75	42	1907	689	479	1137	447	810	272	519	651	1542	352	789	595	2789	0	1	287	1	4	13	2	20	2	5	7
PF3D7_0827100	8	1172394	1176587	+	4194	178	2070	32	370	164	794	164	221	164	351	67	166	74	61	1870	959	559	1142	410	827	232	429	579	1546	292	651	623	2921	0	3	71	0	0	2	4	17	4	10	22
PF3D7_0827200	8	1177310	1180324	+	3015	123	1414	24	296	96	585	96	173	155	278	25	89	68	37	1437	533	325	791	315	627	107	281	350	1164	328	631	385	1988	0	0	75	0	0	2	4	12	6	73	5
PF3D7_0827300	8	1181295	1183796	+	2502	109	1221	24	265	94	544	94	144	197	296	33	119	49	28	1252	474	312	800	325	597	117	202	343	1068	180	600	332	1715	0	0	87	0	3	11	0	23	7	10	9
PF3D7_0827400	8	1184595	1185251	+	657	24	364	4	48	34	203	34	54	59	114	11	28	7	16	327	168	74	206	78	140	48	73	120	243	58	182	95	477	0	1	10	1	0	3	2	21	0	12	17
PF3D7_0827500	8	1186175	1187125	+	951	49	541	11	130	40	245	40	106	46	58	19	56	24	8	486	183	120	286	117	201	56	107	128	340	187	191	182	707	0	0	9	0	1	0	1	1	0	12	4
PF3D7_0827600	8	1187623	1192925	-	5303	194	3002	64	524	227	1258	227	289	353	720	96	228	104	63	2725	1057	746	1665	619	1074	318	643	844	2176	640	1338	831	3787	2	2	226	1	1	2	4	27	4	5	6
PF3D7_0827700	8	1193847	1196678	-	2832	133	1597	22	315	107	570	107	195	153	285	52	138	54	31	1473	650	402	868	339	667	206	287	449	1091	265	624	470	1887	1	0	87	0	0	1	1	14	6	6	0
PF3D7_0827800	8	1198858	1206057	+	7200	295	3953	45	762	297	1830	297	383	300	573	108	311	165	105	3434	1289	947	2137	887	1501	443	995	1170	2710	886	1180	1289	5226	36	38	184	22	23	50	4	61	16	30	6
PF3D7_0827900	8	1206788	1208394	-	1607	58	944	12	150	87	413	87	221	148	225	32	75	29	25	738	276	223	458	180	215	172	308	284	440	166	436	217	1119	0	5	16	2	14	67	9	47	6	28	24
PF3D7_0828000	8	1210692	1211860	+	1169	38	410	10	83	20	197	20	86	36	80	11	36	13	7	390	164	150	183	80	117	45	107	115	282	111	156	53	550	4	7	2	3	0	1	0	8	2	14	22
PF3D7_0828100	8	1212337	1215630	-	3294	148	1620	23	313	128	696	128	153	183	315	41	111	59	32	1487	696	474	913	341	679	134	267	434	1200	326	635	549	2167	0	2	38	1	0	2	0	10	0	33	42
PF3D7_0828200	8	1216271	1220716	+	4446	217	2669	30	453	180	1110	180	362	279	544	83	212	93	55	2261	972	680	1356	533	1023	298	611	741	1948	503	1142	721	3361	10	23	175	7	4	9	4	47	13	33	18
PF3D7_0828300	8	1221025	1222683	-	1659	73	938	16	122	93	367	93	84	82	164	35	81	31	18	849	320	238	554	173	381	135	240	231	664	255	327	321	1284	61	58	198	16	5	0	1	15	3	32	13
PF3D7_0828400	8	1224094	1225863	-	1770	75	940	20	190	65	395	65	132	99	135	11	81	35	14	808	248	186	489	159	282	82	182	246	573	286	368	197	1214	2	1	52	0	3	1	3	8	2	29	63
PF3D7_0828500	8	1226750	1228409	-	1660	45	655	11	121	54	251	54	133	109	163	6	76	28	12	623	267	195	308	151	296	56	114	196	476	143	357	198	751	15	10	14	9	1	0	2	9	1	7	2
PF3D7_0828600	8	1229899	1232132	-	2234	78	902	13	195	74	447	74	157	74	166	33	108	39	26	880	359	206	566	206	424	137	203	287	659	111	313	272	1380	22	47	260	5	7	6	4	23	5	26	6
PF3D7_0828700	8	1233372	1236473	+	3102	136	1617	27	300	118	639	118	216	130	220	41	115	52	37	1610	746	465	1025	438	782	119	245	416	1432	330	504	458	2448	8	30	240	6	0	2	38	338	106	9	1
PF3D7_0828800	8	1237285	1239501	-	2217	80	1223	18	260	117	451	117	257	145	280	61	121	38	51	1137	479	276	720	239	406	187	314	420	824	244	450	344	1556	2	87	63	17	2	1	2	11	5	8	7
