Geneid	Chr	Start	End	Strand	Length	SRR10438730	SRR10438731	SRR9041561	SRR9041562	SRR9041563	SRR9041564	SRR9041565	SRR9041566
PBANKA_083500	8	1291462	1291908	-	447	227	318	1215	1098	543	1865	2076	1702
PBANKA_083510	8	1292895	1293311	+	417	274	314	521	795	376	856	1426	1011
PBANKA_083520	8	1294218	1294853	+	636	315	453	1372	1780	1008	2207	2724	2338
PBANKA_083530	8	1295211	1296137	-	927	448	550	2982	3946	2275	3114	5369	5062
PBANKA_083540	8	1297904	1298788	+	885	442	497	3768	5049	2318	4106	5332	5732
PBANKA_083550	8	1299810	1301382	+	1573	704	791	8483	13162	7079	12974	11830	13684
PBANKA_083560	8	1303615	1305434	+	1820	741	841	2432	4528	2101	3333	5732	7275
PBANKA_083570	8	1306142	1307707	-	1566	658	755	391	622	268	543	547	603
PBANKA_083580	8	1308419	1308997	-	579	254	343	480	740	339	894	1141	948
PBANKA_083590	8	1309115	1309333	-	219	105	100	252	387	193	446	558	536
PBANKA_083600	8	1310670	1314164	-	3495	1301	1475	1051	1260	833	1791	1195	1270
PBANKA_083610	8	1315137	1315870	+	734	350	406	440	482	250	940	987	760
PBANKA_083620	8	1316789	1319103	+	2315	911	1020	441	463	345	1332	970	610
PBANKA_083630	8	1320157	1325058	-	4902	1907	1987	2446	7237	2411	2926	3481	5347
PBANKA_083640	8	1327960	1328545	+	586	297	350	154	227	75	202	340	254
PBANKA_083650	8	1329883	1330551	+	669	346	414	653	985	547	1255	1079	1296
PBANKA_083660	8	1334706	1335367	+	662	344	400	135	139	112	442	277	188
PBANKA_083670	8	1336776	1338691	-	1916	855	890	308	526	153	629	569	536
PBANKA_083680	8	1339963	1341696	-	1734	761	840	2069	2617	1757	4494	3145	3302
PBANKA_083690	8	1349405	1350666	+	1262	539	619	630	1396	681	1070	820	1754
PBANKA_083700	8	1354511	1355637	-	1127	374	442	460	1305	506	768	711	1597
PBANKA_083710	8	1358834	1359508	-	675	211	247	113	191	123	368	171	166
PBANKA_090005	9	76	745	-	670	99	112	25	50	46	119	44	73
PBANKA_090010	9	2127	2903	+	777	175	195	883	761	508	1833	951	1163
PBANKA_090020	9	6902	9594	-	2693	375	435	44	76	19	34	34	58
PBANKA_090030	9	12558	14612	-	2055	1826	2103	524	518	390	536	630	894
PBANKA_090040	9	17246	18518	-	1273	886	1015	189	265	157	370	276	368
PBANKA_090050	9	21304	22395	-	1092	836	841	288	364	185	460	378	568
PBANKA_090060	9	24999	26149	-	1151	824	825	718	1506	546	1147	734	1773
PBANKA_090070	9	29231	31734	-	2504	744	930	53	118	25	40	115	123
PBANKA_090080	9	34405	42862	+	8458	5973	6817	1193	2057	1768	2173	941	1257
PBANKA_090090	9	45554	47440	+	1887	1015	1138	510	547	492	1079	403	481
PBANKA_090100	9	48717	50336	+	1620	474	580	3994	4307	2389	4606	4835	5639
PBANKA_090110	9	53413	57360	+	3948	1012	1164	639	1108	607	1025	649	664
PBANKA_090120	9	58743	59396	+	654	224	249	1234	1661	1058	2717	2141	2340
PBANKA_090130.2	9	60276	66217	-	5942	81	79	444	633	451	498	927	940
PBANKA_090130.1	9	60481	66217	-	5737	0	0	0	0	0	0	0	0
PBANKA_090140	9	67417	68142	-	726	242	265	4296	4438	2090	4197	7734	6086
PBANKA_090150	9	69613	71900	+	2288	658	693	485	822	355	728	763	819
PBANKA_090160	9	72595	75639	+	3045	763	902	497	924	398	1029	951	993
PBANKA_090170	9	76439	76919	+	481	174	176	2916	3387	2054	4073	4349	4331
PBANKA_090180	9	77557	80703	-	3147	752	869	556	1314	824	1778	912	838
PBANKA_090190	9	82740	91280	-	8541	2080	2359	49271	87539	68596	93763	37779	40745
PBANKA_090200	9	93815	94757	+	943	313	384	2977	4001	1973	2944	5440	7070
PBANKA_090210	9	98580	108512	+	9933	2588	2707	448	1334	602	1107	1359	1509
PBANKA_090220	9	109174	110617	-	1444	446	474	2318	3001	1285	3585	5255	4693
PBANKA_090230	9	112889	117189	+	4301	1041	1134	425	1747	371	227	465	847
PBANKA_090240	9	118191	121847	+	3657	893	997	2626	3186	3033	3560	2262	1925
PBANKA_090250	9	122703	125950	+	3248	857	1018	5152	8476	4057	3326	5678	9079
PBANKA_090260	9	126525	129768	-	3244	916	978	3012	7850	3911	5228	4518	5993
PBANKA_090270	9	131647	132561	-	915	310	379	553	1314	657	576	1202	1772
PBANKA_090280	9	134546	135611	+	1066	370	434	573	750	447	1196	586	800
PBANKA_090290	9	137091	137704	+	614	304	344	62	143	73	241	193	209
PBANKA_090300	9	138153	139695	+	1543	623	753	125283	105002	68612	204062	230184	182468
PBANKA_090310	9	140881	142869	+	1989	703	705	2142	2630	1477	3162	2191	2786
PBANKA_090315	9	143132	145405	-	2274	690	805	5098	6768	3842	3433	7442	9532
PBANKA_090320	9	146839	149652	+	2814	831	941	496	858	470	979	613	716
PBANKA_090330	9	149901	151028	-	1128	375	399	319	1107	439	696	741	1093
PBANKA_090340	9	152778	155190	+	2413	612	791	1185	1190	973	1793	1171	1032
PBANKA_090350	9	155364	157894	-	2531	879	835	558	1223	648	1553	1079	1287
PBANKA_090360	9	160512	163406	+	2895	820	912	3091	6112	2444	5748	5246	6238
PBANKA_090370	9	164159	164827	+	669	238	293	3152	2398	1405	4531	6099	4092
PBANKA_090380	9	168695	171592	+	2898	753	902	25769	59315	33281	36287	25347	33279
PBANKA_090390	9	174480	177419	+	2940	794	898	818	1817	768	1914	1472	1841
PBANKA_090400	9	178209	180633	+	2425	693	835	2431	2643	1779	4864	5087	3688
PBANKA_090410	9	181624	182782	+	1159	354	422	1386	1835	1079	2960	3378	2397
PBANKA_090420	9	183446	184924	-	1479	431	523	13560	21427	11176	16349	20040	22817
PBANKA_090430	9	185844	187141	+	1298	425	389	1377	2004	1137	2407	1671	2310
PBANKA_090440	9	187532	188455	-	924	290	307	673	1342	702	1098	1268	1426
PBANKA_090450	9	189905	191002	-	1098	354	430	547	1718	735	826	1362	1799
PBANKA_090460	9	192101	195676	-	3576	913	1068	6631	14929	8012	8318	8715	14218
PBANKA_090470	9	197669	198080	+	412	159	224	2338	3792	2915	6639	9441	6471
PBANKA_090480	9	198834	199806	+	973	333	393	2814	5693	2875	2550	5635	8014
PBANKA_090490	9	200249	200878	+	630	231	241	1102	983	543	1651	1875	1384
PBANKA_090500	9	201372	201853	-	482	197	217	2858	3345	1803	4376	7674	5135
PBANKA_090510	9	203319	204592	+	1274	376	452	493	857	403	1111	852	843
PBANKA_090520	9	205003	207360	-	2358	637	694	1414	3717	2186	3947	2694	3208
PBANKA_090530	9	208560	211740	-	3181	932	1052	1585	3137	1456	1748	2850	3450
PBANKA_090540	9	212374	213090	+	717	231	280	1460	2180	1306	1583	2391	3056
PBANKA_090550	9	213805	216449	+	2645	783	837	1822	2747	1548	2126	1966	3059
PBANKA_090560	9	216950	218270	-	1321	369	488	9809	9856	6180	17267	22774	16069
PBANKA_090570	9	220089	221093	+	1005	363	405	655	1399	684	1338	1381	1680
PBANKA_090580	9	221931	223065	-	1135	340	381	853	1545	711	2135	1822	1747
PBANKA_090590	9	227028	231317	+	4290	1140	1186	41348	97799	53506	69195	36799	61865
PBANKA_090600	9	232055	233101	-	1047	278	364	431	1072	444	753	1092	1148
PBANKA_090610	9	234079	235278	-	1200	380	428	591	832	423	955	989	901
PBANKA_090620	9	236429	237256	-	828	288	272	3281	4325	2272	4662	5539	5557
PBANKA_090630	9	238256	239860	+	1605	517	581	381	644	298	719	527	557
PBANKA_090640	9	241022	241716	+	695	237	270	4334	3955	2615	6344	9805	6487
PBANKA_090650	9	242895	243700	+	806	271	303	4547	4391	2225	6499	11418	6686
PBANKA_090660	9	245414	247055	+	1642	537	648	1708	2578	1408	3636	2672	2437
PBANKA_090670	9	247678	252540	-	4863	1336	1498	1963	4284	2363	2614	2675	3003
PBANKA_090680	9	254521	255480	+	960	297	387	546	975	343	813	1097	1290
PBANKA_090690	9	258304	265314	+	7011	1637	1844	4576	10893	6786	6036	4102	5992
PBANKA_090700	9	266211	268109	-	1899	530	604	1715	4054	1461	2518	2695	3549
PBANKA_090710	9	269462	271069	+	1608	465	553	50540	83156	38789	68343	61972	77345
PBANKA_090720	9	273694	275833	+	2140	609	709	2599	3410	1853	3881	4383	3858
PBANKA_090730	9	276435	277805	-	1371	412	488	1652	1970	1195	2672	3057	2399
PBANKA_090740	9	278470	279240	+	771	266	318	2509	2805	1353	3195	4029	4360
PBANKA_090750	9	279520	281989	-	2470	772	882	6680	8993	4057	6062	12780	13707
PBANKA_090760	9	282442	283790	-	1349	482	536	666	1626	642	1321	2411	2130
PBANKA_090770	9	285003	288004	+	3002	844	929	2195	3534	2341	3870	2442	2996
PBANKA_090780	9	289132	289649	+	518	219	215	1242	1836	1066	2118	2698	2262
PBANKA_090790	9	290509	296991	-	6483	1672	1866	48257	144080	87152	109440	52267	72468
PBANKA_090800	9	298288	300708	-	2421	673	768	1566	3319	2093	2900	2636	2876
PBANKA_090810	9	302979	308882	+	5904	1468	1695	1388	2254	1236	2153	1893	2110
PBANKA_090820	9	309337	311439	-	2103	571	608	1655	3079	1428	1851	2123	3065
PBANKA_090830	9	313678	319536	+	5859	1417	1605	2119	3335	2351	3255	2095	2040
PBANKA_090840	9	321494	326092	+	4599	1195	1326	620	1651	1004	1377	724	863
PBANKA_090850	9	326460	331900	-	5441	1463	1461	3027	7222	4255	4494	3630	5394
PBANKA_090860	9	333071	333731	-	661	243	277	745	835	711	1829	1858	1563
PBANKA_090870	9	335329	336423	-	1095	341	373	1818	3607	1402	1994	2786	3871
PBANKA_090880	9	337846	339215	+	1370	422	472	8964	13511	7264	10557	15719	21046
PBANKA_090890	9	340755	341584	+	830	260	273	5980	6176	3054	7578	11249	9862
PBANKA_090900	9	342335	344424	-	2090	556	608	367	452	275	558	702	527
PBANKA_090910	9	345227	346198	-	972	309	326	1039	1117	534	1310	2552	1673
PBANKA_090920	9	347221	353328	+	6108	1621	1739	921	2382	1086	1303	992	1813
PBANKA_090930	9	354411	355955	+	1545	448	459	584	985	527	1295	727	1037
PBANKA_090940	9	356540	358324	-	1785	510	563	2178	4010	2138	2708	3583	4814
PBANKA_090950	9	360272	362715	+	2444	748	715	6136	7672	3736	7155	9666	9199
PBANKA_090960	9	370561	377641	+	7081	1751	1922	4082	6455	4102	5387	3436	4293
PBANKA_090970	9	379084	380368	+	1285	392	437	811	1042	582	1050	1983	1592
PBANKA_090980	9	380976	385418	-	4443	1132	1323	431	900	407	645	453	739
PBANKA_090990	9	390358	396137	+	5780	1484	1563	2419	4807	2339	3738	4500	6181
PBANKA_091000	9	397359	402995	+	5637	1447	1471	3157	6344	4118	4216	2671	4607
PBANKA_091010	9	404056	405913	+	1858	490	610	588	889	454	1113	1242	1162
PBANKA_091020	9	407007	409370	-	2364	678	616	3197	8467	2740	4046	6200	8287
PBANKA_091030	9	413895	425474	+	11580	2672	3159	1897	3488	2515	3096	1916	2313
PBANKA_091040	9	426810	427241	+	432	151	172	198	145	128	254	222	168
PBANKA_091050	9	427651	428351	-	701	244	257	92	39	31	130	90	74
PBANKA_091060	9	428790	429167	-	378	144	187	449	536	429	1339	1155	822
PBANKA_091070	9	430035	437906	-	7872	1822	2055	2180	3882	3199	4121	1950	2266
PBANKA_091080	9	439222	441700	-	2479	643	729	1868	4149	1923	1694	2469	4219
PBANKA_091090	9	443475	444091	+	617	242	234	3221	3975	2295	3614	4299	6203
PBANKA_091100	9	444956	447133	-	2178	520	677	2633	6988	3401	2657	4039	7021
PBANKA_091110	9	447772	449144	+	1373	371	436	2270	4355	2388	1892	3363	5343
PBANKA_091120	9	449943	450624	+	682	228	248	754	1217	483	1160	1578	1607
PBANKA_091130	9	451569	452849	+	1281	420	383	111	272	101	267	261	293
PBANKA_091140	9	454769	456715	+	1947	539	526	909	1894	841	1683	1419	1665
PBANKA_091150	9	458853	460193	+	1341	427	447	3998	6739	3454	5082	5764	7140
PBANKA_091160	9	460686	461582	-	897	293	332	1929	3310	1771	2778	3084	3621
PBANKA_091170	9	463266	467094	-	3829	932	1026	10218	20717	9365	11392	15336	23193
PBANKA_091180	9	470859	472583	+	1725	442	560	1376	2231	1010	1976	1924	2079
PBANKA_091190	9	473834	475795	-	1962	576	623	360	441	331	1255	848	508
PBANKA_091200	9	476530	479604	-	3075	765	850	2601	4788	2352	3978	3096	4786
PBANKA_091210	9	484699	486614	+	1916	535	569	6478	10584	4455	7573	14313	14868
PBANKA_091220	9	489350	491749	+	2400	662	771	575	1398	704	1188	975	1025
PBANKA_091230	9	492359	495649	-	3291	808	986	2236	4852	2336	2766	3521	4012
PBANKA_091240	9	497929	500456	+	2528	713	761	3736	6576	4240	10749	7297	6208
PBANKA_091250	9	500836	502635	-	1800	499	581	21541	42560	19539	26141	30676	40836
PBANKA_091260	9	503559	513589	-	10031	2405	2697	3252	6948	4389	4327	3223	4699
PBANKA_091270	9	516966	519360	+	2395	604	742	1646	4110	2018	4085	4641	5383
PBANKA_091280	9	520149	520592	-	444	180	205	397	522	226	623	639	598
PBANKA_091290	9	521381	521854	+	474	179	239	624	853	442	1208	1286	1085
PBANKA_091300	9	522144	527754	-	5611	1411	1470	2948	7901	3504	2607	4869	7216
PBANKA_091310	9	528698	530310	+	1613	489	552	1052	1860	897	1495	2217	2150
PBANKA_091320	9	534155	535402	+	1248	334	456	1056	2450	828	1539	2060	2521
PBANKA_091330	9	536343	539541	+	3199	801	949	390	782	334	567	605	733
PBANKA_091340	9	540711	542444	+	1734	553	529	950	2144	906	2164	2484	2226
PBANKA_091350	9	543561	545190	-	1630	473	520	72	194	81	316	326	258
PBANKA_091360	9	545819	547681	-	1863	505	575	2131	3984	2066	1614	3059	4602
PBANKA_091370	9	548759	550243	-	1485	433	484	775	1826	834	1456	1605	1811
PBANKA_091380	9	551621	556133	+	4513	1111	1298	558	1078	513	971	810	754
PBANKA_091390	9	557309	562102	-	4794	1155	1314	1510	3138	1995	2947	2024	2617
PBANKA_091400	9	563586	564713	+	1128	333	350	584	581	372	1020	915	705
PBANKA_091410	9	565037	571324	-	6288	1607	1788	1634	3717	2179	3533	1661	1923
PBANKA_091420	9	572921	578455	-	5535	1423	1695	904	1598	1365	2314	1085	1097
PBANKA_091430	9	581032	582303	+	1272	363	404	940	1661	881	1405	1862	1612
PBANKA_091440	9	583130	585121	-	1992	541	607	3636	4502	2323	3684	3978	4181
PBANKA_091450	9	587888	591986	-	4099	1098	1204	539	1684	723	1045	987	1312
PBANKA_091460	9	593220	595711	-	2492	750	780	14892	24327	11674	19063	20147	21901
PBANKA_091470	9	596937	599061	-	2125	589	713	817	1419	744	776	817	1465
PBANKA_091480	9	599924	601762	+	1839	516	559	346	581	234	544	762	880
PBANKA_091490	9	602070	603355	-	1286	403	404	890	1339	662	1796	1227	1489
PBANKA_091500	9	605046	606716	-	1671	503	531	493	513	621	1864	881	406
PBANKA_091510	9	608480	609601	-	1122	358	394	143	193	158	776	289	146
PBANKA_091520	9	612415	616380	+	3966	1029	1131	225	726	297	1326	595	365
PBANKA_091530	9	616839	620015	-	3177	830	939	1300	2098	1429	2377	1689	2040
PBANKA_091540	9	621436	621525	-	90	87	98	22130	13240	6596	24780	22119	20060
PBANKA_091550	9	622639	623238	-	600	216	292	372	542	222	498	803	671
PBANKA_091560	9	624381	625157	-	777	278	286	2265	2256	1635	4465	5332	3147
PBANKA_091570	9	626156	627160	-	1005	313	350	362	579	215	411	624	638
PBANKA_091580	9	627723	628972	+	1250	421	411	766	940	571	1283	1622	1306
PBANKA_091590	9	629399	633427	-	4029	1113	1278	274	686	305	446	514	739
PBANKA_091600	9	635361	638702	+	3342	937	1050	268	636	279	368	437	597
PBANKA_091610	9	639340	640161	-	822	279	346	7595	13623	7219	6451	12883	17602
PBANKA_091620	9	642849	644617	+	1769	533	599	2777	5634	2466	3856	6095	6601
PBANKA_091630	9	646348	649086	+	2739	762	856	23	40	28	49	15	30
PBANKA_091640	9	650066	652393	-	2328	599	717	3436	8754	3677	4183	5524	8019
PBANKA_091650	9	655214	657370	+	2157	558	692	95	298	92	143	166	312
PBANKA_091660	9	658862	662452	+	3591	912	1040	1419	3618	1595	1962	1795	2664
PBANKA_091665	9	663425	664314	+	890	303	364	1726	1657	975	2419	2083	2274
PBANKA_091670	9	666076	666867	+	792	297	309	78305	64047	37944	105057	93435	91509
PBANKA_091680	9	668381	673043	+	4663	1305	1491	92	244	175	227	156	166
PBANKA_091690	9	673625	674962	+	1338	446	449	965	3075	1293	1995	2480	2912
PBANKA_091700	9	676502	678235	-	1734	515	641	4176	5275	3177	3940	4506	5955
PBANKA_091710	9	679445	681331	+	1887	555	686	914	2033	1101	1533	1058	1510
PBANKA_091720	9	682453	682887	+	435	190	193	5421	4648	2662	6663	6034	6075
PBANKA_091730	9	683347	687092	-	3746	1085	1207	503	1131	530	1241	1096	1035
PBANKA_091740	9	687619	689408	-	1790	519	597	3189	7095	4526	4755	6638	8739
PBANKA_091750	9	691629	695497	+	3869	610	784	1053	3986	3052	2183	988	1701
PBANKA_091760	9	696497	699457	+	2961	234	232	1398	2458	2079	2051	1148	1339
PBANKA_091770	9	699517	702387	-	2871	829	912	2417	2749	2173	3280	1737	1770
PBANKA_091780	9	702827	706679	-	3853	1065	1214	1187	1101	899	1520	1961	1396
PBANKA_091790	9	707804	709159	-	1356	459	514	1215	2310	921	1701	1895	2184
PBANKA_091800	9	711713	712660	-	948	266	340	7852	9980	4562	9601	14128	12496
PBANKA_091810	9	714800	715045	+	246	138	154	3727	3582	2267	5178	7802	5286
PBANKA_091820	9	716454	718667	+	2214	694	747	92	321	109	163	224	344
PBANKA_091830	9	719345	720847	-	1503	511	538	1774	4674	2242	3456	4327	4942
PBANKA_091840	9	723205	724038	-	834	318	319	730	1070	529	1384	1475	1361
PBANKA_091850	9	725685	726215	+	531	192	248	1174	2435	1184	2279	1963	2800
PBANKA_091860	9	727606	730656	-	3051	842	956	9541	16953	9040	10866	10153	17688
PBANKA_091870	9	731581	734008	-	2428	630	776	467	863	398	866	1056	1052
PBANKA_091880	9	735593	737446	+	1854	503	567	473	603	399	860	590	572
PBANKA_091890	9	738888	744251	+	5364	1345	1639	697	1699	1195	1537	837	995
PBANKA_091900	9	744581	746452	-	1872	559	628	1010	1498	596	1540	2517	2004
PBANKA_091910	9	749423	750589	-	1167	379	500	6039	12989	7400	9559	13219	13665
PBANKA_091920	9	752386	753162	+	777	271	319	1284	2172	1120	2818	2586	2719
PBANKA_091930	9	753547	754973	-	1427	493	554	1249	1365	753	2062	2035	1812
PBANKA_091940	9	756214	758480	-	2267	708	768	3099	6030	2876	5450	5936	6110
PBANKA_091950	9	759864	761252	-	1389	488	579	289	978	350	711	1003	1029
PBANKA_091960	9	763690	765687	+	1998	582	634	1888	3789	2616	3269	2260	2807
PBANKA_091970	9	766768	768723	-	1956	600	769	954	1210	706	1474	1046	1239
PBANKA_091980	9	769541	771951	+	2411	693	825	4200	6320	2569	7837	9842	8438
PBANKA_091990	9	772653	777353	+	4701	1409	1482	6866	11270	5784	8399	8133	8283
PBANKA_092000	9	777959	778369	-	411	182	253	1375	1391	849	1859	2360	2055
PBANKA_092010	9	779290	780371	+	1082	412	485	1483	2417	1283	1777	3259	3367
PBANKA_092030	9	780980	783687	-	2708	841	992	728	1564	618	1513	1202	1305
PBANKA_092040	9	785017	791169	-	6153	1692	2028	1806	3229	1898	2905	1546	1807
PBANKA_092050	9	792857	794614	+	1758	562	610	9500	9534	5203	9288	8135	9661
PBANKA_092060	9	795829	798309	+	2481	746	862	2735	5425	3156	4830	3571	5260
PBANKA_092070	9	799025	800729	+	1705	529	645	2624	4056	1959	2025	5756	6061
PBANKA_092080	9	801449	803303	-	1855	531	702	4008	6444	3364	4598	7872	8992
PBANKA_092090	9	804498	807437	-	2940	883	1082	8280	8206	4579	12591	17805	12847
PBANKA_092100	9	808029	808772	-	744	295	353	356	286	145	374	429	319
PBANKA_092110	9	810201	811058	+	858	310	340	2507	2496	1305	2602	2920	2880
PBANKA_092120	9	811617	811999	-	383	214	215	338	404	318	1038	883	683
PBANKA_092130	9	814086	814613	+	528	254	263	2877	3540	2050	1825	6033	5927
PBANKA_092140	9	816224	817953	+	1730	548	659	613	538	504	2446	1714	775
PBANKA_092150	9	819231	819886	+	656	245	323	774	792	351	1323	1645	1108
PBANKA_092160	9	821047	823233	-	2187	641	777	3841	6814	4203	5170	3463	5369
PBANKA_092170	9	826966	831504	+	4539	1398	1680	10504	19897	10316	18003	13937	16864
PBANKA_092180	9	832545	834323	+	1779	555	669	986	1939	1079	3004	2023	1926
PBANKA_092190	9	835025	838531	-	3507	1106	1287	240	285	250	609	288	218
PBANKA_092200	9	840263	842023	-	1761	619	667	1330	2127	1035	1463	2158	2504
PBANKA_092210	9	844438	845119	+	682	308	382	8306	9137	5896	11071	18303	13713
PBANKA_092220	9	846512	849769	+	3258	1127	1222	663	1404	655	1353	1118	1202
PBANKA_092230	9	850436	853108	+	2673	941	953	1627	4222	1978	2925	2499	3174
PBANKA_092240	9	853398	853694	-	297	158	189	836	762	470	1100	1047	1001
PBANKA_092250	9	856264	858446	+	2183	721	845	1973	3135	1407	4472	3969	3175
PBANKA_092260	9	859358	861564	+	2207	756	844	843	1079	656	1715	1372	1288
PBANKA_092270	9	862770	863299	+	530	251	300	1099	1558	852	1726	2993	2351
PBANKA_092280	9	865027	865398	+	372	211	209	1107	1732	912	2063	2249	2087
PBANKA_092290	9	866867	868292	+	1426	510	573	2773	5364	2535	4437	5174	5679
PBANKA_092300	9	868911	873143	-	4233	1350	1577	2058	4508	2836	3868	2368	3050
PBANKA_092310	9	874657	875969	+	1313	543	591	313	625	311	667	747	773
PBANKA_092320	9	877055	878536	-	1482	544	589	789	2067	601	1122	1799	1932
PBANKA_092330	9	879418	881016	+	1599	544	686	22145	25260	14074	38309	28709	33484
PBANKA_092340	9	881665	882529	-	865	432	408	5558	4392	2708	6964	11611	6990
PBANKA_092350	9	884497	885525	+	1029	434	522	1653	1948	1255	3652	3705	2743
PBANKA_092360	9	886952	887944	+	993	391	496	3976	4853	2845	7405	6516	6665
PBANKA_092370	9	889433	890737	+	1305	546	616	585	1819	796	1423	1293	1402
PBANKA_092380	9	891233	893002	-	1770	669	718	23	64	20	53	77	29
PBANKA_092390	9	894364	895223	+	860	392	464	420	526	230	991	1292	804
PBANKA_092400	9	896233	897965	-	1733	692	717	1777	3317	1916	2822	2994	3003
PBANKA_092410	9	901214	902752	+	1539	574	701	10824	14192	7558	11004	18536	21408
PBANKA_092420	9	903334	907524	+	4191	1564	1607	179	390	171	285	279	270
PBANKA_092430	9	908029	909847	-	1819	721	825	4809	9315	4419	6504	8821	10560
PBANKA_092440	9	911616	912333	-	718	329	374	602	893	500	1174	1506	1256
PBANKA_092450	9	913504	917211	-	3708	1312	1623	499	1674	901	1354	715	916
PBANKA_092460	9	918206	918881	-	676	341	380	788	784	377	987	1352	1069
PBANKA_092470	9	919795	921987	-	2193	923	1019	1826	4980	2243	3023	3808	5141
PBANKA_092480	9	923865	927443	+	3579	1121	1344	1387	3824	1401	2682	2548	3165
PBANKA_092490	9	928779	930589	-	1811	781	923	1700	3567	1574	2165	2738	3227
PBANKA_092500	9	932576	934348	-	1773	688	889	6022	12883	6169	8761	11086	15979
PBANKA_092510	9	934891	937428	-	2538	1124	1361	3525	9701	5190	4845	6210	10101
PBANKA_092520	9	939122	945042	-	5921	2312	2918	3248	5606	4869	6066	2803	2976
PBANKA_092530	9	949383	955244	+	5862	2630	3071	2684	5927	3880	4728	2577	4430
PBANKA_092540	9	955954	971682	-	15729	7780	9502	7198	15200	10004	5787	7068	9325
PBANKA_092550	9	972815	978009	-	5195	3280	3892	2749	6839	2614	4267	4092	5451
PBANKA_092560	9	980135	980932	+	798	750	802	623	760	417	1405	1497	922
PBANKA_092570	9	980998	988888	-	7891	6993	7815	3541	7041	2594	3168	4964	7033
PBANKA_092580	9	989729	994861	-	5133	5980	7023	1740	3816	1483	1890	2524	3260
PBANKA_092590	9	995463	998825	-	3363	5283	5918	1773	3694	1530	3293	3015	3554
PBANKA_092600	9	1000164	1001219	-	1056	2543	2870	215	387	145	507	557	527
