Geneid	Chr	Start	End	Strand	Length	SRR1571697	SRR1571698	SRR1571699	SRR1571700	SRR1571701	SRR1571702	SRR1571703	SRR1571704	SRR1571705	SRR1571706	SRR1571707	SRR1571708	SRR1571709	SRR1571710	SRR1571711	SRR1571712	SRR1571713	SRR1571714	SRR1571715
PVX_099505	7	820984	823891	-	2908	221	261	543	196	86	73	78	478	517	365	613	103	72	79	183	500	490	511	85
PVX_099507	7	824097	826474	-	2378	205	144	205	76	61	52	41	374	347	189	258	46	39	77	112	249	246	264	47
PVX_099510	7	826544	827961	+	1418	326	187	363	204	194	138	166	547	430	225	433	182	101	124	195	462	444	456	84
PVX_099515	7	828939	832532	+	3594	125	33	70	39	104	263	412	115	107	42	105	52	72	201	282	262	243	257	37
PVX_099520	7	833856	840242	+	6387	1417	1468	2333	1275	1095	1139	1213	2687	2322	1414	2707	823	577	964	1585	3146	3045	3361	537
PVX_099525	7	841870	846245	+	4376	2542	3514	4980	965	795	1174	1792	3133	3684	2807	3013	707	575	1155	2279	4181	3979	4359	663
PVX_099530	7	848808	852648	+	3841	58	145	259	44	8	27	72	237	350	213	217	16	15	48	129	214	207	242	32
PVX_099535	7	853187	855316	+	2130	5326	4606	5410	1465	475	527	502	7728	7735	3986	4647	595	303	515	899	5016	4966	5353	852
PVX_099540	7	856824	858881	+	2058	300	167	358	318	165	129	244	383	204	170	409	165	89	162	332	477	435	489	65
PVX_099545	7	859073	862304	-	3232	228	157	255	172	188	117	160	483	275	148	349	153	104	138	249	426	409	392	54
PVX_099550	7	863379	875189	-	11811	323	670	1413	682	228	221	177	751	948	777	1548	322	98	191	310	1268	1125	1223	216
PVX_099555	7	876661	878073	-	1413	5	8	25	12	4	10	8	4	5	6	19	3	2	11	21	25	20	23	5
PVX_099560	7	879013	880370	-	1358	227	149	230	96	49	47	55	278	227	139	218	50	24	49	107	236	224	246	44
PVX_099565	7	880867	881517	-	651	62	59	117	99	101	82	67	191	92	74	211	93	59	84	84	201	186	224	34
PVX_099570	7	882911	885151	+	2241	79	102	214	115	89	76	72	276	204	156	297	66	59	73	107	244	262	283	43
PVX_099575	7	886026	888377	+	2352	17	22	57	14	15	21	18	63	49	29	58	17	10	22	40	64	50	64	8
PVX_099580	7	889803	894052	+	4250	454	305	445	184	97	199	389	490	524	241	411	90	83	234	414	584	547	590	94
PVX_099585	7	896889	897886	+	998	107	14	22	73	301	286	414	402	40	27	100	214	149	256	419	386	334	384	67
PVX_099590	7	899007	900236	+	1230	40	95	153	94	59	64	85	126	114	87	166	33	14	43	79	146	163	182	26
PVX_099595	7	900576	901763	-	1188	20	25	79	49	51	43	33	58	81	48	118	42	30	17	35	106	91	116	16
PVX_099600	7	902836	904476	-	1641	204	294	495	105	69	178	323	271	363	274	389	54	43	168	301	438	433	442	71
PVX_099605	7	907263	908738	-	1476	356	220	326	238	242	301	257	513	339	189	371	136	107	196	286	525	565	534	78
PVX_099610	7	912058	912854	-	797	24	30	38	32	48	57	40	64	46	29	99	32	19	31	51	84	75	73	13
PVX_099615	7	913891	917451	+	3561	202	193	290	133	191	191	214	419	276	152	223	88	78	152	204	355	350	414	52
PVX_099620	7	918344	920257	-	1914	148	136	175	74	25	22	18	213	182	128	187	34	15	24	56	169	174	187	32
PVX_099625	7	921518	924409	+	2892	122	139	153	49	17	29	41	186	181	113	141	18	10	26	58	176	147	147	22
PVX_099630	7	924599	925759	-	1161	20	72	158	71	30	37	24	68	100	92	216	44	22	38	60	131	162	168	22
PVX_099635	7	929433	932782	+	3350	315	230	496	380	368	446	328	553	349	229	656	237	174	341	485	800	747	865	153
PVX_099640	7	932946	937628	-	4683	51	66	114	194	229	150	158	434	74	61	328	192	115	133	187	354	349	363	64
PVX_099645	7	938878	945599	+	6722	646	247	346	350	688	1108	2342	932	479	250	645	390	407	1126	2508	1497	1421	1557	259
PVX_099650	7	946686	948581	+	1896	324	211	351	149	65	63	108	359	314	226	387	69	40	71	138	379	368	411	76
PVX_099655	7	949127	950559	+	1433	184	59	76	43	27	187	560	149	105	53	82	33	46	191	549	254	276	314	43
PVX_099660	7	950763	952583	+	1821	13	2	9	15	29	23	48	41	5	6	18	14	10	22	52	42	39	36	0
PVX_099665	7	953108	954887	+	1780	25	5	12	3	13	56	147	23	15	7	17	11	10	56	131	69	65	61	10
PVX_099670	7	955918	957258	-	1341	349	97	102	62	59	248	752	208	136	76	141	48	57	336	681	391	333	420	66
PVX_099675	7	959895	961639	+	1745	112	54	99	59	26	61	101	156	89	75	132	42	21	61	114	136	124	164	21
PVX_099680	7	961919	963349	-	1431	81	88	156	109	58	43	64	140	124	104	235	70	28	37	72	181	193	206	27
PVX_099685	7	964337	967604	-	3268	431	239	324	113	178	355	727	540	380	219	316	90	98	356	681	573	561	591	101
PVX_099690	7	969034	970052	+	1019	84	71	128	31	22	32	35	127	143	70	96	17	8	18	45	98	85	119	20
PVX_099695	7	971011	972458	+	1448	164	89	210	296	225	206	275	369	150	100	410	144	109	159	213	409	409	441	83
PVX_099700	7	972758	974461	-	1704	566	365	527	430	366	328	336	1002	527	304	739	325	217	396	562	968	953	1014	141
PVX_099705	7	976769	981010	+	4242	86	200	396	140	65	104	164	189	270	244	410	60	44	101	160	340	353	346	74
PVX_099710	7	983584	985069	+	1486	3731	904	621	156	89	1792	3290	4126	3070	946	917	136	526	2883	3816	2632	2579	2814	450
PVX_099715	7	986561	990636	+	4076	193	221	248	35	24	142	171	322	363	199	161	29	36	154	240	327	297	307	44
PVX_099725	7	991258	995322	-	4065	1077	652	995	633	523	553	786	1235	940	596	1255	427	273	502	868	1458	1468	1543	252
PVX_099730	7	998990	1001001	-	2012	539	356	526	316	331	304	423	658	450	264	645	291	167	290	470	750	751	772	150
PVX_099735	7	1006162	1006875	+	714	170	101	162	90	62	263	432	211	342	123	259	82	87	350	467	387	357	360	64
PVX_099740	7	1008544	1014543	+	6000	66	116	300	130	101	259	500	88	133	174	291	56	65	229	473	357	349	370	62
PVX_099745	7	1015077	1017607	-	2531	50	65	305	462	254	168	172	253	73	121	775	289	116	134	171	578	561	601	108
PVX_099750	7	1019736	1024281	-	4546	126	207	419	254	224	209	241	285	203	240	511	159	88	168	234	530	515	514	97
PVX_099755	7	1024950	1025355	+	406	15	22	30	19	18	24	30	29	16	16	59	15	10	18	26	48	45	55	8
PVX_099760	7	1027717	1031585	+	3869	12	7	43	26	29	28	26	40	25	20	57	22	19	25	32	70	44	56	13
PVX_099765	7	1032169	1034772	+	2604	344	424	738	535	260	150	90	816	565	435	876	247	102	110	122	800	774	805	153
PVX_099770	7	1034844	1035446	-	603	57	74	132	51	29	22	22	112	69	64	102	46	9	16	26	112	92	112	15
PVX_099775	7	1035857	1038266	-	2410	39	61	147	63	35	42	77	53	53	66	131	25	15	33	61	110	94	120	20
PVX_099780	7	1038999	1040221	-	1223	106	69	108	93	88	61	66	199	111	61	152	50	34	47	86	168	171	199	37
PVX_099785	7	1041058	1041751	+	694	25	72	103	78	70	44	40	106	78	55	113	48	27	22	35	124	136	144	25
PVX_099790	7	1041435	1042485	-	1051	107	214	490	328	194	199	290	320	365	253	685	161	68	143	216	597	551	593	105
PVX_099795	7	1049035	1049883	+	849	11	12	43	23	21	26	56	22	20	13	49	16	10	28	54	75	56	58	13
PVX_099800	7	1052176	1053069	+	894	25	18	72	42	36	60	110	38	28	27	91	30	9	49	77	101	114	117	13
PVX_099805	7	1054715	1056847	+	2133	54	139	222	78	61	64	87	90	102	111	215	64	33	57	100	218	207	204	42
PVX_099810	7	1057175	1060387	-	3213	49	26	70	32	63	172	225	59	33	20	60	46	57	132	200	179	194	174	29
PVX_099815	7	1061332	1062292	-	961	19	6	26	28	25	88	78	26	10	9	22	14	20	37	55	50	39	68	9
PVX_099820	7	1064692	1066621	+	1930	137	152	474	457	361	364	535	425	197	206	556	252	136	280	600	785	721	717	153
PVX_099825	7	1067165	1068088	-	924	107	144	262	128	44	55	90	238	225	162	312	63	28	46	95	253	244	310	38
PVX_099830	7	1069280	1070702	+	1423	88	126	266	234	123	131	218	258	174	185	417	124	71	101	182	403	418	399	62
PVX_099835	7	1071345	1071587	+	243	28	34	56	58	54	53	37	80	40	29	44	38	17	26	25	76	85	88	12
PVX_099840	7	1071489	1073152	-	1664	277	286	376	363	499	320	210	1006	477	221	481	367	217	244	299	759	760	767	124
PVX_099845	7	1075870	1077379	+	1510	163	243	405	260	211	241	309	418	283	231	540	146	109	167	285	562	504	560	82
PVX_099850	7	1077694	1079148	-	1455	74	37	60	25	51	181	291	71	67	30	61	22	34	164	308	181	192	189	39
PVX_099855	7	1080758	1083176	-	2419	122	134	238	66	11	26	28	220	230	126	208	31	13	40	101	173	191	214	36
PVX_099860	7	1085365	1087252	+	1888	198	102	176	67	27	104	202	238	191	106	173	31	30	99	326	196	223	235	34
PVX_099870	7	1088721	1089632	+	912	146	94	155	98	113	118	126	276	210	97	189	72	52	120	163	267	271	281	41
PVX_099875	7	1089664	1090833	-	1170	72	61	92	15	12	42	34	100	95	65	58	12	7	40	62	71	76	82	19
PVX_099880	7	1091781	1092122	-	342	56	11	7	0	1	4	8	39	19	7	6	3	1	10	16	16	22	14	3
PVX_099885	7	1094497	1100742	-	6246	114	162	1791	369	58	97	143	169	207	538	1402	88	19	77	148	794	752	762	150
PVX_099890	7	1103736	1104923	+	1188	93	91	212	95	43	39	50	131	130	101	269	48	25	33	74	208	180	185	28
PVX_099895	7	1105822	1106412	+	591	138	121	145	22	16	47	56	237	221	101	112	7	13	48	87	149	154	181	24
PVX_099900	7	1106824	1108011	-	1188	67	32	53	15	14	17	18	82	73	41	48	9	10	13	41	55	60	69	8
PVX_099905	7	1107454	1109260	+	1807	82	58	107	65	53	45	47	123	124	84	171	43	26	41	69	160	135	135	12
PVX_099910	7	1110354	1112207	+	1854	53	120	175	95	36	59	53	129	181	117	223	42	18	35	98	165	181	184	42
PVX_099915	7	1115910	1116820	+	911	425	249	378	198	207	204	172	543	423	234	487	152	74	114	199	494	457	585	97
PVX_099920	7	1118186	1120120	+	1935	79	61	104	34	34	24	30	91	110	85	109	30	18	24	81	110	116	141	20
PVX_099930	7	1121873	1127989	+	6117	56	42	230	4471	7998	5791	2148	8850	171	62	3354	4955	4014	3323	2170	7817	7654	8077	1252
PVX_099935	7	1127959	1129612	-	1654	27	12	26	420	721	581	307	856	32	15	334	429	371	292	300	721	686	753	109
PVX_099940	7	1130205	1132573	-	2369	402	114	132	81	94	333	964	298	230	126	215	72	122	509	1433	556	571	634	95
PVX_099945	7	1133537	1135375	-	1839	50	150	374	240	84	71	79	187	167	179	600	145	53	44	85	384	372	351	60
PVX_099955	7	1136216	1137778	+	1563	47	6	37	109	44	38	61	59	12	10	123	58	24	27	35	116	112	113	17
PVX_099960	7	1138364	1140531	+	2168	752	305	390	177	200	740	2341	592	553	313	445	152	280	969	2594	1139	1108	1190	168
PVX_099965	7	1140688	1143873	-	3186	370	392	529	165	79	139	323	596	584	372	577	103	74	175	446	651	611	628	111
PVX_099970	7	1144830	1147700	-	2871	12	6	7	23	38	98	125	34	27	20	33	13	26	64	87	85	75	77	11
PVX_099975	7	1149266	1154836	+	5571	31	10	18	18	35	127	220	32	20	12	52	19	26	109	191	113	98	101	16
PVX_099980	7	1157742	1163137	+	5396	257	53	405	8022	22359	33443	16678	15259	1305	148	5679	10607	12626	23361	19073	25939	25736	26786	4389
PVX_099985	7	1164445	1168163	+	3719	289	324	535	266	245	318	305	659	544	305	620	217	161	331	429	688	699	713	117
PVX_099990	7	1169135	1173406	-	4272	370	209	255	93	212	554	419	521	415	231	336	173	216	572	640	718	635	690	111
PVX_099995	7	1175276	1177864	-	2589	196	99	174	130	118	124	141	286	197	104	272	118	91	109	220	308	279	321	59
PVX_100000	7	1178171	1180312	+	2142	123	108	163	45	26	52	65	214	189	135	127	34	22	44	86	153	147	156	26
PVX_100005	7	1182213	1195527	+	13315	293	482	1179	1012	751	645	703	1061	820	730	2316	783	482	575	1093	1911	1937	2051	310
PVX_100010	7	1196200	1196880	+	681	0	0	0	0	0	0	0	11	7	3	0	0	0	1	1	6	9	8	1
PVX_087165	7	1201342	1202757	-	1416	31	5	7	9	5	31	110	25	30	10	25	6	9	77	193	68	65	59	12
PVX_087160	7	1204093	1206462	-	2370	81	73	145	58	46	119	259	146	189	105	206	50	46	136	305	244	253	249	39
PVX_087155	7	1206891	1209392	-	2502	21	109	343	142	40	63	62	65	158	176	355	61	30	48	107	268	254	298	52
PVX_087150	7	1211913	1212885	-	973	105	67	100	51	53	61	76	181	122	79	141	41	39	92	125	187	176	183	23
PVX_087145	7	1212947	1215619	+	2673	354	264	401	188	176	245	242	473	433	249	453	141	114	233	389	589	494	579	101
PVX_087140	7	1219108	1220560	+	1453	85	102	175	183	307	411	255	324	121	91	352	153	177	231	221	492	482	527	69
PVX_087135	7	1221769	1223998	+	2230	425	431	678	309	192	270	300	702	664	434	763	171	139	201	334	734	738	820	120
PVX_087130	7	1224351	1226121	-	1771	219	202	325	136	148	321	283	442	306	197	315	130	119	279	405	477	494	529	81
PVX_087125	7	1227582	1229018	+	1437	53	13	28	4	29	101	184	58	36	21	22	14	30	101	192	87	95	109	18
PVX_087120	7	1229913	1232052	+	2140	62	62	370	222	72	113	163	87	83	161	577	59	53	79	140	295	305	306	53
PVX_087115	7	1232508	1233747	-	1240	278	379	651	439	218	176	161	552	440	370	758	224	91	100	152	717	712	762	117
PVX_087110	7	1235021	1236010	-	990	21	5	17	4	18	79	115	12	15	8	32	8	25	68	98	64	57	66	12
PVX_087105	7	1239657	1244119	-	4463	101	279	705	811	571	315	213	698	268	298	1228	455	183	172	227	1052	1014	1062	171
PVX_087095	7	1246798	1248430	+	1633	351	502	1084	944	618	728	802	1200	618	618	1777	680	381	591	754	1654	1561	1738	273
PVX_087090	7	1248928	1250827	-	1900	436	357	478	145	47	32	18	638	498	307	448	72	32	55	108	432	437	493	66
PVX_087085	7	1252223	1253721	-	1499	62	158	224	98	57	76	51	192	208	136	215	48	20	51	73	204	245	226	41
PVX_087080	7	1254810	1256631	-	1822	14	18	85	67	59	58	53	60	54	45	138	47	27	43	36	118	125	107	13
PVX_087075	7	1257165	1258065	-	901	21	62	136	62	14	12	11	55	79	60	121	18	8	15	28	95	96	101	15
PVX_087070	7	1258254	1261184	-	2931	98	91	116	29	16	20	24	165	181	90	87	14	7	30	43	112	115	126	22
PVX_087065	7	1261666	1266699	-	5034	1231	1192	1973	1187	796	508	382	1993	1531	1086	2218	610	320	388	491	2112	2198	2230	344
PVX_087060	7	1268595	1269221	-	627	30	20	31	24	27	89	47	65	26	23	72	21	15	23	41	68	76	81	14
PVX_087055	7	1270715	1272880	+	2166	166	163	186	121	165	232	165	302	205	124	202	77	57	82	154	320	314	302	66
PVX_087050	7	1273483	1276072	+	2590	95	64	146	45	46	149	188	113	115	88	144	26	20	92	127	202	192	179	29
PVX_087045	7	1276282	1278513	-	2232	76	155	304	82	51	74	71	151	211	187	275	41	30	46	66	272	208	217	37
PVX_087040	7	1283305	1287210	-	3906	74	149	417	248	214	202	282	236	177	196	464	161	85	150	211	442	465	461	65
PVX_087035	7	1288534	1289937	-	1404	315	404	456	229	118	133	117	489	536	353	490	78	53	89	168	472	485	535	90
PVX_087030	7	1291768	1292507	-	740	103	85	93	37	20	39	63	96	97	62	80	27	11	31	54	107	102	104	11
PVX_087025	7	1293229	1295447	+	2219	219	162	241	74	78	159	260	258	205	149	211	28	44	139	219	301	273	315	51
PVX_087020	7	1295426	1296821	-	1396	140	114	185	77	37	39	31	260	202	115	209	43	19	24	76	224	195	216	29
PVX_087015	7	1297778	1299640	-	1863	85	73	100	50	20	24	26	146	106	63	92	19	10	21	34	104	94	102	18
PVX_087010	7	1300742	1303867	+	3126	227	303	537	134	42	36	68	361	448	308	371	44	18	47	95	417	387	400	75
PVX_087005	7	1304012	1304464	-	453	43	82	114	27	8	16	18	49	67	45	72	7	3	10	18	81	70	89	11
PVX_087000	7	1305427	1306284	+	858	36	96	222	83	32	34	48	69	114	96	216	21	15	25	53	174	161	165	18
PVX_086995	7	1306917	1307576	+	660	39	89	212	94	23	55	63	83	142	124	209	36	15	38	86	169	173	189	29
PVX_086990	7	1307796	1309192	-	1397	388	289	391	253	193	196	247	621	479	337	571	189	101	188	300	558	626	643	103
PVX_086985	7	1311172	1312062	+	891	16	22	23	6	10	96	74	15	31	20	18	9	14	72	82	62	63	73	16
PVX_086980	7	1314538	1315644	+	1107	649	287	429	280	269	466	459	755	486	307	510	189	171	447	532	761	738	786	133
PVX_086975	7	1318150	1319927	+	1778	99	58	101	92	401	619	462	360	133	75	127	181	243	445	441	530	479	591	71
PVX_086970	7	1320585	1321556	-	972	13	10	16	6	17	14	25	25	19	11	12	11	13	23	30	32	34	37	1
PVX_086965	7	1323207	1323785	-	579	181	189	304	139	77	50	51	346	315	226	364	97	34	39	64	307	308	329	41
PVX_086960	7	1325416	1328436	-	3021	216	205	319	124	100	91	115	330	294	180	313	61	42	95	153	351	332	373	49
PVX_086955	7	1329195	1330006	+	812	9	34	57	33	42	20	32	46	42	38	81	25	23	20	31	53	72	84	12
PVX_086950	7	1335823	1338390	+	2568	26	9	10	69	134	79	34	92	16	8	62	71	46	43	68	133	117	134	21
PVX_086945	7	1353385	1354690	+	1306	9	1	7	1	8	60	104	16	41	7	15	4	39	122	179	68	59	64	9
PVX_086940	7	1357413	1360472	+	3060	1575	618	697	197	133	4825	8014	1316	3070	734	738	141	953	6100	7868	4483	4275	4447	731
PVX_086935	7	1364297	1365659	+	1363	279	80	128	78	70	107	143	284	177	122	214	57	61	125	304	268	258	256	36
PVX_086930	7	1367465	1372923	-	5459	4	6	24	1686	3865	2378	1004	4217	33	12	846	2259	1595	1324	1068	3251	3233	3443	489
PVX_086925	7	1375809	1377281	-	1473	26	19	107	680	688	641	409	617	29	27	605	548	362	487	518	979	914	1010	142
PVX_086920	7	1380491	1381592	-	1102	26	11	15	259	330	189	193	473	10	10	169	251	130	124	162	354	387	365	47
PVX_086915	7	1383396	1383959	-	564	88	14	61	983	1555	1286	716	1861	68	102	1740	1385	986	1059	977	1967	1988	2076	328
PVX_086910	7	1388280	1389756	+	1477	5	7	6	1	2	35	62	2	58	11	3	1	14	50	91	33	40	44	8
PVX_086905	7	1391818	1393846	-	2029	4733	1993	2714	1520	1251	1681	1983	6035	4087	2283	4346	1292	975	1961	3118	4640	4740	4932	734
PVX_086900	7	1401162	1404864	-	3703	4064	1719	2396	1276	800	1131	1783	5030	3632	2302	3727	1024	722	1637	2825	3599	3743	4086	612
PVX_086895	7	1411027	1412967	+	1941	1	2	2	0	0	1	1	12	7	3	6	0	0	1	5	6	4	7	1
PVX_086890	7	1420622	1421437	+	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
PVX_086885	7	1421565	1422365	+	801	0	0	1	0	1	0	0	2	4	5	0	0	0	0	1	1	4	1	0
PVX_086880	7	1425488	1427044	+	1557	5	2	5	0	1	0	0	3	1	1	3	0	0	1	4	2	3	8	1
PVX_086875	7	1430806	1431818	-	1013	0	1	4	0	1	0	0	4	2	0	1	0	0	3	5	4	5	4	1
PVX_086865	7	1438634	1440903	-	2270	13	40	64	9	7	12	28	7	16	22	16	1	1	8	12	46	41	43	9
PVX_086860	7	1448565	1449963	+	1399	31	8	9	6	8	51	105	16	9	3	15	4	7	30	61	31	47	39	7
PVX_086855	7	1452902	1456335	+	3434	392	120	32	12	3	12	68	156	62	11	16	3	7	14	42	70	83	93	11
PVX_086850	7	1458504	1459395	+	892	6	0	0	0	0	0	6	2	1	0	0	0	3	2	2	0	1	5	0
PVX_005040	7	1466449	1467714	-	1266	71	70	104	8	1	1	7	13	6	8	8	0	0	3	5	44	46	54	7
PVX_005045	7	1469460	1471471	+	2012	159	82	100	33	25	24	58	32	30	14	14	3	5	6	17	78	86	85	11
PVX_005047	7	1473048	1474963	+	1916	23	21	19	2	0	1	2	39	36	21	8	4	2	2	8	31	38	28	7
PVX_005055	7	1476969	1478713	+	1745	9	3	15	24	2	7	8	1	1	3	7	1	1	4	10	15	18	14	3
PVX_005060	7	1488210	1489826	+	1617	217	109	57	10	5	18	38	52	46	18	18	3	2	11	17	83	74	66	11
PVX_005065	7	1494398	1495098	+	701	5	1	3	0	1	1	1	5	4	2	4	1	0	2	8	2	5	11	0
PVX_094230	8	13039	14002	+	964	25	70	133	26	10	16	22	60	102	96	102	6	9	15	47	95	94	94	15
PVX_094235	8	19898	20167	-	270	14	0	6	27	18	21	26	16	6	1	37	15	10	19	34	28	44	35	3
PVX_094240	8	23718	25141	-	1424	2	0	1	38	58	35	27	71	1	1	12	39	18	31	33	53	60	59	7
PVX_094245	8	33264	35574	-	2311	201	111	148	28	28	60	147	354	292	188	243	52	23	91	215	237	242	284	47
PVX_094250	8	49899	51625	+	1727	4	1	0	3	3	11	21	9	9	6	11	1	6	16	44	25	14	15	2
PVX_094255	8	54645	63146	+	8502	8	6	18	26	172	2099	2001	20	356	17	94	147	668	3263	3976	1645	1700	1667	249
PVX_094260	8	66139	66735	+	597	33	18	14	4	3	2	9	72	27	13	25	5	2	8	29	32	34	23	4
PVX_094265	8	69633	74820	-	5188	19	40	69	59	27	23	48	66	64	50	161	46	19	43	110	123	104	122	13
PVX_094275	8	83716	85981	-	2266	2111	721	684	90	45	2623	5021	2510	2389	890	747	101	267	1970	2753	2274	2255	2260	348
PVX_094280	8	95694	97616	-	1923	575	203	275	187	124	192	314	790	573	298	652	162	109	285	536	694	635	728	116
PVX_094285	8	102432	103550	-	1119	109	61	86	24	6	18	43	164	137	66	91	7	9	37	89	94	110	102	16
PVX_094290	8	105022	106638	-	1617	222	117	146	12	3	21	49	331	237	147	135	12	14	55	134	160	142	167	31
PVX_094295	8	108735	109900	-	1166	374	129	141	32	31	962	1746	526	744	294	231	28	189	1249	1660	958	941	960	154
PVX_094300	8	113114	116691	-	3578	3439	1749	2234	740	253	3953	7842	3909	5533	2348	2713	403	1080	5711	7266	5574	5590	5764	961
PVX_094305	8	126035	128911	+	2877	278	95	83	23	21	688	952	258	338	110	115	32	172	948	1371	630	591	637	82
PVX_094310	8	143213	144607	+	1395	7	4	21	11	0	6	19	8	13	14	21	1	0	11	44	24	24	16	4
PVX_094315	8	148003	151326	+	3324	765	493	860	442	158	151	203	1149	878	515	1241	256	109	195	403	974	936	1023	159
PVX_094325	8	151538	152913	-	1376	80	44	97	29	15	21	41	152	118	69	138	20	21	37	64	112	120	117	11
PVX_094330	8	154179	155744	+	1566	67	99	156	71	25	21	42	150	200	109	223	37	15	29	61	141	163	181	24
PVX_094335	8	157377	160199	+	2823	193	174	319	240	174	250	464	394	297	233	455	169	127	272	591	548	576	549	93
PVX_094340	8	161562	167084	+	5523	162	200	498	227	98	125	189	246	331	280	618	114	54	152	329	444	492	472	79
PVX_094345	8	168789	170545	+	1757	314	207	389	222	106	71	83	520	413	260	592	155	63	79	132	485	433	478	89
PVX_094350	8	172625	176287	+	3663	39	32	101	98	200	171	187	155	33	41	211	125	102	139	188	275	276	287	43
PVX_094360	8	180779	181604	+	826	15	61	113	14	7	22	53	34	84	80	70	8	4	17	64	72	83	80	13
PVX_094365	8	182323	183258	-	936	181	67	66	16	34	86	156	236	140	65	79	20	25	113	196	166	142	171	24
PVX_094370	8	184349	189475	-	5127	167	31	39	37	643	885	610	411	68	35	63	243	400	647	670	687	685	713	111
PVX_094375	8	191636	193681	-	2046	1596	945	1387	656	201	187	275	2655	1889	1114	1785	349	133	207	457	1411	1449	1461	227
PVX_094380	8	196311	197451	+	1141	127	53	58	23	99	757	926	82	151	34	55	50	162	823	1114	452	445	489	81
PVX_094385	8	198283	202200	-	3918	455	379	508	155	172	364	572	564	605	416	449	92	93	326	723	693	703	752	101
PVX_094390	8	205836	210019	-	4184	405	423	669	194	63	89	110	587	587	383	570	86	44	120	226	553	557	555	85
PVX_094395	8	211681	212572	+	892	7	12	24	25	12	19	32	17	13	12	55	8	10	15	9	34	43	43	9
PVX_094400	8	212778	214635	-	1858	2157	1255	1627	918	453	328	411	3578	2674	1458	2231	547	224	333	629	2186	2233	2391	329
PVX_094405	8	217652	226024	-	8373	422	500	931	546	183	134	139	725	672	463	1080	218	80	116	236	848	864	957	142
PVX_094410	8	228823	232302	-	3480	798	308	410	271	403	642	1226	846	565	293	478	251	256	629	1444	1040	952	1048	173
PVX_094415	8	235494	238548	-	3055	1105	623	1346	398	127	173	373	1133	1431	734	1263	180	112	216	611	1247	1193	1315	176
PVX_094420	8	242651	244754	-	2104	259	149	231	217	273	283	267	757	397	237	529	283	228	289	458	615	663	663	102
PVX_094425	8	246728	250433	+	3706	27	15	39	21	46	40	67	32	15	28	57	25	15	32	79	84	80	94	9
PVX_094430	8	250759	252007	-	1249	4	6	57	34	16	23	20	38	13	19	91	18	16	27	31	50	51	69	15
PVX_094435	8	252937	254324	+	1388	28	27	66	30	10	16	26	78	59	36	92	19	8	32	69	71	54	82	12
PVX_094440	8	255185	256159	+	975	56	53	111	33	26	46	49	87	113	73	128	30	34	35	69	113	116	139	21
PVX_094445	8	256312	257919	-	1608	227	171	235	96	44	59	88	295	267	177	326	47	21	69	137	243	287	283	49
