Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
PVX_119615	8	1327748	1339669	-	11922	3972	4129	5699	6135	3118	3123	3939	4198	3362	3501	2765	2951	165	200
PVX_119610	8	1342181	1345145	-	2965	868	1016	1384	1622	575	719	972	1203	700	783	585	616	44	45
PVX_119605	8	1346865	1347717	-	853	316	343	666	811	191	217	463	540	227	255	199	237	4	14
PVX_119600	8	1348835	1353317	+	4483	1512	1700	2660	3056	1168	1255	1902	2127	1247	1306	1067	1070	61	79
PVX_119595	8	1353243	1355507	-	2265	674	776	1839	2128	476	534	1343	1439	501	588	470	515	25	25
PVX_119590	8	1356012	1357433	+	1422	612	643	1720	1857	425	479	1182	1228	439	511	392	425	59	32
PVX_119585	8	1360978	1363459	-	2482	851	981	1799	2053	662	722	1412	1475	789	816	589	694	34	54
PVX_119580	8	1365026	1367311	-	2286	739	802	1760	1866	561	554	1241	1311	641	630	458	523	48	36
PVX_119575	8	1374161	1375522	+	1362	500	521	917	1056	308	379	786	838	392	456	355	356	14	25
PVX_119570	8	1376284	1377319	+	1036	288	315	650	751	216	232	404	481	248	272	178	211	5	12
PVX_119565	8	1377708	1380527	-	2820	855	924	1371	1513	663	671	963	1049	687	747	590	642	74	31
PVX_119560	8	1381931	1386013	+	4083	1589	1730	2812	3057	1220	1323	1777	2004	1301	1367	1162	1190	66	116
PVX_119555	8	1386523	1386937	-	415	141	168	432	492	86	100	267	261	80	110	83	78	6	3
PVX_119550	8	1387714	1390266	-	2553	902	953	2661	2806	659	695	1730	1939	716	800	583	637	26	35
PVX_119545	8	1390913	1392718	-	1806	808	821	2217	2326	569	617	1532	1578	627	684	506	516	27	40
PVX_119540	8	1393459	1394520	-	1062	381	416	1122	1205	257	289	787	808	334	290	251	260	13	19
PVX_119535	8	1397698	1398513	+	816	297	300	800	959	213	246	596	706	234	244	164	200	17	15
PVX_119530	8	1399667	1401854	+	2188	860	889	2381	2528	632	675	1628	1675	614	736	535	613	34	50
PVX_119525	8	1404410	1407276	-	2867	1099	1125	1419	1710	770	835	1089	1031	829	913	736	785	46	79
PVX_119520	8	1408275	1409819	-	1545	514	595	1501	1637	381	427	1108	1175	390	441	363	398	10	26
PVX_119515	8	1411242	1422746	+	11505	3943	4259	5860	6455	2906	3143	3920	4250	3178	3314	2526	2805	162	208
PVX_119510	8	1423168	1425106	-	1939	755	759	1915	1960	539	554	1232	1299	603	620	504	518	28	48
PVX_119505	8	1427781	1433570	+	5790	1776	1968	2817	3212	1292	1410	1809	2117	1524	1662	1164	1302	71	86
PVX_119500	8	1434178	1436608	-	2431	810	894	1765	2189	617	691	1313	1423	577	713	523	580	37	39
PVX_119495	8	1437078	1438892	+	1815	682	837	1970	2308	512	579	1258	1486	527	608	435	510	25	38
PVX_119490	8	1439653	1441028	+	1376	578	613	1398	1574	465	449	1007	1058	503	530	365	443	31	21
PVX_119485	8	1441618	1443300	-	1683	556	708	1474	1722	416	499	983	1124	477	524	347	396	18	28
PVX_119480	8	1445457	1447585	+	2129	903	891	2581	2754	690	710	1743	1894	655	705	575	558	30	52
PVX_119475	8	1448684	1449793	+	1110	358	497	1224	1514	278	337	861	973	323	391	234	261	3	19
PVX_119470	8	1450409	1451657	-	1249	307	391	970	1252	237	275	694	833	244	303	212	238	54	21
PVX_119465	8	1454037	1455635	+	1599	647	738	1845	2004	503	529	1251	1433	558	573	490	555	19	50
PVX_119460	8	1454331	1457147	-	2817	1094	1224	3242	3727	776	954	2311	2599	909	1020	851	874	29	46
PVX_119455	8	1457856	1458774	-	919	217	266	653	785	164	204	487	551	180	253	186	218	2	14
PVX_119450	8	1459274	1460191	+	918	298	337	875	1054	216	269	601	740	258	312	202	235	12	14
PVX_119445	8	1460630	1462597	-	1968	625	657	1139	1275	443	514	748	885	574	541	477	464	29	36
PVX_119440	8	1464111	1465790	+	1680	641	752	1910	2220	450	569	1382	1557	502	569	378	472	22	39
PVX_119435	8	1465835	1468246	-	2412	597	690	1501	1752	435	504	1139	1249	480	560	433	471	23	43
PVX_119430	8	1470714	1473956	+	3243	1090	1215	2562	2882	831	894	1822	2071	930	1052	750	786	49	78
PVX_119425	8	1474508	1475232	+	725	264	307	789	910	178	205	517	608	232	240	141	192	10	17
PVX_119420	8	1476057	1476590	+	534	232	316	702	881	179	208	537	606	196	217	201	206	8	12
PVX_119415	8	1476771	1479461	-	2691	1115	1169	2391	2463	793	754	1675	1856	850	908	722	805	669	50
PVX_119410	8	1481680	1483358	+	1679	641	676	1805	2089	464	543	1104	1356	480	609	372	422	20	45
PVX_119405	8	1484540	1486147	+	1608	538	606	1624	1825	398	483	1085	1237	521	541	375	416	13	31
PVX_119400	8	1487494	1498536	+	11043	4327	4600	6072	6558	3315	3643	3841	4073	3415	3747	3025	3215	241	240
PVX_119395	8	1499520	1500711	-	1192	465	479	1303	1650	354	399	856	1033	364	458	278	349	9	33
PVX_119390	8	1502402	1505352	+	2951	999	1074	1592	1791	743	824	1202	1343	905	903	749	753	23	47
PVX_119385	8	1506105	1509462	-	3358	1207	1253	1985	2178	975	991	1352	1455	972	1056	824	915	30	39
PVX_119380	8	1512487	1523798	+	11312	3606	3861	5138	5714	2592	2806	3529	3930	2981	3145	2500	2636	192	212
PVX_119375	8	1524638	1526035	+	1398	427	556	1349	1796	327	439	1011	1192	381	451	304	361	10	23
PVX_119370	8	1526715	1527230	+	516	212	273	704	699	184	164	443	490	172	204	157	154	4	10
PVX_119365	8	1527508	1530786	-	3279	1164	1247	3435	3860	882	973	2340	2614	924	1033	770	813	44	72
PVX_119360	8	1533161	1534585	+	1425	519	606	1329	1456	399	421	1067	1158	439	499	388	413	18	23
PVX_119355	8	1537705	1538838	+	1134	94	204	240	520	95	187	106	215	57	118	34	97	7	7
PVX_119350	8	1540281	1541419	+	1139	421	523	1232	1374	335	394	811	785	372	405	295	351	7	27
PVX_119345	8	1541370	1542433	-	1064	414	418	1210	1407	289	311	798	950	312	364	265	282	20	16
PVX_119340	8	1543469	1547020	-	3552	1331	1480	2741	3049	985	1083	1795	2106	1023	1053	896	987	53	70
PVX_119335	8	1550745	1552334	+	1590	751	760	1132	1279	516	576	781	808	569	601	478	547	45	50
PVX_119330	8	1553203	1555262	-	2060	845	855	1991	2157	567	674	1293	1497	649	685	528	610	21	56
PVX_119325	8	1558854	1562209	+	3356	992	1054	1960	2239	722	807	1287	1511	841	909	625	768	33	56
PVX_119320	8	1563359	1564674	+	1316	482	528	716	837	376	406	468	548	380	422	288	371	22	21
PVX_119315	8	1564840	1566774	-	1935	686	811	876	991	477	574	581	736	511	648	466	553	33	47
PVX_119310	8	1568153	1569508	+	1356	539	636	1650	1717	341	459	1049	1153	460	532	364	420	14	20
PVX_119305	8	1569752	1570911	-	1160	451	448	1212	1323	314	307	888	936	364	398	314	359	11	26
PVX_119300	8	1571257	1577139	-	5883	2385	2726	3570	4176	1810	2126	2416	2668	1940	2114	1654	1760	71	166
PVX_119295	8	1578529	1581275	-	2747	913	1121	2453	2861	654	798	1729	2008	783	848	642	692	24	74
PVX_119290	8	1583324	1584784	+	1461	596	671	1629	1880	396	510	1160	1324	473	484	408	472	16	43
PVX_119285	8	1585502	1590283	-	4782	1706	1926	3655	4111	1264	1450	2531	2785	1310	1575	1128	1269	78	106
PVX_119280	8	1592689	1596896	+	4208	1756	1876	3819	4314	1375	1455	2761	3000	1440	1446	1141	1296	57	114
PVX_119275	8	1598023	1600988	+	2966	1344	1476	2653	2945	1019	1094	1957	2112	1026	1087	851	875	71	64
PVX_119270	8	1603931	1608929	+	4999	2316	2534	3384	3757	1732	1892	2307	2480	1837	1936	1552	1603	57	167
PVX_119265	8	1611423	1612907	+	1485	691	708	1872	2142	503	528	1381	1443	580	599	458	463	17	47
PVX_119260	8	1614582	1615797	+	1216	530	562	1236	1391	336	433	806	939	354	421	324	364	15	22
PVX_119255	8	1616628	1620948	-	4321	1923	2190	4438	5029	1437	1643	3045	3378	1536	1673	1230	1337	55	101
PVX_119250	8	1624641	1628816	-	4176	1723	1944	3030	3249	1400	1503	2042	2215	1393	1530	1190	1364	63	102
PVX_119245	8	1633208	1635600	+	2393	1225	1314	3379	3655	1027	1027	2191	2412	934	927	829	868	47	72
PVX_119240	8	1636716	1637840	+	1125	645	732	1728	2007	484	576	1202	1219	440	543	474	481	22	46
PVX_119230	8	1644781	1646559	+	1779	1034	1097	641	703	829	883	499	555	749	817	463	503	57	128
PVX_119225	8	1650099	1651740	+	1642	901	1031	459	511	713	784	281	348	693	783	551	604	96	142
PVX_119220	8	1655780	1657905	-	2126	1235	1402	527	574	1087	1206	306	333	885	1036	681	750	118	207
PVX_119215	8	1661498	1662484	-	987	511	458	187	187	363	337	101	84	355	307	239	220	61	89
PVX_119210	8	1670703	1672599	-	1897	1331	1362	451	556	1035	1246	254	268	925	1025	607	646	125	206
PVX_119205	8	1676394	1677092	-	699	342	272	127	117	260	216	32	27	144	86	81	38	72	122
PVX_090835	9	19413	20373	+	961	507	630	1335	1465	482	497	887	1064	385	473	324	448	16	33
PVX_090840	9	20503	21396	+	894	556	528	1200	1234	471	443	821	794	425	414	363	344	35	36
PVX_090845	9	23232	25037	-	1806	908	971	2061	2523	684	798	1435	1634	647	771	565	545	31	53
PVX_090850	9	30296	34267	+	3972	1840	2010	2783	3106	1450	1596	1962	2175	1508	1635	1269	1335	59	103
PVX_090855	9	35068	35904	-	837	399	480	750	895	313	353	594	668	314	363	229	315	13	26
PVX_090860	9	38197	39080	-	884	441	474	1081	1177	342	359	753	778	308	349	310	291	11	25
PVX_090865	9	40715	42597	+	1883	948	1006	2018	2180	709	806	1389	1590	712	778	575	661	19	45
PVX_090870	9	44112	46444	+	2333	1070	1249	2870	3284	797	877	1893	2134	831	956	689	820	47	37
PVX_090875	9	49497	61162	+	11666	4737	5216	5250	5895	3428	3933	3408	3784	3779	4023	3177	3340	166	233
PVX_090880	9	61246	64863	-	3618	1555	1731	3418	3640	1132	1249	2037	2282	1246	1351	1064	1078	38	62
PVX_090885	9	65716	67473	-	1758	713	797	1552	1654	624	672	1076	1198	591	637	523	540	14	35
PVX_090890	9	68861	73825	-	4965	2178	2256	3098	3354	1682	1638	2200	2373	1829	1875	1474	1530	66	114
PVX_090895	9	77676	81084	-	3409	1316	1438	3342	3661	1034	1154	2181	2402	1091	1230	837	982	27	82
PVX_090900	9	82594	84608	+	2015	794	961	2024	2349	580	655	1385	1580	647	696	513	572	20	46
PVX_090905	9	85198	87048	-	1851	770	830	1608	1723	571	614	1173	1289	621	660	470	535	17	42
PVX_090910	9	88362	90254	+	1893	701	828	1625	1778	496	620	1163	1315	565	634	457	520	24	29
PVX_090915	9	91180	92614	-	1435	519	657	1573	1844	399	422	1072	1159	400	472	347	377	11	30
PVX_090920	9	94117	96554	+	2438	824	974	2413	2838	589	674	1676	1903	683	730	526	600	39	57
PVX_090925	9	102780	107162	+	4383	1488	1672	2255	2600	1093	1118	1790	1879	1262	1321	993	1170	46	85
PVX_090930	9	109800	110728	-	929	396	499	855	1057	357	451	557	656	283	372	240	329	14	49
PVX_090935	9	114370	115902	+	1533	767	831	2114	2345	564	657	1376	1517	613	678	514	620	20	49
PVX_090940	9	118157	119380	-	1224	498	547	1120	1339	356	401	786	912	408	429	284	338	16	22
PVX_090945	9	120150	122430	-	2281	1058	1208	1646	1786	830	922	1159	1335	821	864	701	748	34	62
PVX_090950	9	123877	125895	-	2019	783	920	2234	2533	651	763	1517	1735	632	754	524	609	31	54
PVX_090955	9	127257	128520	+	1264	500	582	1442	1581	367	422	977	1032	362	445	330	356	12	25
PVX_090960	9	129288	131925	-	2638	1124	1203	2994	3344	838	934	2054	2246	840	925	688	787	51	83
PVX_090965	9	135191	136726	+	1536	623	702	1170	1436	427	497	926	1067	512	554	400	485	18	39
PVX_090970	9	137941	140849	+	2909	828	964	2357	2699	645	732	1549	1786	663	776	557	635	16	48
PVX_090975	9	144277	145918	-	1642	741	850	1458	1563	540	607	1022	1148	592	647	483	472	18	33
PVX_090980	9	146508	148431	+	1924	694	794	1811	2176	480	556	1262	1477	516	621	447	509	16	33
PVX_090985	9	149202	151508	+	2307	923	973	1975	2235	681	747	1397	1519	707	822	634	697	86	76
PVX_090990	9	151793	154623	-	2831	874	1068	1872	2210	656	811	1182	1313	766	860	632	753	31	58
PVX_090995	9	155339	156087	+	749	320	307	922	1094	235	263	623	643	235	258	193	184	7	14
PVX_091000	9	156322	161365	-	5044	1924	2049	2688	2961	1391	1558	1830	2084	1545	1648	1241	1454	68	117
PVX_091005	9	162293	166437	+	4145	1528	1714	2857	3390	1125	1268	2099	2216	1219	1397	1043	1186	53	90
PVX_091010	9	166681	169950	-	3270	1288	1349	1572	1647	1022	1034	1063	1095	1072	1180	859	946	56	69
PVX_091015	9	170971	176255	+	5285	1788	2026	4206	4855	1358	1512	2919	3376	1383	1596	1150	1386	56	227
PVX_091020	9	176825	177463	+	639	250	298	783	889	182	202	530	647	188	213	158	186	7	6
PVX_091025	9	179286	180121	+	836	260	374	768	1017	195	284	524	749	218	331	176	205	12	21
PVX_091030	9	182908	186632	+	3725	1214	1356	3317	3770	880	998	2575	2799	940	1061	768	854	50	72
PVX_091032	9	188161	188979	+	819	253	297	570	620	191	165	433	540	210	260	201	201	5	15
PVX_091035	9	189803	191514	+	1712	588	664	1137	1222	439	487	626	685	457	526	458	456	14	28
PVX_091040	9	192117	204136	-	12020	4500	4591	5383	5632	3211	3329	3204	3472	3575	3735	3015	3170	153	171
PVX_091045	9	210854	211906	-	1053	495	489	1230	1370	380	406	936	951	379	438	294	356	26	31
PVX_091050	9	213379	214915	-	1537	648	628	1607	1831	420	456	1149	1290	469	521	372	405	25	26
PVX_091055	9	215326	218526	-	3201	1326	1403	3699	3823	1109	1120	2465	2612	1080	1094	979	978	29	76
PVX_091060	9	220600	222712	+	2113	901	1011	2169	2407	699	803	1437	1682	748	824	606	676	71	48
PVX_091065	9	223664	229908	-	6245	2038	2116	2945	3166	1500	1633	2108	2278	1604	1781	1390	1474	105	114
PVX_091075	9	240149	245863	-	5715	2281	2316	3734	4223	1639	1772	2687	2899	1862	1872	1558	1635	69	143
PVX_091080	9	249481	252053	+	2573	991	1123	2809	3226	690	781	1863	2108	756	916	656	767	42	60
PVX_091085	9	253937	256543	+	2607	848	897	2053	2351	631	709	1433	1570	726	743	539	541	20	42
PVX_091090	9	257569	258539	+	971	356	467	1181	1314	273	340	759	861	301	322	245	287	6	21
PVX_091095	9	261138	262490	+	1353	109	157	280	367	62	117	196	285	96	131	94	113	10	17
PVX_091100	9	263658	265332	+	1675	581	659	1462	1741	431	435	1037	1177	465	511	356	406	14	29
PVX_091105	9	266688	268111	-	1424	565	624	1599	1783	397	453	1135	1200	442	439	377	402	16	35
PVX_091110	9	269997	271646	-	1650	794	814	1829	2042	617	675	1234	1265	656	685	541	623	20	39
PVX_091115	9	274651	275689	+	1039	358	484	1235	1442	311	369	815	955	325	354	268	294	7	24
PVX_091120	9	275971	277396	+	1426	617	770	1785	2258	507	580	1225	1529	494	549	420	472	45	26
PVX_091135	9	279221	286008	-	6788	2391	2611	5091	5590	1727	1957	3430	3776	1904	2099	1465	1718	97	159
PVX_091140	9	287289	291487	-	4199	1556	1768	3878	4419	1215	1384	2830	3008	1265	1404	1075	1154	52	99
PVX_091145	9	294070	295484	+	1415	594	639	1610	1691	456	499	1072	1190	435	526	353	400	32	29
PVX_091150	9	295641	296972	+	1332	475	659	1453	1606	371	388	941	1079	351	432	334	435	18	34
PVX_091155	9	297771	299864	+	2094	890	1048	2350	2672	702	796	1507	1746	754	836	568	651	22	41
PVX_091160	9	301506	306199	+	4694	1917	2082	3540	3944	1390	1478	2527	2833	1450	1617	1227	1349	81	84
PVX_091165	9	306718	307224	-	507	208	231	652	655	155	175	462	523	150	171	160	158	4	14
PVX_091170	9	313394	318846	+	5453	1873	1930	3374	3694	1309	1399	2290	2682	1560	1692	1250	1259	58	109
PVX_091175	9	321985	325264	+	3280	1284	1468	2243	2424	997	1055	1479	1594	1085	1163	948	1025	49	68
PVX_091180	9	325717	327576	-	1860	651	807	1186	1260	477	612	794	812	572	654	450	504	77	43
PVX_091185	9	328346	329846	+	1501	623	646	1530	1766	436	525	1110	1262	461	518	420	440	21	37
PVX_091190	9	330295	331960	-	1666	523	613	1037	1172	347	404	739	841	379	463	369	385	34	17
PVX_091195	9	331966	334125	-	2160	916	982	2151	2254	725	766	1513	1592	748	751	615	647	33	52
PVX_091200	9	335592	337109	+	1518	547	678	1553	1921	421	530	1031	1253	402	552	362	403	27	46
PVX_091205	9	337323	338661	-	1339	613	669	1722	1814	460	525	976	1163	426	434	343	388	26	31
PVX_091210	9	340534	342436	-	1903	851	902	2169	2493	588	669	1511	1654	602	688	534	612	22	38
PVX_091215	9	343233	344150	-	918	444	442	1318	1384	363	344	856	906	305	419	247	327	17	25
PVX_091220	9	345268	345834	-	567	318	361	855	1023	227	262	530	647	216	261	207	212	3	27
PVX_091225	9	345937	346963	-	1027	377	448	1244	1574	304	382	924	1045	345	355	279	333	3	24
PVX_091230	9	350102	352948	+	2847	1029	1218	1597	1828	768	834	1235	1344	874	969	710	766	38	57
PVX_091235	9	353255	355919	-	2665	997	1130	2700	3104	745	848	1955	2088	836	905	680	784	49	39
PVX_091240	9	356810	357953	+	1144	450	483	1270	1397	413	408	887	1037	371	379	304	318	21	19
PVX_091245	9	358668	360378	+	1711	675	799	1732	1941	519	617	1024	1289	498	539	374	451	21	61
PVX_091250	9	360596	361929	+	1334	567	704	1660	1874	456	541	1011	1195	458	517	441	528	20	42
PVX_091255	9	363441	370763	+	7323	2691	2937	4650	5207	2087	2240	3183	3603	2074	2342	1767	1948	87	119
PVX_091260	9	372211	373278	+	1068	525	588	1284	1425	365	457	855	928	337	401	300	364	9	18
PVX_091265	9	373549	376498	-	2950	1178	1361	3340	3660	933	916	2263	2477	949	1055	738	859	42	64
PVX_091270	9	377585	378553	+	969	347	394	748	945	239	297	548	688	252	332	228	288	7	12
PVX_091275	9	379330	380904	+	1575	530	606	1441	1538	406	437	952	1099	425	463	367	437	9	34
PVX_091280	9	381147	383350	-	2204	880	1025	2113	2417	690	780	1361	1534	705	780	598	622	39	53
PVX_091285	9	384454	388648	+	4195	1698	1915	4448	5132	1414	1492	2919	3234	1362	1500	1138	1276	63	118
PVX_091290	9	389639	390862	+	1224	604	725	1590	1890	446	554	1086	1223	446	521	382	429	18	45
PVX_091295	9	392135	392978	-	844	344	462	779	1030	258	334	502	661	296	334	241	288	16	25
PVX_091300	9	395589	414129	+	18541	8001	8681	6803	7822	5927	6524	4567	5186	6303	6859	5374	5822	284	471
PVX_091305	9	414609	415346	-	738	313	392	599	626	274	309	393	446	260	318	209	261	15	14
PVX_091310	9	423280	424314	+	1035	466	520	1496	1703	331	408	1024	1166	372	433	321	360	12	30
PVX_091315	9	425103	427146	-	2044	680	725	1961	2036	495	542	1359	1418	583	646	451	525	13	35
PVX_091320	9	428523	430664	+	2142	824	947	2131	2343	709	731	1516	1637	739	751	598	657	36	37
PVX_091325	9	431896	433038	+	1143	512	654	1450	1698	411	455	998	1139	417	483	359	417	19	24
PVX_091330	9	433440	434866	+	1427	622	683	1473	1725	421	464	958	1195	483	548	382	415	21	45
PVX_091335	9	435964	438201	-	2238	969	1112	2415	2576	811	842	1569	1828	781	836	671	745	29	35
PVX_091340	9	440196	441923	-	1728	653	742	1312	1483	463	481	922	1118	500	561	435	527	52	41
PVX_091345	9	444541	445735	+	1195	414	497	1388	1563	373	377	929	1057	396	359	294	362	13	24
PVX_091350	9	446970	448860	+	1891	749	840	2090	2377	567	637	1457	1575	557	667	480	491	24	49
PVX_091355	9	449909	453429	-	3521	1221	1372	3061	3453	889	967	2357	2528	994	1100	760	839	37	83
PVX_091360	9	455072	457117	-	2046	794	849	1840	2020	583	621	1193	1307	611	681	563	627	46	43
PVX_091365	9	457636	459061	+	1426	614	636	1319	1382	466	505	820	946	520	521	403	445	23	28
PVX_091370	9	460248	461381	+	1134	478	498	1016	1127	356	382	720	795	345	368	281	337	11	34
PVX_091375	9	464895	468816	+	3922	1453	1541	2737	2997	1055	1086	1926	2132	1170	1194	1002	1086	39	72
PVX_091380	9	468641	471593	-	2953	1010	1097	2196	2541	755	837	1624	1897	743	826	649	728	19	59
PVX_091385	9	472684	480087	+	7404	2535	2877	3730	4284	1997	2082	2579	3018	2184	2361	1676	1901	365	180
PVX_091390	9	480350	481751	+	1402	536	572	1507	1793	357	374	1040	1215	411	432	317	354	14	34
PVX_091395	9	482365	484367	-	2003	653	831	1501	1998	532	660	1101	1454	478	667	430	568	56	107
PVX_091400	9	487596	491504	+	3909	1278	1357	2676	2764	994	1143	1898	1985	1137	1147	936	983	57	86
PVX_091405	9	492204	493658	-	1455	597	669	1308	1407	471	525	871	978	480	547	403	459	10	31
PVX_091410	9	496561	498048	-	1488	637	745	1950	2186	479	486	1302	1492	529	528	491	461	24	37
PVX_091415	9	499668	501806	-	2139	871	1000	2391	2662	673	739	1634	1855	633	730	595	674	27	75
PVX_091420	9	504652	505606	+	955	312	365	900	921	261	236	582	657	272	308	219	238	13	13
PVX_091425	9	505950	507379	-	1430	634	698	1689	1947	472	542	1171	1332	496	525	424	475	13	51
PVX_091430	9	510684	512946	+	2263	728	911	1586	1924	505	624	1016	1246	588	666	455	564	14	45
PVX_091435	9	514245	522681	-	8437	3018	3173	6198	6673	2323	2476	4085	4401	2526	2680	1984	2231	74	161
PVX_091440	9	525012	526635	-	1624	535	626	1614	1854	365	441	1144	1351	449	500	333	397	14	34
PVX_091445	9	527745	529327	+	1583	484	608	1165	1312	410	461	747	870	415	440	351	408	17	34
PVX_091450	9	529330	531215	-	1886	611	622	1388	1447	445	401	880	906	439	497	367	344	25	29
PVX_091455	9	533813	535168	+	1356	467	565	1178	1339	333	391	799	931	391	467	320	361	8	28
PVX_091460	9	535840	538459	-	2620	1021	1074	1337	1499	738	843	916	1045	809	917	703	775	17	68
PVX_091465	9	539598	541670	-	2073	811	960	2337	2561	591	632	1726	1914	640	684	496	533	18	48
PVX_091470	9	545689	548926	-	3238	1322	1408	1971	2183	959	1140	1503	1601	1059	1089	918	965	25	73
PVX_091475	9	553348	555593	-	2246	794	918	2388	2808	610	668	1706	2053	601	718	451	537	22	53
PVX_091480	9	556998	560776	-	3779	1048	1244	2109	2355	760	851	1480	1848	821	1022	684	849	48	99
PVX_091485	9	562073	564146	+	2074	671	738	1631	1862	472	536	1097	1185	555	582	464	454	25	30
PVX_091490	9	565069	569769	+	4701	1786	1939	4650	5329	1380	1575	3386	3690	1482	1625	1300	1400	65	80
PVX_091495	9	571517	571903	+	387	155	170	436	459	118	110	245	316	109	118	78	78	6	20
PVX_091500	9	574246	575349	+	1104	352	365	1007	1231	259	275	728	880	268	289	200	284	7	19
PVX_091505	9	575712	577247	-	1536	593	649	1643	1769	389	474	1095	1192	483	494	457	443	254	57
PVX_091510	9	577832	580610	+	2779	938	1052	2376	2596	637	765	1504	1799	723	866	601	683	42	58
PVX_091515	9	580205	581025	-	821	283	331	834	868	227	218	498	505	250	245	181	202	12	12
PVX_091520	9	582771	583037	-	267	111	122	225	309	82	118	138	185	79	100	72	73	2	11
PVX_091525	9	584822	587594	-	2773	1000	1234	2084	2368	821	833	1518	1714	872	1008	705	812	31	52
PVX_091530	9	588308	592618	+	4311	1413	1579	2534	2805	1017	1150	1865	1935	1119	1217	979	1050	45	95
PVX_091535	9	593694	594591	-	898	331	399	1002	1284	291	345	699	919	274	321	226	308	8	19
PVX_091540	9	597225	597970	+	746	230	300	734	881	189	216	556	603	215	210	143	200	5	17
PVX_091545	9	598619	601393	-	2775	1127	1147	2416	2612	820	843	1724	1865	870	926	716	760	40	56
PVX_091550	9	603475	608044	+	4570	1759	1896	3298	3763	1327	1442	2426	2499	1483	1534	1218	1286	64	106
