Geneid	Chr	Start	End	Strand	Length	SRR3134662	SRR3134663	SRR3134664	SRR3134665	SRR3134666	SRR3134667
PF3D7_0706300	7	305563	306032	+	470	196	74	66	83	61	87
PF3D7_0706400	7	306855	307133	-	279	188	151	48	96	81	89
PF3D7_0706500	7	309902	315022	-	5121	68	24	22	20	24	47
PF3D7_0706600	7	320248	322281	+	2034	171	135	67	86	91	80
PF3D7_0706700	7	322907	325528	+	2622	3846	1361	1364	1122	1527	1036
PF3D7_0707200	7	329936	336325	-	6390	69	36	34	36	28	45
PF3D7_0707300	7	338885	342083	+	3199	102	45	31	27	40	36
PF3D7_0707400	7	343912	345903	+	1992	921	293	375	299	383	338
PF3D7_0707500	7	348277	353082	+	4806	24	11	17	26	10	19
PF3D7_0707600	7	353986	354720	+	735	1021	251	372	199	350	270
PF3D7_0707700	7	357700	360585	+	2886	132	36	39	64	45	63
PF3D7_0707800	7	362005	365779	+	3775	2092	874	900	746	939	676
PF3D7_0707900	7	366929	367708	+	780	2595	897	912	866	915	900
PF3D7_0708000	7	368707	371672	+	2966	294	140	97	101	142	157
PF3D7_0708100	7	372897	373106	-	210	144	72	74	65	82	66
PF3D7_0708200	7	374243	377393	-	3151	181	63	82	73	100	88
PF3D7_0708300	7	378031	379305	+	1275	787	211	254	228	268	208
PF3D7_0708400	7	381592	384614	+	3023	168	71	67	101	70	81
PF3D7_0708500	7	385583	388321	-	2739	505	129	110	129	153	150
PF3D7_0708600	7	389473	390365	-	893	71	38	16	26	37	31
PF3D7_0708700	7	391502	392188	-	687	397	209	139	190	148	229
PF3D7_0708800	7	395711	398332	+	2622	112	46	47	57	43	59
PF3D7_0708900	7	399290	400243	-	954	741	197	213	161	215	191
PF3D7_0709000	7	403222	406317	+	3096	2989	1128	1004	1017	996	875
PF3D7_0709100	7	408215	411961	+	3747	621	240	180	332	243	362
PF3D7_0709200	7	412343	413161	-	819	166	71	46	88	69	59
PF3D7_0709300	7	413560	421749	-	8190	333	171	126	149	153	155
PF3D7_0709400	7	423236	427234	-	3999	102	49	36	49	61	61
PF3D7_0709500	7	428723	429346	+	624	31	10	14	13	22	18
PF3D7_0709600	7	429857	433758	-	3902	123	39	36	47	41	61
PF3D7_0709700	7	435089	436195	-	1107	364	184	108	148	144	192
PF3D7_0709800	7	437900	438094	+	195	564	159	181	165	178	193
PF3D7_0709900	7	438557	445881	-	7325	277	81	61	109	92	113
PF3D7_0710000	7	447515	458496	-	10982	592	276	242	286	300	328
PF3D7_0710100	7	460057	461436	+	1380	89	63	46	44	47	67
PF3D7_0710200	7	463105	471837	+	8733	742	236	258	308	270	320
PF3D7_0710300	7	472501	473541	-	1041	728	322	270	260	297	205
PF3D7_0710400	7	474623	475720	+	1098	136	60	32	35	32	25
PF3D7_0710500	7	476116	477552	-	1437	144	75	74	65	66	73
PF3D7_0710600	7	478468	479138	-	671	537	207	180	201	201	186
PF3D7_0710700	7	481369	481974	-	606	32	8	16	15	24	19
PF3D7_0710800	7	482701	483831	-	1131	205	74	72	67	58	70
PF3D7_0710900	7	484838	486037	+	1200	856	338	297	282	328	276
PF3D7_0711000	7	487281	490970	-	3690	293	105	94	128	126	153
PF3D7_0711100	7	492519	493232	-	714	17	24	14	20	17	24
PF3D7_0711200	7	495238	498240	+	3003	588	194	200	205	247	213
PF3D7_0711300	7	499336	499695	+	360	42	16	15	24	20	23
PF3D7_0711400	7	500408	502594	-	2187	29	10	13	19	12	12
PF3D7_0711500	7	505245	507311	+	2067	291	131	92	152	110	167
PF3D7_0711700	7	511950	519425	-	7476	130	57	45	55	46	56
PF3D7_0712000	7	527338	535131	-	7794	176	68	51	75	51	77
PF3D7_0712300	7	542906	550520	-	7615	147	72	64	59	63	78
PF3D7_0712400	7	552158	559078	-	6921	4	0	2	6	1	2
PF3D7_0712600	7	566726	574308	-	7583	146	53	59	65	54	48
PF3D7_0712800	7	581386	588923	-	7538	130	29	29	41	41	59
PF3D7_0712900	7	590326	597733	-	7408	10	1	0	4	1	3
PF3D7_0713000	7	602141	603381	+	1241	36	12	11	10	10	11
PF3D7_0713100	7	605653	606440	+	788	143	23	31	23	36	18
PF3D7_0713200	7	607111	607785	-	675	2	0	0	0	0	0
PF3D7_0713400	7	612458	613740	+	1283	1272	412	393	340	384	337
PF3D7_0713500	7	614385	617249	+	2865	12	16	11	9	9	20
PF3D7_0713600	7	617933	620867	+	2935	72	32	11	28	17	38
PF3D7_0713700	7	621463	623521	-	2059	104	25	29	34	24	32
PF3D7_0713800	7	624379	625300	-	922	826	304	257	251	307	200
PF3D7_0713900	7	627067	637776	-	10710	69	32	32	27	32	52
PF3D7_0714000	7	643101	643472	-	372	8	7	4	9	4	13
PF3D7_0714100	7	646719	648767	-	2049	35	17	6	19	14	26
PF3D7_0714200	7	650834	654919	+	4086	30	10	18	16	18	12
PF3D7_0714300	7	656871	661669	+	4799	184	87	47	64	86	90
PF3D7_0714400	7	662284	663407	-	1124	54	37	24	28	40	33
PF3D7_0714500	7	664956	666167	+	1212	364	171	162	151	205	166
PF3D7_0714600	7	667985	669712	+	1728	29	11	12	9	15	19
PF3D7_0715000	7	673451	674419	+	969	604	187	195	209	193	232
PF3D7_0715100	7	674610	675130	-	521	44	18	10	15	15	12
PF3D7_0715200	7	676061	682681	-	6621	382	154	102	113	102	160
PF3D7_0715300	7	684539	686691	-	2153	1138	354	489	331	524	386
PF3D7_0715400	7	687891	688848	-	958	333	156	143	156	166	136
PF3D7_0715500	7	689543	690057	-	515	849	349	354	330	357	295
PF3D7_0715600	7	691068	693332	+	2265	324	117	134	176	138	178
PF3D7_0715700	7	694523	694882	+	360	178	62	71	89	93	116
PF3D7_0715800	7	695600	696904	-	1305	239	118	106	95	96	107
PF3D7_0715900	7	699239	700909	+	1671	2523	904	860	853	943	740
PF3D7_0716000	7	703207	706584	+	3378	604	203	177	180	218	237
PF3D7_0716100	7	707699	710908	-	3210	158	68	42	55	51	54
PF3D7_0716200	7	712469	714967	+	2499	132	60	35	50	66	49
PF3D7_0716300	7	717281	718968	+	1688	262	135	118	102	155	121
PF3D7_0716400	7	720010	721467	+	1458	119	43	44	45	47	58
PF3D7_0716500	7	721717	724715	+	2999	1713	750	636	650	675	624
PF3D7_0716600	7	725296	727219	+	1924	835	338	313	263	346	270
PF3D7_0716700	7	728109	731126	+	3018	661	278	211	258	258	243
PF3D7_0716800	7	732070	733496	-	1427	2650	912	913	1027	1050	1010
PF3D7_0716900	7	736370	737338	+	969	3211	1384	1182	1263	1203	1375
PF3D7_0717000	7	738578	741209	+	2632	1901	689	693	679	803	673
PF3D7_0717100	7	742010	744901	+	2892	398	122	97	108	97	123
PF3D7_0717200	7	745191	746663	-	1473	480	171	155	158	158	171
PF3D7_0717300	7	748990	750699	+	1710	41	23	11	19	21	28
PF3D7_0717400	7	751877	754132	+	2256	1486	571	553	629	678	739
PF3D7_0717500	7	755763	757696	+	1934	287	108	86	109	102	143
PF3D7_0717600	7	758720	762877	-	4158	579	234	169	216	194	245
PF3D7_0717700	7	764794	766413	-	1620	2330	842	895	1000	1022	1015
PF3D7_0717800	7	767357	771949	-	4593	176	90	83	104	87	118
PF3D7_0717900	7	772951	775264	-	2314	11	3	3	5	6	2
PF3D7_0718000	7	776141	795637	-	19497	1411	622	627	430	715	481
PF3D7_0718100	7	796514	804739	-	8226	157	63	58	83	58	63
PF3D7_0718300	7	812301	820635	-	8335	802	392	227	329	229	340
PF3D7_0718400	7	822438	823015	+	578	1738	721	645	764	715	685
PF3D7_0718500	7	824445	825884	+	1440	186	133	90	102	96	90
PF3D7_0718600	7	826837	831305	+	4469	309	132	85	123	110	108
PF3D7_0718700	7	831549	832922	-	1374	414	194	123	138	89	154
PF3D7_0718800	7	833630	835051	-	1422	1052	428	384	423	432	403
PF3D7_0718900	7	835957	836861	+	905	1382	632	656	492	650	536
PF3D7_0719000	7	838135	838596	+	462	7	6	1	1	2	4
PF3D7_0719100	7	838990	840024	-	1035	120	47	66	45	52	63
PF3D7_0719200	7	841108	842830	+	1723	378	185	143	188	201	186
PF3D7_0719300	7	844495	847593	+	3099	113	42	37	25	29	33
PF3D7_0719400	7	848398	853593	-	5196	300	97	94	98	97	90
PF3D7_0719500	7	854652	856654	-	2003	6575	1898	2321	1493	2343	1606
PF3D7_0719600	7	858742	859492	-	751	1729	693	592	674	679	682
PF3D7_0719700	7	861583	862487	+	905	54	23	16	26	14	16
PF3D7_0719800	7	863452	864813	-	1362	59	46	19	29	22	39
PF3D7_0719900	7	865927	876132	+	10206	104	40	47	49	54	62
PF3D7_0720000	7	876795	877500	+	706	64	28	27	23	20	30
PF3D7_0720100	7	877865	878632	-	768	6	4	2	3	1	7
PF3D7_0720200	7	879454	879946	+	493	109	73	53	58	57	63
PF3D7_0720300	7	880465	880863	-	399	135	54	40	55	32	48
PF3D7_0720400	7	882936	884988	+	2053	3285	1442	1142	1211	1250	1247
PF3D7_0720500	7	886346	887487	+	1142	399	179	176	154	170	163
PF3D7_0720600	7	887816	889378	-	1563	456	182	138	169	190	167
PF3D7_0720700	7	891683	899051	+	7369	212	87	57	80	101	78
PF3D7_0720800	7	899751	901137	+	1387	603	273	258	255	281	207
PF3D7_0720900	7	901549	902787	+	1239	48	20	17	16	22	33
PF3D7_0721000	7	904143	914671	+	10529	2299	1068	888	1040	970	974
PF3D7_0721100	7	916434	917168	+	735	80	34	25	30	36	28
PF3D7_0721200	7	917958	920816	-	2859	3648	1589	1282	1693	1471	1621
PF3D7_0721300	7	922285	924984	+	2700	304	87	64	118	86	113
PF3D7_0721400	7	926692	928028	+	1337	1638	532	718	442	765	485
PF3D7_0721500	7	928514	930853	+	2340	106	45	32	28	26	31
PF3D7_0721600	7	931459	932164	-	706	203	87	74	112	80	99
PF3D7_0721700	7	935497	936900	+	1404	420	232	162	221	227	325
PF3D7_0721800	7	938279	938895	+	617	75	27	24	43	25	33
PF3D7_0721900	7	939715	940250	-	536	52	36	17	15	14	23
PF3D7_0722000	7	941776	942513	+	738	80	48	37	51	28	45
PF3D7_0722100	7	944023	945234	+	1212	155	97	73	90	63	82
PF3D7_0722200	7	946363	948612	+	2250	81	25	17	26	41	33
PF3D7_0722300	7	949449	953114	-	3666	258	109	71	76	77	99
PF3D7_0722400	7	954784	956343	+	1560	163	67	40	57	33	54
PF3D7_0722500	7	956920	958017	-	1098	39	24	14	22	19	21
PF3D7_0722600	7	958886	960694	-	1809	405	169	149	161	208	197
PF3D7_0722700	7	962031	962447	+	417	1175	493	397	461	439	367
PF3D7_0722800	7	963370	965109	+	1740	1275	585	375	571	561	604
PF3D7_0722900	7	965664	967782	-	2119	1593	511	527	454	547	500
PF3D7_0723000	7	968836	969735	-	900	7	1	5	1	3	6
PF3D7_0723100	7	970492	971877	-	1386	13	11	7	8	8	5
PF3D7_0723200	7	972658	974272	+	1615	509	226	182	265	245	302
PF3D7_0723300	7	975766	978408	+	2643	173	128	58	100	93	107
PF3D7_0723400	7	978920	983188	-	4269	310	113	84	127	100	104
PF3D7_0723500	7	984778	985458	-	681	975	422	394	398	422	376
PF3D7_0723600	7	986598	987365	+	768	384	166	149	175	198	143
PF3D7_0723700	7	988145	991243	+	3099	247	102	84	118	116	132
PF3D7_0723800	7	993232	1000233	+	7002	530	211	133	202	198	174
PF3D7_0723900	7	1000701	1004746	-	4046	150	60	47	63	55	58
PF3D7_0724000	7	1006335	1012145	+	5811	2327	854	760	692	769	694
PF3D7_0724100	7	1013295	1016449	-	3155	1254	233	295	317	351	294
PF3D7_0724200	7	1019384	1020667	-	1284	7	11	4	7	6	6
PF3D7_0724300	7	1021508	1022630	+	1123	845	405	330	276	385	274
PF3D7_0724400	7	1023651	1024121	+	471	157	72	49	62	63	52
PF3D7_0724500	7	1024672	1026167	+	1496	51	27	13	20	13	22
PF3D7_0724600	7	1026444	1033077	-	6634	374	129	123	140	149	129
PF3D7_0724700	7	1034969	1046109	-	11141	1588	478	535	434	569	402
PF3D7_0724800	7	1047427	1049362	-	1936	550	198	260	267	270	317
PF3D7_0724900	7	1052465	1058158	+	5694	528	182	130	170	149	198
PF3D7_0725000	7	1058933	1062976	-	4044	102	47	16	42	34	61
PF3D7_0725100	7	1065252	1070240	+	4989	295	105	114	132	133	158
PF3D7_0725200	7	1070980	1071737	+	758	27	24	14	27	9	24
PF3D7_0725300	7	1072202	1074754	-	2553	78	48	31	39	30	34
PF3D7_0725400	7	1079015	1080055	+	1041	67	28	19	36	28	25
PF3D7_0726100	7	1093566	1096122	-	2557	1170	197	157	152	55	148
PF3D7_0726200	7	1100134	1102967	+	2834	364	141	143	205	204	210
PF3D7_0726300	7	1104156	1108364	+	4209	584	148	130	162	153	153
PF3D7_0726400	7	1108831	1124492	-	15662	273	80	87	71	82	62
PF3D7_0726500	7	1126556	1136577	-	10022	1212	428	450	444	556	560
PF3D7_0726600	7	1140479	1142754	+	2276	521	145	189	152	193	194
PF3D7_0726700	7	1143303	1143815	-	513	110	71	43	37	55	37
PF3D7_0726800	7	1144046	1144730	-	685	12215	4378	4578	4497	5256	4482
PF3D7_0726900	7	1145648	1147207	+	1560	837	254	270	254	273	300
PF3D7_0727000	7	1147570	1151058	-	3489	324	189	131	200	146	182
PF3D7_0727100	7	1152155	1155355	-	3201	43	16	15	8	12	15
PF3D7_0727200	7	1156748	1158409	-	1662	234	122	115	148	105	204
PF3D7_0727300	7	1159700	1161820	-	2121	1298	495	401	387	465	353
PF3D7_0727400	7	1162710	1163831	+	1122	120	61	56	58	50	85
PF3D7_0727500	7	1164455	1166578	-	2124	2	3	2	0	4	3
PF3D7_0727600	7	1167441	1170817	+	3377	130	46	29	37	48	45
PF3D7_0727700	7	1171286	1174156	-	2871	229	112	94	80	102	123
PF3D7_0727800	7	1175944	1181700	+	5757	189	163	107	103	113	127
PF3D7_0727900	7	1184401	1190172	+	5772	107	59	58	39	68	46
PF3D7_0728000	7	1191179	1192289	-	1111	2626	926	922	796	1032	817
PF3D7_0728100	7	1193616	1210301	-	16686	89	30	22	26	30	41
PF3D7_0728200	7	1211657	1213517	+	1861	154	46	26	52	31	46
PF3D7_0728300	7	1213841	1214476	-	636	1922	743	651	632	748	605
PF3D7_0728400.2	7	1215174	1215763	+	590	0	0	0	0	0	0
PF3D7_0728400.1	7	1215174	1215763	+	590	0	0	0	0	0	0
PF3D7_0728500	7	1216088	1217201	-	1114	71	48	27	31	17	26
PF3D7_0728600	7	1218426	1225473	+	7048	795	294	262	300	326	255
PF3D7_0728700	7	1226029	1228714	-	2686	235	38	79	36	53	64
PF3D7_0728800	7	1230589	1232180	+	1592	2028	720	720	712	768	742
PF3D7_0728900	7	1232272	1234672	-	2401	1314	506	410	392	468	403
PF3D7_0729000	7	1235699	1236707	+	1009	19	14	11	14	6	15
PF3D7_0729100	7	1238446	1246188	+	7743	79	62	20	28	33	33
PF3D7_0729200	7	1247398	1248264	+	867	82	31	16	31	30	29
PF3D7_0729300	7	1248837	1251503	-	2667	206	112	76	126	88	114
PF3D7_0729400	7	1252847	1254097	+	1251	93	59	52	66	54	73
PF3D7_0729500	7	1255371	1257653	+	2283	97	35	37	65	34	70
PF3D7_0729600.1	7	1258787	1259730	+	944	70	21	16	10	6	15
PF3D7_0729700	7	1260154	1262780	-	2627	155	63	43	61	32	60
PF3D7_0729800	7	1264445	1264738	+	294	55	35	11	32	27	26
PF3D7_0729900	7	1265910	1281347	+	15438	1733	689	558	611	645	679
PF3D7_0730000	7	1281785	1282322	-	538	36	35	24	22	23	21
PF3D7_0730100	7	1282913	1285519	+	2607	17	12	2	9	10	12
PF3D7_0730200	7	1286057	1289399	-	3343	198	75	62	89	53	100
PF3D7_0730300	7	1297459	1301454	+	3996	41	11	10	21	14	16
PF3D7_0730400	7	1304347	1305096	+	750	662	175	204	192	209	217
PF3D7_0730500	7	1305894	1314215	-	8322	57	16	22	27	21	28
PF3D7_0730800.2	7	1321306	1322367	+	1062	0	0	0	0	0	0
PF3D7_0730800.1	7	1321306	1322367	+	1062	0	0	0	0	0	0
PF3D7_0730900	7	1325375	1331813	+	6439	1	1	1	4	0	2
PF3D7_0731100	7	1338959	1341790	+	2832	15	11	2	11	7	15
PF3D7_0731200	7	1342842	1343996	-	1155	29	7	6	5	10	19
PF3D7_0731300	7	1350032	1351149	+	1118	0	0	0	0	1	1
PF3D7_0731500	7	1358055	1362929	+	4875	336	148	118	181	133	188
PF3D7_0731600	7	1368161	1370596	+	2436	20	9	5	11	4	9
PF3D7_0731700	7	1372063	1372760	+	698	40	17	11	18	16	26
PF3D7_0731800	7	1378618	1380769	+	2152	32	14	9	15	10	16
PF3D7_0732000	7	1385635	1386626	+	992	2	1	1	0	4	2
PF3D7_0732200	7	1390711	1392043	+	1333	1	0	0	0	0	1
PF3D7_0732300	7	1396437	1397639	-	1203	1	1	0	0	0	0
PF3D7_0732400	7	1399452	1400682	-	1231	2	0	0	0	0	1
PF3D7_0732500	7	1402623	1403978	-	1356	2	1	0	0	0	2
PF3D7_0732600	7	1406853	1407065	+	213	0	0	0	0	0	0
PF3D7_0732700	7	1408781	1409975	+	1195	7	0	3	5	1	4
PF3D7_0732800	7	1410435	1412231	+	1797	13	4	4	9	4	9
PF3D7_0732900	7	1414434	1415683	+	1250	1681	737	503	748	561	651
PF3D7_0733000	7	1417588	1426234	-	8647	814	338	212	348	225	349
PF3D7_0800100	8	21361	28653	+	7293	323	94	73	122	62	131
PF3D7_0800200	8	29700	39033	-	9334	2790	935	837	846	835	809
PF3D7_0800300	8	40948	50939	+	9992	81	4	25	2	24	4
PF3D7_0800400	8	52760	53982	-	1223	1142	31	394	35	392	28
PF3D7_0800500	8	56352	57703	-	1352	67	4	40	7	38	11
PF3D7_0800600	8	61138	62135	-	998	0	0	0	0	1	0
PF3D7_0800700	8	65716	71785	-	6070	28	14	11	15	4	12
PF3D7_0800800	8	79823	80642	+	820	274	46	48	42	37	38
PF3D7_0801000	8	84568	88422	-	3855	161	59	25	51	37	49
PF3D7_0801300	8	101954	102826	-	873	6233	1752	2169	2083	2442	2108
PF3D7_0801400	8	104525	104888	-	364	180	45	40	51	47	44
PF3D7_0801500	8	106593	108242	-	1650	248	91	108	111	95	107
PF3D7_0801600	8	109180	109557	-	378	18	10	10	12	13	11
PF3D7_0801700	8	112299	117877	+	5579	206	97	66	97	101	86
PF3D7_0801800	8	119032	122067	-	3036	231	72	79	78	65	92
PF3D7_0801900	8	128849	142837	+	13989	261	106	89	85	84	92
PF3D7_0802000	8	146089	150282	+	4194	311	131	107	157	103	128
PF3D7_0802100	8	151808	159668	-	7861	643	219	219	195	269	191
PF3D7_0802200	8	165416	166078	+	663	12619	4303	3882	4513	4306	4338
PF3D7_0802300	8	167069	170434	-	3366	494	184	149	225	155	255
PF3D7_0802400	8	171865	174385	+	2521	190	82	52	77	71	95
PF3D7_0802500	8	174647	178906	-	4260	792	322	249	280	266	278
PF3D7_0802600	8	180563	188113	+	7551	2451	862	884	866	1037	879
PF3D7_0802700	8	188566	190316	+	1751	40	15	12	11	19	18
PF3D7_0802800	8	191976	194103	+	2128	178	90	70	137	80	162
PF3D7_0802900	8	195148	195678	-	531	29	12	7	14	7	18
PF3D7_0803000	8	196581	198614	+	2034	106	58	35	59	38	47
PF3D7_0803100	8	199181	202918	-	3738	105	34	25	25	29	27
PF3D7_0803200	8	204241	206661	-	2421	1391	480	477	430	468	457
PF3D7_0803300	8	208451	210291	+	1841	98	59	28	31	43	46
PF3D7_0803400	8	212252	215971	+	3720	951	470	315	456	415	459
PF3D7_0803500	8	217888	222291	+	4404	193	90	77	74	84	98
PF3D7_0803600.1	8	223762	230209	+	6448	897	306	260	321	317	348
PF3D7_0803700	8	231398	232756	+	1359	957	246	242	286	277	343
PF3D7_0803800	8	233467	234426	-	960	256	72	73	85	87	65
PF3D7_0804000	8	237853	241048	+	3196	106	47	47	64	72	58
PF3D7_0804300	8	242103	244775	+	2673	771	389	274	362	411	433
PF3D7_0804400	8	245711	247933	+	2223	172	54	55	56	110	73
PF3D7_0804500	8	250083	268437	+	18355	637	240	181	259	193	221
PF3D7_0804600	8	268856	270696	-	1841	48	19	11	11	16	13
PF3D7_0804700	8	271417	277413	-	5997	1576	521	604	481	562	500
PF3D7_0804800	8	278381	279034	+	654	44	16	28	14	28	25
PF3D7_0804900	8	279711	281186	-	1476	472	174	164	179	165	165
PF3D7_0805000	8	283066	284522	-	1457	1640	602	626	471	702	520
PF3D7_0805100	8	286959	288620	+	1662	142	34	32	53	30	76
PF3D7_0805200	8	290902	291183	+	282	78	59	16	53	25	54
PF3D7_0805300	8	293113	296871	-	3759	52	27	9	23	16	22
PF3D7_0805400	8	303370	304596	-	1227	4	9	4	8	7	5
PF3D7_0805500	8	305295	308549	-	3255	331	193	132	136	150	190
PF3D7_0805600	8	312034	312960	+	927	225	84	64	110	94	107
PF3D7_0805700	8	314172	318726	-	4555	88	59	37	65	80	93
PF3D7_0805800	8	322367	323677	-	1311	48	21	15	24	18	27
PF3D7_0805900	8	324279	325655	-	1377	98	63	25	57	36	48
PF3D7_0806000	8	326215	330004	-	3790	997	371	369	461	451	418
PF3D7_0806100	8	330651	332678	+	2028	192	82	64	64	57	52
PF3D7_0806200	8	333379	337727	+	4349	103	30	28	39	32	36
PF3D7_0806300	8	337902	343254	-	5353	95	38	32	27	27	46
PF3D7_0806400	8	344288	344821	+	534	171	95	63	63	74	51
PF3D7_0806500	8	345427	347454	-	2028	229	125	64	112	83	159
PF3D7_0806600	8	349317	353362	-	4046	115	85	42	90	46	67
PF3D7_0806700	8	354472	362396	+	7925	326	159	86	105	93	140
PF3D7_0806800	8	363260	366421	-	3162	601	255	167	300	157	327
PF3D7_0806900	8	368607	369746	-	1140	375	120	113	106	132	106
PF3D7_0807000	8	370784	372623	+	1840	1363	612	482	496	511	428
PF3D7_0807100	8	372902	376867	-	3966	365	143	113	145	125	138
PF3D7_0807200	8	378024	379446	+	1423	3270	836	1182	922	1278	782
PF3D7_0807300	8	381564	382847	+	1284	1101	439	359	390	440	410
PF3D7_0807400	8	384298	385797	+	1500	33	26	21	18	18	12
PF3D7_0807500	8	387219	388364	+	1146	614	237	199	235	231	227
PF3D7_0807600	8	389596	394259	-	4664	81	37	27	39	39	33
PF3D7_0807700	8	395648	398787	-	3140	917	360	321	459	368	429
PF3D7_0807800	8	399591	401360	-	1770	58	24	18	24	27	16
PF3D7_0807900	8	402595	404141	+	1547	386	200	148	235	169	237
PF3D7_0808000	8	404996	409084	+	4089	599	311	299	253	326	246
PF3D7_0808100	8	409936	415168	+	5233	356	129	90	99	127	126
PF3D7_0808200	8	416344	418065	-	1722	8681	2435	2681	2452	2920	2343
PF3D7_0808300	8	421493	422640	+	1148	92	31	25	33	36	46
PF3D7_0808400	8	423527	424536	+	1010	547	242	262	226	222	213
PF3D7_0808600	8	431165	439051	+	7887	1711	561	570	622	564	564
PF3D7_0808700	8	440408	448062	+	7655	75	18	25	37	27	33
PF3D7_0808800	8	450615	451899	+	1285	945	317	367	338	341	354
PF3D7_0808900	8	453803	454919	+	1117	972	274	312	336	396	410
PF3D7_0809100	8	459312	466567	+	7256	4686	1484	1447	1606	1501	1537
PF3D7_0809200	8	467943	471893	-	3951	163	95	81	78	89	95
PF3D7_0809400	8	475573	478125	+	2553	33	27	19	8	21	17
PF3D7_0809500	8	478512	478826	-	315	82	32	33	44	36	29
PF3D7_0809600	8	479980	497382	-	17403	428	171	123	178	128	177
PF3D7_0809700	8	499463	501569	-	2107	21107	7084	7466	6344	8277	5602
PF3D7_0809800	8	502338	506698	-	4361	4598	1444	1362	1338	1331	1406
PF3D7_0809900	8	508224	512428	-	4205	444	221	205	194	243	208
PF3D7_0810000	8	517421	517693	-	273	222	116	84	55	98	80
PF3D7_0810100	8	519331	519991	-	661	436	137	165	186	167	141
PF3D7_0810200	8	521187	524009	+	2823	661	239	180	181	165	217
PF3D7_0810300	8	525058	527604	-	2547	161	64	57	55	63	90
PF3D7_0810400	8	532220	534031	+	1812	1468	528	447	520	480	463
PF3D7_0810500	8	534469	536619	-	2151	1193	539	499	406	539	463
PF3D7_0810600	8	541971	544796	+	2826	290	115	66	120	82	123
PF3D7_0810700	8	546163	547365	-	1203	171	73	62	70	59	52
PF3D7_0810800	8	548200	550616	+	2417	235	81	85	69	59	65
PF3D7_0810900.1	8	551199	552428	-	1230	10	1	3	4	2	6
PF3D7_0810900.2	8	551867	552428	-	562	0	0	0	0	0	0
PF3D7_0811000	8	554437	557205	+	2769	732	271	260	279	299	263
PF3D7_0811100	8	557884	559506	-	1623	945	419	336	281	324	297
PF3D7_0811200	8	560744	564276	+	3533	280	103	118	92	135	94
PF3D7_0811300	8	567824	573148	+	5325	107	46	35	44	44	43
PF3D7_0811400	8	575986	578370	+	2385	305	135	124	129	152	158
PF3D7_0811500	8	579483	582221	+	2739	71	26	22	26	26	29
PF3D7_0811600	8	582983	586953	-	3971	66	19	26	13	28	23
PF3D7_0811700	8	589821	593489	+	3669	18	26	16	20	6	21
PF3D7_0811800	8	593649	595412	-	1764	79	49	23	34	31	45
PF3D7_0811900	8	596190	600328	+	4139	134	61	48	58	46	49
PF3D7_0812000	8	600525	602247	-	1723	213	79	78	87	68	70
PF3D7_0812100	8	604923	612878	+	7956	145	77	42	69	77	43
PF3D7_0812220	8	613325	614862	-	1538	18	3	3	8	9	12
PF3D7_0812200	8	614919	617821	-	2903	384	139	97	129	104	120
PF3D7_0812300	8	618843	620228	-	1386	94	63	45	59	32	45
PF3D7_0812400	8	621805	623442	-	1638	38	25	10	47	12	35
PF3D7_0812500	8	626069	628945	-	2877	21	21	8	12	11	18
PF3D7_0812600	8	631584	632229	-	646	257	117	100	153	136	197
PF3D7_0812700	8	633990	634697	+	708	1345	331	383	365	441	334
PF3D7_0812800	8	635537	635755	-	219	5	3	0	0	1	0
PF3D7_0812900	8	636628	641458	-	4831	6377	2489	2039	1892	2247	1859
PF3D7_0813000	8	643086	644885	-	1800	64	14	26	22	31	19
PF3D7_0813100	8	647316	649304	-	1989	177	60	46	66	51	59
PF3D7_0813200	8	651417	652804	-	1388	142	105	56	65	91	76
PF3D7_0813300	8	656078	657630	+	1553	198	94	59	105	93	94
PF3D7_0813400	8	658493	662095	-	3603	372	154	111	168	112	192
PF3D7_0813500	8	665548	667095	-	1548	45	28	28	11	28	24
PF3D7_0813600	8	669541	670734	+	1194	260	113	60	108	82	105
PF3D7_0813700	8	671157	675416	-	4260	202	103	75	86	72	89
PF3D7_0813800	8	676391	677464	+	1074	159	51	32	31	49	50
PF3D7_0813900	8	677989	678725	-	737	267	97	86	93	83	118
PF3D7_0814000	8	680957	681809	+	853	668	228	142	214	98	227
PF3D7_0814100	8	682518	683572	-	1055	38	23	14	20	23	27
PF3D7_0814200	8	687340	688086	+	747	137	65	54	83	53	85
PF3D7_0814300	8	690541	694143	-	3603	225	82	94	92	103	147
PF3D7_0814400	8	695215	697522	-	2308	105	75	41	73	68	113
PF3D7_0814500	8	700376	702652	+	2277	3	0	0	4	1	3
PF3D7_0814600	8	703502	704683	-	1182	632	306	229	314	288	298
PF3D7_0814700	8	706076	706996	+	921	649	255	235	192	266	202
PF3D7_0814900	8	708228	708824	+	597	1351	506	529	578	611	644
PF3D7_0815000	8	709545	710600	-	1056	31	12	10	5	7	9
PF3D7_0815100	8	711239	714166	+	2928	330	142	133	150	179	171
PF3D7_0815200	8	717113	719746	+	2634	1292	688	593	571	650	635
PF3D7_0815300	8	721928	725476	+	3549	183	73	56	62	46	75
PF3D7_0815400	8	725781	726502	-	722	150	60	53	47	70	80
PF3D7_0815500	8	727662	729728	+	2067	483	228	152	178	168	194
PF3D7_0815600	8	729917	732187	-	2271	648	283	234	296	216	252
PF3D7_0815700	8	733279	734573	-	1295	112	65	56	28	54	39
